,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Match Report
0,2019-08-17,Sat,Matchweek 4,Home,W 2–0,West Ham,Norwich City,Y,RM,70,0,0,0,3,1,0,0,0,0,0,0,0,1,0,1,0.0,/en/matches/164148a8/West-Ham-United-Norwich-City-August-31-2019-Premier-League
1,2019-08-17,Mon,Matchweek 5,Away,D 0–0,West Ham,Aston Villa,Y,RM,61,0,0,0,0,0,1,0,1,0,0,0,0,4,0,1,0.0,/en/matches/b26df467/Aston-Villa-West-Ham-United-September-16-2019-Premier-League
2,2019-08-17,Sun,Matchweek 6,Home,W 2–0,West Ham,Manchester Utd,Y,RM,88,0,0,0,1,1,0,2,1,0,0,0,0,2,1,1,50.0,/en/matches/fe3e2bec/West-Ham-United-Manchester-United-September-22-2019-Premier-League
3,2019-08-17,Sat,Matchweek 7,Away,D 2–2,West Ham,Bournemouth,Y,RM,90,0,0,0,2,2,0,2,0,2,0,0,0,6,0,0,,/en/matches/704e536e/Bournemouth-West-Ham-United-September-28-2019-Premier-League
4,2019-08-17,Sat,Matchweek 8,Home,L 1–2,West Ham,Crystal Palace,Y,RM,77,1,0,0,1,1,2,2,0,1,0,0,0,3,0,0,,/en/matches/23fe51bc/West-Ham-United-Crystal-Palace-October-5-2019-Premier-League
5,2019-08-17,Sat,Matchweek 9,Away,L 0–2,West Ham,Everton,N,RM,45,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.0,/en/matches/0fa45675/Everton-West-Ham-United-October-19-2019-Premier-League
6,2019-08-17,Sat,Matchweek 10,Home,D 1–1,West Ham,Sheffield Utd,Y,RM,90,0,0,0,0,0,2,2,0,1,0,0,0,7,0,2,0.0,/en/matches/43aa7711/West-Ham-United-Sheffield-United-October-26-2019-Premier-League
7,2019-08-17,Sat,Matchweek 11,Home,L 2–3,West Ham,Newcastle Utd,Y,RM,45,0,0,0,1,1,0,1,0,0,0,0,0,3,0,0,,/en/matches/ac4523c2/West-Ham-United-Newcastle-United-November-2-2019-Premier-League
8,2019-08-17,Sat,Matchweek 12,Away,L 0–3,West Ham,Burnley,N,RM,71,0,0,0,2,0,0,4,1,1,0,0,0,1,0,0,,/en/matches/559f666e/Burnley-West-Ham-United-November-9-2019-Premier-League
9,2019-08-17,Sat,Matchweek 13,Home,L 2–3,West Ham,Tottenham,Y,RM,55,0,0,0,0,1,0,0,0,0,0,0,0,4,0,3,0.0,/en/matches/a7dc884b/West-Ham-United-Tottenham-Hotspur-November-23-2019-Premier-League
10,2019-08-17,Sat,Matchweek 14,Away,W 1–0,West Ham,Chelsea,N,FW,20,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0,/en/matches/aa1ff9cd/Chelsea-West-Ham-United-November-30-2019-Premier-League
