,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Match Report
0,2021-09-13,Sat,Matchweek 6,Away,D 2–2,Burnley,Leicester City,Y,LM,44,12,12,0,0,0,0,1,0,0,0,0,0,8,0,2,/en/matches/2d61f328/Leicester-City-Burnley-September-25-2021-Premier-League
1,2021-09-13,,,,,,,,,,,,,,,,,,,,,,,,,
2,2021-09-13,Sat,Matchweek 8,Away,L 0–2,Burnley,Manchester City,Y,"LW,FW",55,10,9,1,0,0,0,1,0,1,1,0,0,7,0,0,/en/matches/55778d0d/Manchester-City-Burnley-October-16-2021-Premier-League
3,2021-09-13,Sat,Matchweek 9,Away,D 2–2,Burnley,Southampton,Y,"LM,FW",77,15,14,1,0,0,0,2,0,1,1,0,0,9,0,0,/en/matches/d5164fbe/Southampton-Burnley-October-23-2021-Premier-League
4,2021-09-13,Sat,Matchweek 10,Home,W 3–1,Burnley,Brentford,Y,FW,67,14,14,0,0,0,0,0,0,0,0,0,0,11,0,0,/en/matches/c8915e9e/Burnley-Brentford-October-30-2021-Premier-League
5,2021-09-13,Sat,Matchweek 11,Away,D 1–1,Burnley,Chelsea,Y,"FW,LM",87,14,14,0,0,0,1,0,0,0,0,0,0,10,0,0,/en/matches/316c0296/Chelsea-Burnley-November-6-2021-Premier-League
6,2021-09-13,Sat,Matchweek 12,Home,D 3–3,Burnley,Crystal Palace,Y,FW,83,16,16,0,0,0,0,2,0,0,0,0,0,8,0,1,/en/matches/e7ab34c4/Burnley-Crystal-Palace-November-20-2021-Premier-League
7,2021-09-13,Wed,Matchweek 14,Away,D 0–0,Burnley,Wolves,Y,"FW,LM",84,24,20,4,0,1,0,5,0,4,4,0,0,15,0,1,/en/matches/a3fc2ddc/Wolverhampton-Wanderers-Burnley-December-1-2021-Premier-League
8,2021-09-13,Sat,Matchweek 15,Away,L 0–1,Burnley,Newcastle Utd,Y,FW,31,5,5,0,0,1,0,0,0,0,0,0,0,1,0,0,/en/matches/11ed382d/Newcastle-United-Burnley-December-4-2021-Premier-League
9,2021-09-13,,,,,,,,,,,,,,,,,,,,,,,,,
10,2021-09-13,Sun,Matchweek 21,Away,L 1–3,Burnley,Leeds United,N,"FW,LM",45,7,6,1,0,0,0,1,0,0,0,0,0,4,0,0,/en/matches/cff8022b/Leeds-United-Burnley-January-2-2022-Premier-League
11,2021-09-13,,,,,,,,,,,,,,,,,,,,,,,,,
12,2021-09-13,Sat,Matchweek 17,Home,D 0–0,Burnley,Watford,Y,"FW,LM",90,20,18,2,0,0,0,2,0,2,2,0,0,9,0,1,/en/matches/5c31d723/Burnley-Watford-February-5-2022-Premier-League
13,2021-09-13,Tue,Matchweek 24,Home,D 1–1,Burnley,Manchester Utd,Y,LM,68,28,27,1,0,0,0,2,0,1,0,1,0,21,0,1,/en/matches/cb262ab8/Burnley-Manchester-United-February-8-2022-Premier-League
14,2021-09-13,Sun,Matchweek 25,Home,L 0–1,Burnley,Liverpool,Y,"LM,FW",90,21,17,4,1,1,0,5,0,3,1,2,0,10,0,2,/en/matches/ee0b72dd/Burnley-Liverpool-February-13-2022-Premier-League
