,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
10,2021-11-20,Sat,Premier League,Matchweek 12,Home,W 2–0,Aston Villa,Brighton,N,RW,25,0,0,0,0,2,1,0,0,14,1,0,0,0.2,0.2,0.0,1,0,8,11,72.7,2,11,1,1,1,/en/matches/88f081ac/Aston-Villa-Brighton-and-Hove-Albion-November-20-2021-Premier-League
11,2021-11-27,Sat,Premier League,Matchweek 13,Away,W 2–1,Aston Villa,Crystal Palace,Y,RW,76,0,0,0,0,1,0,0,0,36,0,1,2,0.1,0.1,0.1,3,0,19,22,86.4,4,25,3,1,0,/en/matches/4a7a9e3b/Crystal-Palace-Aston-Villa-November-27-2021-Premier-League
12,2021-12-01,Wed,Premier League,Matchweek 14,Home,L 1–2,Aston Villa,Manchester City,Y,RW,30,0,0,0,0,1,0,0,0,9,1,0,0,0.1,0.1,0.0,0,0,5,5,100.0,1,7,0,1,1,/en/matches/1993b7ec/Aston-Villa-Manchester-City-December-1-2021-Premier-League
13,2022-02-13,Sun,Premier League,Matchweek 25,Away,L 0–1,Aston Villa,Newcastle Utd,N,RW,19,0,0,0,0,0,0,1,0,6,0,0,0,0.0,0.0,0.0,0,0,2,5,40.0,0,5,1,1,0,/en/matches/59b88877/Newcastle-United-Aston-Villa-February-13-2022-Premier-League
14,2022-02-19,Sat,Premier League,Matchweek 26,Home,L 0–1,Aston Villa,Watford,N,RW,20,0,0,0,0,0,0,0,0,22,0,0,0,0.0,0.0,0.0,2,0,11,16,68.8,0,15,1,1,0,/en/matches/28c4ee0a/Aston-Villa-Watford-February-19-2022-Premier-League
15,2022-03-05,Sat,Premier League,Matchweek 28,Home,W 4–0,Aston Villa,Southampton,N,RW,14,0,0,0,0,1,0,0,0,6,1,0,0,0.1,0.1,0.0,0,0,1,1,100.0,1,4,0,0,0,/en/matches/1aa40463/Aston-Villa-Southampton-March-5-2022-Premier-League
16,2022-03-13,Sun,Premier League,Matchweek 29,Away,L 1–2,Aston Villa,West Ham,N,RW,22,0,0,0,0,1,1,0,0,17,1,0,1,0.0,0.0,0.4,2,0,9,12,75.0,4,12,1,1,1,/en/matches/81f2f022/West-Ham-United-Aston-Villa-March-13-2022-Premier-League
17,2022-03-19,Sat,Premier League,Matchweek 30,Home,L 0–1,Aston Villa,Arsenal,N,LW,22,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,1,0,4,6,66.7,0,7,2,2,0,/en/matches/0cb74761/Aston-Villa-Arsenal-March-19-2022-Premier-League
18,2022-03-24,Thu,WCQ,Third round,Home,D 1–1,jm Jamaica,sv El Salvador,Y,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/12e7653e/Jamaica-El-Salvador-March-24-2022-WCQ----CONCACAF-M
19,2022-03-30,Wed,WCQ,Third round,Home,W 2–1,jm Jamaica,hn Honduras,Y,AM,90,1,0,1,1,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/82b87440/Jamaica-Honduras-March-30-2022-WCQ----CONCACAF-M
20,2022-04-02,Sat,Premier League,Matchweek 31,Away,L 1–2,Aston Villa,Wolves,Y,FW,90,0,0,0,0,2,1,0,0,30,2,0,3,0.1,0.1,0.0,1,0,12,20,60.0,0,18,3,2,2,/en/matches/320d3dfe/Wolverhampton-Wanderers-Aston-Villa-April-2-2022-Premier-League
21,2022-04-09,Sat,Premier League,Matchweek 32,Home,L 0–4,Aston Villa,Tottenham,N,FW,21,0,0,0,0,1,0,0,0,9,0,0,0,0.1,0.1,0.0,1,0,5,5,100.0,1,6,0,1,1,/en/matches/811d471f/Aston-Villa-Tottenham-Hotspur-April-9-2022-Premier-League
22,2022-04-23,Sat,Premier League,Matchweek 34,Away,D 0–0,Aston Villa,Leicester City,Y,AM,90,0,0,0,0,2,0,1,0,27,1,0,1,0.4,0.4,0.0,2,0,11,17,64.7,2,19,5,2,1,/en/matches/17e5cacf/Leicester-City-Aston-Villa-April-23-2022-Premier-League
23,2022-04-30,Sat,Premier League,Matchweek 35,Home,W 2–0,Aston Villa,Norwich City,Y,RM,39,0,0,0,0,1,1,0,0,17,1,0,0,0.0,0.0,0.0,0,0,8,13,61.5,1,12,1,2,0,/en/matches/bf7873f2/Aston-Villa-Norwich-City-April-30-2022-Premier-League
