,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form
0,0,2019-08-10,Sat,Premier League,Matchweek 1,Home,W 3–1,Tottenham,Aston Villa,Y,"AM,LW,LM",87,0,0,0,0,4,0,1,0,63.0,3.0,0,1.0,0.2,0.2,0.1,7.0,1.0,37.0,50.0,74.0,3.0,38.0,4.0,3.0,2.0,/en/matches/404ee5d3/Tottenham-Hotspur-Aston-Villa-August-10-2019-Premier-League,1.0,0.5
1,1,2019-08-17,Sat,Premier League,Matchweek 2,Away,D 2–2,Tottenham,Manchester City,Y,AM,84,1,1,0,0,1,1,0,0,33.0,2.0,1,2.0,0.0,0.0,0.1,2.0,2.0,16.0,22.0,72.7,1.0,23.0,1.0,2.0,2.0,/en/matches/a4ba771e/Manchester-City-Tottenham-Hotspur-August-17-2019-Premier-League,0.5,0.5
2,2,2019-08-25,Sun,Premier League,Matchweek 3,Home,L 0–1,Tottenham,Newcastle Utd,Y,"AM,LW",61,0,0,0,0,1,0,0,0,46.0,1.0,0,0.0,0.1,0.1,0.0,1.0,0.0,28.0,40.0,70.0,1.0,35.0,0.0,2.0,1.0,/en/matches/c224d1e8/Tottenham-Hotspur-Newcastle-United-August-25-2019-Premier-League,0.0,0.5
3,3,2019-09-01,Sun,Premier League,Matchweek 4,Away,D 2–2,Tottenham,Arsenal,Y,AM,59,0,0,0,0,1,1,1,0,25.0,0.0,0,0.0,0.1,0.1,0.1,4.0,1.0,18.0,23.0,78.3,1.0,14.0,1.0,0.0,0.0,/en/matches/0b6b8aaf/North-London-Derby-Arsenal-Tottenham-Hotspur-September-1-2019-Premier-League,0.5,0.5
4,4,2019-09-14,Sat,Premier League,Matchweek 5,Home,W 4–0,Tottenham,Crystal Palace,Y,AM,90,1,0,0,0,1,1,0,0,60.0,1.0,1,2.0,0.4,0.4,0.1,4.0,0.0,37.0,45.0,82.2,2.0,45.0,4.0,3.0,1.0,/en/matches/1d812c17/Tottenham-Hotspur-Crystal-Palace-September-14-2019-Premier-League,1.0,0.3333333333333333
5,5,2019-09-18,Wed,Champions Lg,Group stage,Away,D 2–2,eng Tottenham,gr Olympiacos,N,RW,15,0,0,0,0,2,1,0,0,17.0,1.0,0,0.0,0.1,0.1,0.0,0.0,0.0,11.0,12.0,91.7,1.0,11.0,1.0,0.0,0.0,/en/matches/a6045d6f/Olympiacos-Tottenham-Hotspur-September-18-2019-Champions-League,0.5,0.5
6,6,2019-09-21,Sat,Premier League,Matchweek 6,Away,L 1–2,Tottenham,Leicester City,Y,AM,78,0,0,0,0,1,0,0,0,54.0,2.0,0,2.0,0.0,0.0,0.2,5.0,1.0,31.0,43.0,72.1,6.0,37.0,7.0,1.0,1.0,/en/matches/e30adc4b/Leicester-City-Tottenham-Hotspur-September-21-2019-Premier-League,0.0,0.6666666666666666
7,7,2019-09-24,Tue,EFL Cup,Third round,Away,D 0 (3)–0 (4),Tottenham,Colchester Utd,N,,43,0,0,0,0,1,1,0,0,,,0,,,,,,,,,,,,,,,/en/matches/e19b8e86/Colchester-United-Tottenham-Hotspur-September-24-2019-EFL-Cup,0.5,0.5
8,8,2019-09-28,Sat,Premier League,Matchweek 7,Home,W 2–1,Tottenham,Southampton,N,LM,27,0,0,0,0,0,0,0,0,20.0,2.0,1,0.0,0.0,0.0,0.1,2.0,0.0,14.0,15.0,93.3,3.0,15.0,2.0,1.0,1.0,/en/matches/23ec5db0/Tottenham-Hotspur-Southampton-September-28-2019-Premier-League,1.0,0.3333333333333333
9,9,2019-10-01,Tue,Champions Lg,Group stage,Home,L 2–7,eng Tottenham,de Bayern Munich,N,RM,10,0,0,0,0,0,0,0,0,8.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,85.7,1.0,6.0,0.0,0.0,0.0,/en/matches/ff840ac5/Tottenham-Hotspur-Bayern-Munich-October-1-2019-Champions-League,0.0,0.5
