,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2019-10-05,Sat,Matchweek 10,Home,D 1–1,West Ham,Sheffield Utd,N,"On matchday squad, but did not play",/en/matches/43aa7711/West-Ham-United-Sheffield-United-October-26-2019-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2019-10-05,Sat,Matchweek 11,Home,L 2–3,West Ham,Newcastle Utd,N,"On matchday squad, but did not play",/en/matches/ac4523c2/West-Ham-United-Newcastle-United-November-2-2019-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2019-10-05,Sat,Matchweek 12,Away,L 0–3,West Ham,Burnley,N,"On matchday squad, but did not play",/en/matches/559f666e/Burnley-West-Ham-United-November-9-2019-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2019-10-05,Sat,Matchweek 13,Home,L 2–3,West Ham,Tottenham,N,"On matchday squad, but did not play",/en/matches/a7dc884b/West-Ham-United-Tottenham-Hotspur-November-23-2019-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2019-10-05,Sat,Matchweek 14,Away,W 1–0,West Ham,Chelsea,Y,GK,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,14,29,48.3,0,16,0,0,0,/en/matches/aa1ff9cd/Chelsea-West-Ham-United-November-30-2019-Premier-League
5,2019-10-05,Wed,Matchweek 15,Away,L 0–2,West Ham,Wolves,Y,GK,90,0,0,0,0,0,0,0,0,22,0,0,0,0.0,0.0,0.0,0,0,8,18,44.4,0,5,0,0,0,/en/matches/292d0f46/Wolverhampton-Wanderers-West-Ham-United-December-4-2019-Premier-League
6,2019-10-05,Mon,Matchweek 16,Home,L 1–3,West Ham,Arsenal,Y,GK,90,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,0,0,5,13,38.5,0,6,0,0,0,/en/matches/a48c4638/West-Ham-United-Arsenal-December-9-2019-Premier-League
7,2019-10-05,Sat,Matchweek 17,Away,W 1–0,West Ham,Southampton,Y,GK,90,0,0,0,0,0,0,1,0,32,0,0,0,0.0,0.0,0.0,0,0,17,32,53.1,0,10,0,0,0,/en/matches/a47901a8/Southampton-West-Ham-United-December-14-2019-Premier-League
8,2019-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2019-10-05,Fri,Matchweek 22,Away,L 0–1,West Ham,Sheffield Utd,N,GK,76,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0,12,32,37.5,0,12,0,0,0,/en/matches/c5f47ccb/Sheffield-United-West-Ham-United-January-10-2020-Premier-League
10,2019-10-05,Sat,Matchweek 23,Home,D 1–1,West Ham,Everton,N,"On matchday squad, but did not play",/en/matches/d4898eac/West-Ham-United-Everton-January-18-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2019-10-05,Wed,Matchweek 24,Away,L 1–4,West Ham,Leicester City,N,"On matchday squad, but did not play",/en/matches/354b03ac/Leicester-City-West-Ham-United-January-22-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
