,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2021-08-15,Sat,Matchweek 3,Home,W 5–0,Manchester City,Arsenal,Y*,LM,90,7,7,0,0,0,0,0,1,1,0,0,0,0,0,/en/matches/d4650aa2/Manchester-City-Arsenal-August-28-2021-Premier-League
1,2021-08-15,Sat,Matchweek 4,Away,W 1–0,Manchester City,Leicester City,Y*,"RM,LM",90,5,3,2,0,0,0,0,0,0,0,0,0,0,0,/en/matches/8dd69c8d/Leicester-City-Manchester-City-September-11-2021-Premier-League
2,2021-08-15,Sat,Matchweek 5,Home,D 0–0,Manchester City,Southampton,Y,"RM,CM,LM",90,1,0,1,0,0,0,0,0,0,0,0,0,0,0,/en/matches/1576c578/Manchester-City-Southampton-September-18-2021-Premier-League
3,2021-08-15,,,,,,,,,,,,,,,,,,,,,,,,
4,2021-08-15,Sat,Matchweek 8,Home,W 2–0,Manchester City,Burnley,N,"On matchday squad, but did not play",/en/matches/55778d0d/Manchester-City-Burnley-October-16-2021-Premier-League,,,,,,,,,,,,,,,
5,2021-08-15,Sat,Matchweek 9,Away,W 4–1,Manchester City,Brighton,Y*,LM,74,5,3,2,0,0,0,0,0,0,0,0,0,0,0,/en/matches/dc93611c/Brighton-and-Hove-Albion-Manchester-City-October-23-2021-Premier-League
6,2021-08-15,Sat,Matchweek 10,Home,L 0–2,Manchester City,Crystal Palace,N,"On matchday squad, but did not play",/en/matches/eb6c294f/Manchester-City-Crystal-Palace-October-30-2021-Premier-League,,,,,,,,,,,,,,,
7,2021-08-15,Sat,Matchweek 11,Away,W 2–0,Manchester City,Manchester Utd,Y*,LM,90,2,2,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/5fa5be28/Manchester-Derby-Manchester-United-Manchester-City-November-6-2021-Premier-League
8,2021-08-15,Sun,Matchweek 12,Home,W 3–0,Manchester City,Everton,Y*,LM,90,2,2,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/bfbe7402/Manchester-City-Everton-November-21-2021-Premier-League
9,2021-08-15,Sun,Matchweek 13,Home,W 2–1,Manchester City,West Ham,Y*,"RM,LM",90,7,4,2,1,0,0,0,0,0,0,0,0,0,0,/en/matches/c37446de/Manchester-City-West-Ham-United-November-28-2021-Premier-League
10,2021-08-15,,,,,,,,,,,,,,,,,,,,,,,,
11,2021-08-15,Sat,Matchweek 15,Away,W 3–1,Manchester City,Watford,Y*,RM,66,8,6,1,0,1,0,0,1,0,0,0,1,0,0,/en/matches/befb6648/Watford-Manchester-City-December-4-2021-Premier-League
12,2021-08-15,Sat,Matchweek 16,Home,W 1–0,Manchester City,Wolves,Y*,LM,55,2,1,1,0,0,0,0,0,0,0,0,0,0,0,/en/matches/d46b4a18/Manchester-City-Wolverhampton-Wanderers-December-11-2021-Premier-League
13,2021-08-15,Tue,Matchweek 17,Home,W 7–0,Manchester City,Leeds United,N,DM,45,3,3,0,0,0,0,0,2,2,0,0,0,0,0,/en/matches/5730a84c/Manchester-City-Leeds-United-December-14-2021-Premier-League
14,2021-08-15,Sun,Matchweek 18,Away,W 4–0,Manchester City,Newcastle Utd,N,"On matchday squad, but did not play",/en/matches/4d9bcee9/Newcastle-United-Manchester-City-December-19-2021-Premier-League,,,,,,,,,,,,,,,
15,2021-08-15,Sun,Matchweek 19,Home,W 6–3,Manchester City,Leicester City,Y,LM,90,1,1,0,0,0,0,0,1,1,0,0,0,0,0,/en/matches/49e84e17/Manchester-City-Leicester-City-December-26-2021-Premier-League
16,2021-08-15,Wed,Matchweek 20,Away,W 1–0,Manchester City,Brentford,N,"On matchday squad, but did not play",/en/matches/1a0df937/Brentford-Manchester-City-December-29-2021-Premier-League,,,,,,,,,,,,,,,
17,2021-08-15,Sat,Matchweek 21,Away,W 2–1,Manchester City,Arsenal,N,RM,28,3,3,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/a9903a63/Arsenal-Manchester-City-January-1-2022-Premier-League
18,2021-08-15,Sat,Matchweek 22,Home,W 1–0,Manchester City,Chelsea,N,LM,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/febd7f38/Manchester-City-Chelsea-January-15-2022-Premier-League
19,2021-08-15,Sat,Matchweek 23,Away,D 1–1,Manchester City,Southampton,N,"On matchday squad, but did not play",/en/matches/9bfa5945/Southampton-Manchester-City-January-22-2022-Premier-League,,,,,,,,,,,,,,,
20,2021-08-15,Wed,Matchweek 24,Home,W 2–0,Manchester City,Brentford,N,LM,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/3b077554/Manchester-City-Brentford-February-9-2022-Premier-League
21,2021-08-15,Sat,Matchweek 25,Away,W 4–0,Manchester City,Norwich City,Y,LM,90,4,3,1,0,0,0,0,0,0,0,0,0,0,0,/en/matches/522300d0/Norwich-City-Manchester-City-February-12-2022-Premier-League
22,2021-08-15,Sat,Matchweek 26,Home,L 2–3,Manchester City,Tottenham,Y*,LM,90,3,2,0,1,0,0,0,0,0,0,0,0,0,0,/en/matches/cd797899/Manchester-City-Tottenham-Hotspur-February-19-2022-Premier-League
23,2021-08-15,Sat,Matchweek 27,Away,W 1–0,Manchester City,Everton,Y*,LM,76,2,2,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/ab729bd6/Everton-Manchester-City-February-26-2022-Premier-League
24,2021-08-15,Sun,Matchweek 28,Home,W 4–1,Manchester City,Manchester Utd,N,LM,11,3,2,0,1,0,0,0,2,1,0,1,0,0,0,/en/matches/2dc5b8b0/Manchester-Derby-Manchester-City-Manchester-United-March-6-2022-Premier-League
25,2021-08-15,Mon,Matchweek 29,Away,D 0–0,Manchester City,Crystal Palace,N,"On matchday squad, but did not play",/en/matches/f5b6f5c5/Crystal-Palace-Manchester-City-March-14-2022-Premier-League,,,,,,,,,,,,,,,
26,2021-08-15,Sat,Matchweek 31,Away,W 2–0,Manchester City,Burnley,Y*,LM,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/c294f564/Burnley-Manchester-City-April-2-2022-Premier-League
27,2021-08-15,Sun,Matchweek 32,Home,D 2–2,Manchester City,Liverpool,N,"On matchday squad, but did not play",/en/matches/37e2fe92/Manchester-City-Liverpool-April-10-2022-Premier-League,,,,,,,,,,,,,,,
28,2021-08-15,Wed,Matchweek 30,Home,W 3–0,Manchester City,Brighton,Y*,LM,90,4,3,0,1,0,0,0,1,1,0,0,0,0,0,/en/matches/34fd93f9/Manchester-City-Brighton-and-Hove-Albion-April-20-2022-Premier-League
29,2021-08-15,Sat,Matchweek 34,Home,W 5–1,Manchester City,Watford,N,"DM,AM",34,4,2,1,0,0,0,1,0,0,0,0,0,0,0,/en/matches/af522ca3/Manchester-City-Watford-April-23-2022-Premier-League
30,2021-08-15,Sat,Matchweek 35,Away,W 4–0,Manchester City,Leeds United,Y*,DM,90,5,3,1,0,1,0,0,0,0,0,0,0,0,0,/en/matches/5ce80a04/Leeds-United-Manchester-City-April-30-2022-Premier-League
31,2021-08-15,Sun,Matchweek 36,Home,W 5–0,Manchester City,Newcastle Utd,Y*,"DM,LM,CM",90,5,3,0,1,1,0,0,1,1,0,0,0,0,0,/en/matches/d1bcaf2b/Manchester-City-Newcastle-United-May-8-2022-Premier-League
32,2021-08-15,Wed,Matchweek 33,Away,W 5–1,Manchester City,Wolves,Y,DM,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/a93c0c92/Wolverhampton-Wanderers-Manchester-City-May-11-2022-Premier-League
