,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
0,2020-09-12,Sun,Matchweek 3,Away,W 1–0,Leeds United,Sheffield Utd,N,"On matchday squad, but did not play",/en/matches/51fb894e/Sheffield-United-Leeds-United-September-27-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
1,2020-09-12,Sat,Matchweek 4,Home,D 1–1,Leeds United,Manchester City,N,"On matchday squad, but did not play",/en/matches/5ce15b58/Leeds-United-Manchester-City-October-3-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
2,2020-09-12,Mon,Matchweek 5,Home,L 0–1,Leeds United,Wolves,Y,CB,74,56,5,25,30,2,1,56,0,0,,0,,31,154,61,0,0,0,0,0,38,0,/en/matches/6a2c4518/Leeds-United-Wolverhampton-Wanderers-October-19-2020-Premier-League
3,2020-09-12,Fri,Matchweek 6,Away,W 3–0,Leeds United,Aston Villa,Y,CM,20,16,0,4,6,6,0,16,1,1,100.0,0,0.0,14,53,14,0,1,0,0,0,11,1,/en/matches/873ab775/Aston-Villa-Leeds-United-October-23-2020-Premier-League
4,2020-09-12,Mon,Matchweek 7,Home,L 1–4,Leeds United,Leicester City,N,"On matchday squad, but did not play",/en/matches/55d775ec/Leeds-United-Leicester-City-November-2-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
5,2020-09-12,Sat,Matchweek 8,Away,L 1–4,Leeds United,Crystal Palace,Y,CM,70,42,2,6,23,13,2,42,0,0,,0,,19,94,55,1,2,0,1,1,30,1,/en/matches/527aee54/Crystal-Palace-Leeds-United-November-7-2020-Premier-League
6,2020-09-12,Sun,Matchweek 9,Home,D 0–0,Leeds United,Arsenal,N,"On matchday squad, but did not play",/en/matches/0dd6b39b/Leeds-United-Arsenal-November-22-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
7,2020-09-12,Sat,Matchweek 10,Away,W 1–0,Leeds United,Everton,N,"On matchday squad, but did not play",/en/matches/3eeb39c5/Everton-Leeds-United-November-28-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
8,2020-09-12,Sat,Matchweek 11,Away,L 1–3,Leeds United,Chelsea,N,"On matchday squad, but did not play",/en/matches/419abbc0/Chelsea-Leeds-United-December-5-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
9,2020-09-12,Fri,Matchweek 12,Home,L 1–2,Leeds United,West Ham,N,"On matchday squad, but did not play",/en/matches/2d36ffad/Leeds-United-West-Ham-United-December-11-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
10,2020-09-12,Wed,Matchweek 13,Home,W 5–2,Leeds United,Newcastle Utd,N,"On matchday squad, but did not play",/en/matches/b52c441b/Leeds-United-Newcastle-United-December-16-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
