,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2020-09-13,Sun,Matchweek 3,Away,W 5–2,Leicester City,Manchester City,Y,"LB,CB",90,16,26,61.5,207,63,12,13,92.3,3,7,42.9,0,2,0.0,0,0.0,0.0,0,0,0,0,0,/en/matches/31c2a061/Manchester-City-Leicester-City-September-27-2020-Premier-League
1,2020-09-13,Sun,Matchweek 4,Home,L 0–3,Leicester City,West Ham,Y,"LM,LB",90,51,66,77.3,835,212,22,25,88.0,22,27,81.5,5,9,55.6,0,0.0,0.0,0,4,1,0,2,/en/matches/a29866ec/Leicester-City-West-Ham-United-October-4-2020-Premier-League
2,2020-09-13,Sun,Matchweek 5,Home,L 0–1,Leicester City,Aston Villa,Y,LB,90,26,42,61.9,407,153,14,19,73.7,10,13,76.9,2,6,33.3,0,0.0,0.0,1,3,0,0,2,/en/matches/7751d8c1/Leicester-City-Aston-Villa-October-18-2020-Premier-League
3,2020-09-13,Sun,Matchweek 6,Away,W 1–0,Leicester City,Arsenal,Y,WB,90,23,35,65.7,336,74,12,12,100.0,9,12,75.0,1,3,33.3,0,0.0,0.0,0,0,0,0,0,/en/matches/bcd3a9b4/Arsenal-Leicester-City-October-25-2020-Premier-League
4,2020-09-13,Mon,Matchweek 7,Away,W 4–1,Leicester City,Leeds United,Y,"CB,WB",90,26,39,66.7,382,234,15,19,78.9,10,14,71.4,1,4,25.0,0,0.0,0.0,0,0,0,0,1,/en/matches/55d775ec/Leeds-United-Leicester-City-November-2-2020-Premier-League
5,2020-09-13,Sun,Matchweek 8,Home,W 1–0,Leicester City,Wolves,Y,"WB,LM",90,40,58,69.0,534,138,26,35,74.3,12,16,75.0,1,4,25.0,0,0.1,0.1,1,1,2,0,5,/en/matches/8407be08/Leicester-City-Wolverhampton-Wanderers-November-8-2020-Premier-League
6,2020-09-13,Sun,Matchweek 9,Away,L 0–3,Leicester City,Liverpool,Y,"WB,LB",90,32,45,71.1,361,155,20,21,95.2,8,9,88.9,0,5,0.0,0,0.0,0.0,0,3,0,0,5,/en/matches/cc230451/Liverpool-Leicester-City-November-22-2020-Premier-League
7,2020-09-13,Mon,Matchweek 10,Home,L 1–2,Leicester City,Fulham,Y,"RB,WB",90,53,62,85.5,687,177,32,35,91.4,19,21,90.5,0,0,,0,0.0,0.0,0,4,1,0,7,/en/matches/ae493b10/Leicester-City-Fulham-November-30-2020-Premier-League
8,2020-09-13,Sun,Matchweek 11,Away,W 2–1,Leicester City,Sheffield Utd,Y,WB,90,30,39,76.9,414,84,18,24,75.0,8,10,80.0,2,3,66.7,0,0.0,0.0,0,1,0,0,1,/en/matches/c1c08638/Sheffield-United-Leicester-City-December-6-2020-Premier-League
9,2020-09-13,Sun,Matchweek 12,Home,W 3–0,Leicester City,Brighton,Y,WB,90,55,72,76.4,813,284,33,37,89.2,18,20,90.0,3,8,37.5,1,0.6,0.4,4,4,5,1,6,/en/matches/964e6470/Leicester-City-Brighton-and-Hove-Albion-December-13-2020-Premier-League
10,2020-09-13,Wed,Matchweek 13,Home,L 0–2,Leicester City,Everton,Y,RB,90,45,65,69.2,599,216,28,33,84.8,15,25,60.0,0,1,0.0,0,0.3,0.1,2,1,2,1,3,/en/matches/b30c816c/Leicester-City-Everton-December-16-2020-Premier-League
11,2020-09-13,Sun,Matchweek 14,Away,W 2–0,Leicester City,Tottenham,Y,"RB,LB",90,37,43,86.0,536,176,21,21,100.0,11,12,91.7,3,5,60.0,0,0.1,0.0,2,2,0,0,2,/en/matches/56ffe356/Tottenham-Hotspur-Leicester-City-December-20-2020-Premier-League
12,2020-09-13,Sat,Matchweek 15,Home,D 2–2,Leicester City,Manchester Utd,Y,RB,90,57,65,87.7,834,344,36,39,92.3,20,22,90.9,1,3,33.3,0,0.1,0.2,2,5,4,1,5,/en/matches/33c8b5c8/Leicester-City-Manchester-United-December-26-2020-Premier-League
13,2020-09-13,Mon,Matchweek 16,Away,D 1–1,Leicester City,Crystal Palace,Y,RB,90,84,108,77.8,1092,334,54,61,88.5,27,32,84.4,1,6,16.7,0,0.2,0.1,3,2,3,1,8,/en/matches/77437741/Crystal-Palace-Leicester-City-December-28-2020-Premier-League
14,2020-09-13,Sun,Matchweek 17,Away,W 2–1,Leicester City,Newcastle Utd,Y,"RB,RM",90,51,64,79.7,897,318,22,26,84.6,23,27,85.2,6,9,66.7,0,0.0,0.0,0,6,1,0,9,/en/matches/4c205b24/Newcastle-United-Leicester-City-January-3-2021-Premier-League
15,2020-09-13,Sat,Matchweek 19,Home,W 2–0,Leicester City,Southampton,Y,LB,90,45,60,75.0,719,231,23,27,85.2,15,21,71.4,5,8,62.5,0,0.5,0.0,1,3,2,0,5,/en/matches/85d4ec49/Leicester-City-Southampton-January-16-2021-Premier-League
16,2020-09-13,Tue,Matchweek 18,Home,W 2–0,Leicester City,Chelsea,Y,LB,90,36,45,80.0,532,244,18,20,90.0,16,19,84.2,0,3,0.0,0,0.0,0.1,0,4,2,0,5,/en/matches/8467b110/Leicester-City-Chelsea-January-19-2021-Premier-League
17,2020-09-13,Wed,Matchweek 20,Away,D 1–1,Leicester City,Everton,Y,LB,90,49,53,92.5,814,190,20,21,95.2,25,27,92.6,4,5,80.0,0,0.0,0.1,1,2,1,0,7,/en/matches/3e4ff1e0/Everton-Leicester-City-January-27-2021-Premier-League
18,2020-09-13,Sun,Matchweek 21,Home,L 1–3,Leicester City,Leeds United,Y,"LB,LM",90,28,38,73.7,454,185,15,19,78.9,11,15,73.3,2,3,66.7,0,0.0,0.0,0,2,0,0,2,/en/matches/e5e46ead/Leicester-City-Leeds-United-January-31-2021-Premier-League
19,2020-09-13,Wed,Matchweek 22,Away,W 2–0,Leicester City,Fulham,Y,LB,90,46,61,75.4,819,346,26,31,83.9,17,19,89.5,3,7,42.9,0,0.0,0.0,0,3,0,0,3,/en/matches/bd0673ed/Fulham-Leicester-City-February-3-2021-Premier-League
20,2020-09-13,Sun,Matchweek 23,Away,D 0–0,Leicester City,Wolves,Y,LB,90,54,58,93.1,706,201,38,40,95.0,13,14,92.9,1,2,50.0,0,0.0,0.0,0,1,2,0,3,/en/matches/dca0be20/Wolverhampton-Wanderers-Leicester-City-February-7-2021-Premier-League
