,Unnamed: 0.30,Unnamed: 0.29,Unnamed: 0.28,Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2019-10-27,Sun,Premier League,Matchweek 10,Home,D 1–1,Newcastle Utd,Wolves,Y,"RM,CM",90,0,0,0,0,2.0,0.0,0,0,41.0,2.0,1.0,0.0,0.4,0.4,0.1,3.0,0.0,25.0,31.0,80.6,3.0,32.0,5.0,1.0,1.0,/en/matches/efe2b576/Newcastle-United-Wolverhampton-Wanderers-October-27-2019-Premier-League,0.5,0.3333333333333333,0.7692307692307693
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2019-11-02,Sat,Premier League,Matchweek 11,Away,W 3–2,Newcastle Utd,West Ham,Y,RM,90,0,0,0,0,4.0,3.0,0,0,45.0,1.0,2.0,0.0,0.3,0.3,0.0,1.0,0.0,23.0,26.0,88.5,2.0,36.0,6.0,4.0,1.0,/en/matches/ac4523c2/West-Ham-United-Newcastle-United-November-2-2019-Premier-League,1.0,0.1666666666666666,0.2142857142857142
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2019-11-09,Sat,Premier League,Matchweek 12,Home,W 2–1,Newcastle Utd,Bournemouth,Y,RM,90,0,0,0,0,3.0,0.0,0,0,31.0,0.0,0.0,1.0,0.2,0.2,0.1,2.0,0.0,18.0,22.0,81.8,1.0,20.0,3.0,1.0,1.0,/en/matches/698f846d/Newcastle-United-Bournemouth-November-9-2019-Premier-League,1.0,0.5,0.5833333333333334
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2019-11-14,Thu,Friendlies (M),Friendlies (M),Away,W 1–0,py Paraguay,bg Bulgaria,Y,,88,1,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/1ff5c973/Bulgaria-Paraguay-November-14-2019-Friendlies-M,1.0,0.8333333333333334,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2019-11-19,Tue,Friendlies (M),Friendlies (M),Away,D 0–0,py Paraguay,sa Saudi Arabia,Y,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/8d06ac89/Saudi-Arabia-Paraguay-November-19-2019-Friendlies-M,0.5,1.0,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2019-11-25,Mon,Premier League,Matchweek 13,Away,L 0–2,Newcastle Utd,Aston Villa,Y,RM,78,0,0,0,0,1.0,0.0,0,0,25.0,1.0,1.0,0.0,0.0,0.0,0.1,3.0,0.0,17.0,19.0,89.5,3.0,18.0,4.0,0.0,0.0,/en/matches/f6f8808e/Aston-Villa-Newcastle-United-November-25-2019-Premier-League,0.0,0.8333333333333334,0.3472222222222221
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2019-11-30,Sat,Premier League,Matchweek 14,Home,D 2–2,Newcastle Utd,Manchester City,Y,RM,90,0,1,0,0,1.0,0.0,0,0,42.0,4.0,2.0,1.0,0.0,0.0,0.1,2.0,1.0,18.0,25.0,72.0,3.0,28.0,5.0,5.0,3.0,/en/matches/f43fa290/Newcastle-United-Manchester-City-November-30-2019-Premier-League,0.5,0.5,0.761904761904762
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2019-12-05,Thu,Premier League,Matchweek 15,Away,W 2–0,Newcastle Utd,Sheffield Utd,Y,RM,87,0,0,0,0,1.0,1.0,0,0,31.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,20.0,80.0,1.0,25.0,2.0,0.0,0.0,/en/matches/8a9fa2d9/Sheffield-United-Newcastle-United-December-5-2019-Premier-League,1.0,0.3333333333333333,0.5595238095238095
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2019-12-08,Sun,Premier League,Matchweek 16,Home,W 2–1,Newcastle Utd,Southampton,Y,RM,84,0,0,0,0,2.0,0.0,0,0,33.0,0.0,1.0,0.0,0.1,0.1,0.0,3.0,1.0,17.0,24.0,70.8,1.0,23.0,0.0,6.0,5.0,/en/matches/5d9f7fe3/Newcastle-United-Southampton-December-8-2019-Premier-League,1.0,0.5,0.782051282051282
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2019-12-21,Sat,Premier League,Matchweek 18,Home,W 1–0,Newcastle Utd,Crystal Palace,Y,"CM,DM",90,1,0,0,0,2.0,2.0,1,0,52.0,4.0,2.0,1.0,0.3,0.3,0.0,2.0,0.0,34.0,38.0,89.5,8.0,41.0,4.0,5.0,2.0,/en/matches/5e599d06/Newcastle-United-Crystal-Palace-December-21-2019-Premier-League,1.0,0.8333333333333334,0.6527777777777778
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2019-12-26,Thu,Premier League,Matchweek 19,Away,L 1–4,Newcastle Utd,Manchester Utd,Y,"CM,RW",62,0,0,0,0,1.0,0.0,0,0,26.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,14.0,50.0,1.0,14.0,0.0,2.0,1.0,/en/matches/b3d5292f/Manchester-United-Newcastle-United-December-26-2019-Premier-League,0.0,1.0,0.5238095238095238
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2019-12-28,Sat,Premier League,Matchweek 20,Home,L 1–2,Newcastle Utd,Everton,Y,"CM,LM,LW",90,0,0,0,0,4.0,0.0,0,0,30.0,1.0,1.0,2.0,0.7,0.7,0.0,3.0,0.0,12.0,16.0,75.0,3.0,13.0,2.0,3.0,1.0,/en/matches/6edbd555/Newcastle-United-Everton-December-28-2019-Premier-League,0.0,0.6666666666666666,0.6785714285714286
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2020-01-01,Wed,Premier League,Matchweek 21,Home,L 0–3,Newcastle Utd,Leicester City,Y,"AM,LB",90,0,0,0,0,1.0,0.0,0,0,31.0,1.0,2.0,1.0,0.1,0.1,0.0,1.0,0.0,13.0,18.0,72.2,2.0,21.0,4.0,2.0,1.0,/en/matches/a7902bb1/Newcastle-United-Leicester-City-January-1-2020-Premier-League,0.0,0.3333333333333333,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2020-01-04,Sat,FA Cup,Third round,Away,D 1–1,Newcastle Utd,Rochdale,Y,CM,63,1,0,0,0,2.0,2.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/030e0a8f/Rochdale-Newcastle-United-January-4-2020-FA-Cup,0.5,0.0,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2020-01-11,Sat,Premier League,Matchweek 22,Away,D 1–1,Newcastle Utd,Wolves,Y,LM,90,1,0,0,0,3.0,1.0,1,0,42.0,5.0,2.0,0.0,0.1,0.1,0.0,1.0,0.0,24.0,29.0,82.8,1.0,31.0,6.0,5.0,5.0,/en/matches/d5b1eda9/Wolverhampton-Wanderers-Newcastle-United-January-11-2020-Premier-League,0.5,0.1666666666666666,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2020-01-14,Tue,FA Cup,Third round,Home,W 4–1,Newcastle Utd,Rochdale,Y,FW,61,1,0,0,0,3.0,1.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/b1b251e0/Newcastle-United-Rochdale-January-14-2020-FA-Cup,1.0,0.3333333333333333,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2020-01-18,Sat,Premier League,Matchweek 23,Home,W 1–0,Newcastle Utd,Chelsea,Y,RM,90,0,0,0,0,0.0,0.0,0,0,41.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,17.0,26.0,65.4,3.0,27.0,0.0,4.0,2.0,/en/matches/e5a20f1e/Newcastle-United-Chelsea-January-18-2020-Premier-League,1.0,0.6666666666666666,0.5
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2020-01-21,Tue,Premier League,Matchweek 24,Away,D 2–2,Newcastle Utd,Everton,Y,"RM,FW",90,0,0,0,0,0.0,0.0,0,0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,23.0,32.0,71.9,2.0,44.0,2.0,3.0,2.0,/en/matches/33b8c50a/Everton-Newcastle-United-January-21-2020-Premier-League,0.5,0.8333333333333334,0.5
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2020-01-25,Sat,FA Cup,Fourth round,Home,D 0–0,Newcastle Utd,Oxford United,Y,RM,90,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/5250414d/Newcastle-United-Oxford-United-January-25-2020-FA-Cup,0.5,0.8333333333333334,0.5
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2020-02-01,Sat,Premier League,Matchweek 25,Home,D 0–0,Newcastle Utd,Norwich City,Y,RM,90,0,0,0,0,1.0,0.0,0,0,39.0,3.0,1.0,0.0,0.4,0.4,0.0,3.0,0.0,19.0,24.0,79.2,2.0,26.0,4.0,4.0,2.0,/en/matches/eef415ec/Newcastle-United-Norwich-City-February-1-2020-Premier-League,0.5,0.6666666666666666,0.5
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2020-02-04,Tue,FA Cup,Fourth round,Away,W 3–2,Newcastle Utd,Oxford United,Y,FW,89,0,0,0,0,2.0,1.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/6021db52/Oxford-United-Newcastle-United-February-4-2020-FA-Cup,1.0,0.5,0.5
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2020-02-16,Sun,Premier League,Matchweek 26,Away,L 0–4,Newcastle Utd,Arsenal,Y,"RM,CM",90,0,0,0,0,0.0,0.0,0,0,23.0,0.0,0.0,1.0,0.0,0.0,0.1,4.0,0.0,15.0,17.0,88.2,3.0,20.0,2.0,4.0,2.0,/en/matches/6ce374b0/Arsenal-Newcastle-United-February-16-2020-Premier-League,0.0,0.6666666666666666,0.5
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,2020-02-22,Sat,Premier League,Matchweek 27,Away,L 0–1,Newcastle Utd,Crystal Palace,Y,RM,70,0,0,0,0,0.0,0.0,1,0,32.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,17.0,24.0,70.8,1.0,26.0,2.0,2.0,1.0,/en/matches/5947b8fb/Crystal-Palace-Newcastle-United-February-22-2020-Premier-League,0.0,0.5,0.5
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2020-02-29,Sat,Premier League,Matchweek 28,Home,D 0–0,Newcastle Utd,Burnley,Y,FW,90,0,0,0,0,3.0,1.0,0,0,40.0,1.0,0.0,2.0,0.3,0.3,0.3,12.0,0.0,23.0,29.0,79.3,4.0,28.0,10.0,6.0,2.0,/en/matches/5d623dc0/Newcastle-United-Burnley-February-29-2020-Premier-League,0.5,0.3333333333333333,0.5
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,2020-03-03,Tue,FA Cup,Fifth round,Away,W 3–2,Newcastle Utd,West Brom,Y,AM,70,2,0,0,0,2.0,2.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/67445d2b/West-Bromwich-Albion-Newcastle-United-March-3-2020-FA-Cup,1.0,0.1666666666666666,0.5
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,2020-03-07,Sat,Premier League,Matchweek 29,Away,W 1–0,Newcastle Utd,Southampton,Y,FW,90,0,0,0,0,2.0,2.0,0,0,35.0,0.0,1.0,1.0,0.7,0.7,0.6,2.0,0.0,20.0,26.0,76.9,0.0,31.0,3.0,3.0,2.0,/en/matches/947a04e9/Southampton-Newcastle-United-March-7-2020-Premier-League,1.0,0.5,0.5
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,2020-06-21,Sun,Premier League,Matchweek 30,Home,W 3–0,Newcastle Utd,Sheffield Utd,Y,FW,84,0,1,0,0,1.0,1.0,0,0,35.0,1.0,0.0,0.0,0.4,0.4,1.1,3.0,1.0,21.0,24.0,87.5,4.0,26.0,4.0,1.0,1.0,/en/matches/4e501da1/Newcastle-United-Sheffield-United-June-21-2020-Premier-League,1.0,0.8333333333333334,0.5
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,2020-06-24,Wed,Premier League,Matchweek 31,Home,D 1–1,Newcastle Utd,Aston Villa,Y,FW,85,0,0,0,0,1.0,0.0,0,0,39.0,0.0,0.0,1.0,0.1,0.1,0.1,2.0,0.0,25.0,32.0,78.1,3.0,31.0,1.0,0.0,0.0,/en/matches/66027e20/Newcastle-United-Aston-Villa-June-24-2020-Premier-League,0.5,1.0,0.5
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,2020-06-28,Sun,FA Cup,Quarter-finals,Home,L 0–2,Newcastle Utd,Manchester City,Y,RM,64,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/5ed71076/Newcastle-United-Manchester-City-June-28-2020-FA-Cup,0.0,0.8333333333333334,0.5
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,2020-07-01,Wed,Premier League,Matchweek 32,Away,W 4–1,Newcastle Utd,Bournemouth,N,AM,58,1,0,0,0,1.0,1.0,0,0,34.0,0.0,2.0,1.0,0.1,0.1,0.1,3.0,0.0,23.0,25.0,92.0,1.0,22.0,6.0,4.0,1.0,/en/matches/92aaad57/Bournemouth-Newcastle-United-July-1-2020-Premier-League,1.0,0.5,0.5
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,2020-07-05,Sun,Premier League,Matchweek 33,Home,D 2–2,Newcastle Utd,West Ham,Y,AM,90,1,0,0,0,4.0,1.0,0,0,52.0,2.0,0.0,3.0,0.8,0.8,0.0,1.0,0.0,29.0,38.0,76.3,4.0,29.0,4.0,1.0,1.0,/en/matches/3d549d43/Newcastle-United-West-Ham-United-July-5-2020-Premier-League,0.5,0.5,0.5
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,2020-07-11,Sat,Premier League,Matchweek 35,Away,L 1–2,Newcastle Utd,Watford,Y,FW,90,0,0,0,0,1.0,1.0,0,0,30.0,1.0,1.0,0.0,0.1,0.1,0.0,1.0,0.0,19.0,22.0,86.4,2.0,24.0,0.0,2.0,1.0,/en/matches/ae59ff28/Watford-Newcastle-United-July-11-2020-Premier-League,0.0,0.5,0.5
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,2020-07-15,Wed,Premier League,Matchweek 36,Home,L 1–3,Newcastle Utd,Tottenham,Y,CM,90,0,0,0,0,4.0,0.0,0,0,52.0,3.0,0.0,0.0,0.2,0.2,0.1,7.0,0.0,41.0,43.0,95.3,3.0,36.0,2.0,1.0,0.0,/en/matches/21cbea56/Newcastle-United-Tottenham-Hotspur-July-15-2020-Premier-League,0.0,0.5,0.5
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,2020-07-20,Mon,Premier League,Matchweek 37,Away,D 0–0,Newcastle Utd,Brighton,Y,CM,85,0,0,0,0,1.0,1.0,0,0,31.0,5.0,0.0,0.0,0.1,0.1,0.0,2.0,0.0,20.0,26.0,76.9,3.0,20.0,1.0,0.0,0.0,/en/matches/9defdd38/Brighton-and-Hove-Albion-Newcastle-United-July-20-2020-Premier-League,0.5,0.1666666666666666,0.5
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,2020-07-26,Sun,Premier League,Matchweek 38,Home,L 1–3,Newcastle Utd,Liverpool,Y,CM,69,0,0,0,0,0.0,0.0,0,0,30.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,55.0,0.0,19.0,2.0,1.0,0.0,/en/matches/b6b1209d/Newcastle-United-Liverpool-July-26-2020-Premier-League,0.0,0.1666666666666666,0.5
