,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
0,2020-02-01,Wed,Matchweek 28,Away,D 0–0,Sheffield Utd,Aston Villa,Y,CB,90,79,6,25,52,2,0,79,1,1,100.0,0,0.0,44,171,122,0,0,0,1,0,46,0,/en/matches/18961bf7/Aston-Villa-Sheffield-United-June-17-2020-Premier-League
1,2020-02-01,Sun,Matchweek 30,Away,L 0–3,Sheffield Utd,Newcastle Utd,Y,CB,90,73,4,21,48,4,1,73,0,0,,0,,52,265,181,2,0,0,2,0,53,0,/en/matches/4e501da1/Newcastle-United-Sheffield-United-June-21-2020-Premier-League
2,2020-02-01,Wed,Matchweek 31,Away,L 0–3,Sheffield Utd,Manchester Utd,Y,CB,90,57,9,29,25,4,0,57,0,0,,0,,28,110,69,1,0,0,0,0,30,0,/en/matches/54cdce8b/Manchester-United-Sheffield-United-June-24-2020-Premier-League
3,2020-02-01,Thu,Matchweek 32,Home,W 3–1,Sheffield Utd,Tottenham,Y,CB,90,46,5,19,20,8,0,46,0,0,,0,,20,101,66,1,1,0,0,1,19,1,/en/matches/70507f3c/Sheffield-United-Tottenham-Hotspur-July-2-2020-Premier-League
4,2020-02-01,Sun,Matchweek 33,Away,D 1–1,Sheffield Utd,Burnley,Y,CB,54,46,2,13,30,3,0,46,0,0,,0,,21,125,64,0,0,0,0,0,27,0,/en/matches/c2378113/Burnley-Sheffield-United-July-5-2020-Premier-League
5,2020-02-01,Wed,Matchweek 34,Home,W 1–0,Sheffield Utd,Wolves,N,"On matchday squad, but did not play",/en/matches/f898c8ea/Sheffield-United-Wolverhampton-Wanderers-July-8-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
6,2020-02-01,Sat,Matchweek 35,Home,W 3–0,Sheffield Utd,Chelsea,N,"On matchday squad, but did not play",/en/matches/3f83499d/Sheffield-United-Chelsea-July-11-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
7,2020-02-01,Thu,Matchweek 36,Away,L 0–2,Sheffield Utd,Leicester City,N,"On matchday squad, but did not play",/en/matches/0903cee0/Leicester-City-Sheffield-United-July-16-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
8,2020-02-01,Mon,Matchweek 37,Home,L 0–1,Sheffield Utd,Everton,N,"On matchday squad, but did not play",/en/matches/d2e788d0/Sheffield-United-Everton-July-20-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
9,2020-02-01,Sun,Matchweek 38,Away,L 1–3,Sheffield Utd,Southampton,Y,CB,90,42,9,29,11,3,0,42,1,1,100.0,0,0.0,14,57,15,0,0,0,1,0,8,0,/en/matches/3e5b45b7/Southampton-Sheffield-United-July-26-2020-Premier-League
