,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2020-02-01,Wed,Matchweek 28,Away,D 0–0,Sheffield Utd,Aston Villa,Y,CB,90,50,63,79.4,1028,340,16,17,94.1,28,33,84.8,5,10,50.0,0,0.1,0.0,1,5,0,0,3,/en/matches/18961bf7/Aston-Villa-Sheffield-United-June-17-2020-Premier-League
1,2020-02-01,Sun,Matchweek 30,Away,L 0–3,Sheffield Utd,Newcastle Utd,Y,CB,90,54,63,85.7,904,346,23,24,95.8,26,30,86.7,3,7,42.9,0,0.0,0.0,0,7,0,0,4,/en/matches/4e501da1/Newcastle-United-Sheffield-United-June-21-2020-Premier-League
2,2020-02-01,Wed,Matchweek 31,Away,L 0–3,Sheffield Utd,Manchester Utd,Y,CB,90,31,40,77.5,497,254,15,15,100.0,12,14,85.7,2,9,22.2,0,0.0,0.0,0,4,0,0,3,/en/matches/54cdce8b/Manchester-United-Sheffield-United-June-24-2020-Premier-League
3,2020-02-01,Thu,Matchweek 32,Home,W 3–1,Sheffield Utd,Tottenham,Y,CB,90,25,38,65.8,577,319,6,6,100.0,13,17,76.5,5,13,38.5,0,0.0,0.0,0,2,0,0,1,/en/matches/70507f3c/Sheffield-United-Tottenham-Hotspur-July-2-2020-Premier-League
4,2020-02-01,Sun,Matchweek 33,Away,D 1–1,Sheffield Utd,Burnley,Y,CB,54,27,42,64.3,495,190,10,13,76.9,14,18,77.8,2,6,33.3,0,0.1,0.1,1,2,1,1,3,/en/matches/c2378113/Burnley-Sheffield-United-July-5-2020-Premier-League
5,2020-02-01,Wed,Matchweek 34,Home,W 1–0,Sheffield Utd,Wolves,N,"On matchday squad, but did not play",/en/matches/f898c8ea/Sheffield-United-Wolverhampton-Wanderers-July-8-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
6,2020-02-01,Sat,Matchweek 35,Home,W 3–0,Sheffield Utd,Chelsea,N,"On matchday squad, but did not play",/en/matches/3f83499d/Sheffield-United-Chelsea-July-11-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
7,2020-02-01,Thu,Matchweek 36,Away,L 0–2,Sheffield Utd,Leicester City,N,"On matchday squad, but did not play",/en/matches/0903cee0/Leicester-City-Sheffield-United-July-16-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
8,2020-02-01,Mon,Matchweek 37,Home,L 0–1,Sheffield Utd,Everton,N,"On matchday squad, but did not play",/en/matches/d2e788d0/Sheffield-United-Everton-July-20-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
9,2020-02-01,Sun,Matchweek 38,Away,L 1–3,Sheffield Utd,Southampton,Y,CB,90,16,28,57.1,323,172,5,7,71.4,9,15,60.0,2,5,40.0,0,0.0,0.0,0,1,0,0,3,/en/matches/3e5b45b7/Southampton-Sheffield-United-July-26-2020-Premier-League
