,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Match Report
0,2021-02-07,Sat,Matchweek 25,Away,D 0–0,West Brom,Burnley,Y,"CM,DM",90,27,26,1,1,0,1,0,0,0,0,0,0,17,0,1,/en/matches/072e8501/Burnley-West-Bromwich-Albion-February-20-2021-Premier-League
1,2021-02-07,Sat,Matchweek 26,Home,W 1–0,West Brom,Brighton,Y,DM,90,24,24,0,0,0,0,0,0,0,0,0,0,21,0,1,/en/matches/ff18265a/West-Bromwich-Albion-Brighton-and-Hove-Albion-February-27-2021-Premier-League
2,2021-02-07,Thu,Matchweek 29,Home,L 0–1,West Brom,Everton,Y,DM,90,59,58,1,0,0,2,0,1,0,0,0,0,57,0,0,/en/matches/ee055741/West-Bromwich-Albion-Everton-March-4-2021-Premier-League
3,2021-02-07,Sun,Matchweek 27,Home,D 0–0,West Brom,Newcastle Utd,Y,DM,90,49,47,1,1,0,1,0,0,0,0,0,0,41,1,1,/en/matches/a096c32f/West-Bromwich-Albion-Newcastle-United-March-7-2021-Premier-League
4,2021-02-07,Sat,Matchweek 28,Away,L 0–1,West Brom,Crystal Palace,Y,"DM,CM",90,59,59,0,0,0,1,0,0,0,0,0,0,51,0,2,/en/matches/29954372/Crystal-Palace-West-Bromwich-Albion-March-13-2021-Premier-League
5,2021-02-07,Sat,Matchweek 30,Away,W 5–2,West Brom,Chelsea,Y,CM,90,44,41,3,0,0,0,0,0,0,0,0,0,36,0,1,/en/matches/c5d6a493/Chelsea-West-Bromwich-Albion-April-3-2021-Premier-League
6,2021-02-07,Mon,Matchweek 31,Home,W 3–0,West Brom,Southampton,Y,CM,90,33,32,1,0,0,0,0,0,0,0,0,0,21,0,2,/en/matches/3dee3681/West-Bromwich-Albion-Southampton-April-12-2021-Premier-League
7,2021-02-07,Thu,Matchweek 32,Away,L 0–3,West Brom,Leicester City,Y,CM,90,22,20,2,1,0,0,0,0,0,0,0,0,16,0,0,/en/matches/be6edfdf/Leicester-City-West-Bromwich-Albion-April-22-2021-Premier-League
8,2021-02-07,Sun,Matchweek 33,Away,D 2–2,West Brom,Aston Villa,Y,"DM,CM",90,30,28,2,1,0,0,0,0,0,0,0,0,23,0,1,/en/matches/2ab535fa/Aston-Villa-West-Bromwich-Albion-April-25-2021-Premier-League
9,2021-02-07,Mon,Matchweek 34,Home,D 1–1,West Brom,Wolves,Y,"CM,DM",90,39,38,1,1,0,1,1,0,0,0,0,0,31,0,1,/en/matches/378a8a95/West-Bromwich-Albion-Wolverhampton-Wanderers-May-3-2021-Premier-League
10,2021-02-07,Sun,Matchweek 35,Away,L 1–3,West Brom,Arsenal,Y,CM,90,32,31,1,0,0,1,0,1,0,0,0,0,28,0,0,/en/matches/49369ed5/Arsenal-West-Bromwich-Albion-May-9-2021-Premier-League
11,2021-02-07,Sun,Matchweek 36,Home,L 1–2,West Brom,Liverpool,Y,CM,74,17,17,0,0,0,0,0,0,0,0,0,0,14,0,0,/en/matches/6a834f6e/West-Bromwich-Albion-Liverpool-May-16-2021-Premier-League
12,2021-02-07,Wed,Matchweek 37,Home,L 1–3,West Brom,West Ham,Y,CM,84,44,43,1,1,0,0,0,0,0,0,0,0,37,0,1,/en/matches/88927a77/West-Bromwich-Albion-West-Ham-United-May-19-2021-Premier-League
13,2021-02-07,Sun,Matchweek 38,Away,L 1–3,West Brom,Leeds United,Y,"CM,DM",90,28,27,1,1,0,0,1,0,0,0,0,0,25,0,0,/en/matches/9ade2b5d/Leeds-United-West-Bromwich-Albion-May-23-2021-Premier-League
