,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Match Report
0,2019-08-17,Sat,Matchweek 4,Away,L 1–3,Bournemouth,Leicester City,N,"On matchday squad, but did not play",/en/matches/3d899563/Leicester-City-Bournemouth-August-31-2019-Premier-League,,,,,,,,,,,,,,,,
1,2019-08-17,Sun,Matchweek 5,Home,W 3–1,Bournemouth,Everton,Y,RB,90,39,34,4,0,0,0,0,4,0,0,0,0,25,1,3,/en/matches/886c59ae/Bournemouth-Everton-September-15-2019-Premier-League
2,2019-08-17,Fri,Matchweek 6,Away,W 3–1,Bournemouth,Southampton,Y,RB,90,37,29,8,0,0,0,1,8,0,0,0,0,25,0,4,/en/matches/ebbb65f5/Southampton-Bournemouth-September-20-2019-Premier-League
3,2019-08-17,Sat,Matchweek 7,Home,D 2–2,Bournemouth,West Ham,Y,RB,88,60,52,8,0,0,0,4,8,0,0,0,0,44,0,3,/en/matches/704e536e/Bournemouth-West-Ham-United-September-28-2019-Premier-League
4,2019-08-17,Sun,Matchweek 8,Away,L 0–1,Bournemouth,Arsenal,Y,RB,78,33,29,4,0,0,0,1,4,0,0,0,0,25,0,2,/en/matches/9575566f/Arsenal-Bournemouth-October-6-2019-Premier-League
5,2019-08-17,,,,,,,,,,,,,,,,,,,,,,,,,
6,2019-08-17,Sat,Matchweek 12,Away,L 1–2,Bournemouth,Newcastle Utd,N,"On matchday squad, but did not play",/en/matches/698f846d/Newcastle-United-Bournemouth-November-9-2019-Premier-League,,,,,,,,,,,,,,,,
7,2019-08-17,Sat,Matchweek 13,Home,L 1–2,Bournemouth,Wolves,N,"On matchday squad, but did not play",/en/matches/219643bc/Bournemouth-Wolverhampton-Wanderers-November-23-2019-Premier-League,,,,,,,,,,,,,,,,
8,2019-08-17,Sat,Matchweek 14,Away,L 2–3,Bournemouth,Tottenham,Y,RB,90,55,48,7,0,0,0,1,7,0,0,0,0,38,0,2,/en/matches/1722ba52/Tottenham-Hotspur-Bournemouth-November-30-2019-Premier-League
9,2019-08-17,Tue,Matchweek 15,Away,L 0–1,Bournemouth,Crystal Palace,N,"On matchday squad, but did not play",/en/matches/fd541a1f/Crystal-Palace-Bournemouth-December-3-2019-Premier-League,,,,,,,,,,,,,,,,
10,2019-08-17,Sat,Matchweek 16,Home,L 0–3,Bournemouth,Liverpool,N,"On matchday squad, but did not play",/en/matches/b7f0ca17/Bournemouth-Liverpool-December-7-2019-Premier-League,,,,,,,,,,,,,,,,
11,2019-08-17,Sat,Matchweek 17,Away,W 1–0,Bournemouth,Chelsea,Y,RB,90,55,36,19,0,0,0,3,19,0,0,0,0,29,0,1,/en/matches/b75094e0/Chelsea-Bournemouth-December-14-2019-Premier-League
12,2019-08-17,Sat,Matchweek 18,Home,L 0–1,Bournemouth,Burnley,Y,RB,90,54,41,13,2,0,0,1,11,0,0,0,0,41,0,4,/en/matches/e8b74ca0/Bournemouth-Burnley-December-21-2019-Premier-League
13,2019-08-17,Thu,Matchweek 19,Home,D 1–1,Bournemouth,Arsenal,Y,RB,90,44,35,9,1,0,0,3,8,0,0,0,0,35,0,1,/en/matches/5b1ecf02/Bournemouth-Arsenal-December-26-2019-Premier-League
14,2019-08-17,Sat,Matchweek 20,Away,L 0–2,Bournemouth,Brighton,Y,RB,90,38,35,3,0,0,1,1,3,0,0,0,0,31,0,1,/en/matches/d7b72d7f/Brighton-and-Hove-Albion-Bournemouth-December-28-2019-Premier-League
15,2019-08-17,,,,,,,,,,,,,,,,,,,,,,,,,
16,2019-08-17,Sun,Matchweek 26,Away,L 1–2,Bournemouth,Sheffield Utd,N,"On matchday squad, but did not play",/en/matches/9dbc60d4/Sheffield-United-Bournemouth-February-9-2020-Premier-League,,,,,,,,,,,,,,,,
17,2019-08-17,Sat,Matchweek 27,Away,L 0–3,Bournemouth,Burnley,Y,RB,90,58,52,6,0,0,0,5,6,0,0,0,0,47,0,1,/en/matches/bcdc3fb0/Burnley-Bournemouth-February-22-2020-Premier-League
18,2019-08-17,Sat,Matchweek 28,Home,D 2–2,Bournemouth,Chelsea,Y,RB,90,33,24,9,0,0,0,3,9,0,0,0,0,23,0,3,/en/matches/57d79762/Bournemouth-Chelsea-February-29-2020-Premier-League
19,2019-08-17,Sat,Matchweek 29,Away,L 1–2,Bournemouth,Liverpool,Y,RB,90,32,22,10,1,1,0,0,9,0,0,0,0,20,0,0,/en/matches/a24ed8fc/Liverpool-Bournemouth-March-7-2020-Premier-League
