,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2020-09-21,Sat,Matchweek 4,Away,D 1–1,Manchester City,Leeds United,N,LB,20,10,10,100.0,104,27,9,9,100.0,1,1,100.0,0,0,,0,0.0,0.0,1,0,0,0,1,/en/matches/5ce15b58/Leeds-United-Manchester-City-October-3-2020-Premier-League
1,2020-09-21,Sat,Matchweek 5,Home,W 1–0,Manchester City,Arsenal,Y,CB,90,68,72,94.4,793,200,52,53,98.1,14,15,93.3,1,2,50.0,0,0.0,0.0,0,6,0,0,3,/en/matches/e95b8546/Manchester-City-Arsenal-October-17-2020-Premier-League
2,2020-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2020-09-21,Sat,Matchweek 7,Away,W 1–0,Manchester City,Sheffield Utd,N,"On matchday squad, but did not play",/en/matches/9aadc93d/Sheffield-United-Manchester-City-October-31-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
4,2020-09-21,Sun,Matchweek 8,Home,D 1–1,Manchester City,Liverpool,N,"On matchday squad, but did not play",/en/matches/26382194/Manchester-City-Liverpool-November-8-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
5,2020-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2020-09-21,Tue,Matchweek 13,Home,D 1–1,Manchester City,West Brom,Y,CB,90,96,103,93.2,1745,576,35,38,92.1,55,57,96.5,6,6,100.0,0,0.0,0.0,0,6,0,0,13,/en/matches/40b42ca1/Manchester-City-West-Bromwich-Albion-December-15-2020-Premier-League
7,2020-09-21,Sat,Matchweek 14,Away,W 1–0,Manchester City,Southampton,N,"On matchday squad, but did not play",/en/matches/8d4a02ae/Southampton-Manchester-City-December-19-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
8,2020-09-21,Sat,Matchweek 15,Home,W 2–0,Manchester City,Newcastle Utd,Y,CB,90,108,117,92.3,1685,478,62,64,96.9,39,41,95.1,6,8,75.0,0,0.0,0.0,0,10,0,0,7,/en/matches/c1c40b30/Manchester-City-Newcastle-United-December-26-2020-Premier-League
9,2020-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2020-09-21,Sat,Matchweek 30,Away,W 2–0,Manchester City,Leicester City,N,"On matchday squad, but did not play",/en/matches/d798017f/Leicester-City-Manchester-City-April-3-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
11,2020-09-21,Sat,Matchweek 31,Home,L 1–2,Manchester City,Leeds United,Y,CB,57,43,47,91.5,678,260,22,23,95.7,21,23,91.3,0,0,,0,0.0,0.0,0,2,0,0,5,/en/matches/ad969519/Manchester-City-Leeds-United-April-10-2021-Premier-League
12,2020-09-21,Wed,Matchweek 32,Away,W 2–1,Manchester City,Aston Villa,N,"On matchday squad, but did not play",/en/matches/ac46a079/Aston-Villa-Manchester-City-April-21-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
13,2020-09-21,Sat,Matchweek 34,Away,W 2–0,Manchester City,Crystal Palace,Y,CB,90,71,74,95.9,1203,361,31,31,100.0,35,36,97.2,4,6,66.7,0,0.0,0.0,0,0,0,0,1,/en/matches/bf22075a/Crystal-Palace-Manchester-City-May-1-2021-Premier-League
14,2020-09-21,Sat,Matchweek 35,Home,L 1–2,Manchester City,Chelsea,Y,CB,90,61,71,85.9,973,282,34,36,94.4,23,25,92.0,4,6,66.7,0,0.0,0.0,0,6,2,0,6,/en/matches/b657d658/Manchester-City-Chelsea-May-8-2021-Premier-League
15,2020-09-21,Fri,Matchweek 36,Away,W 4–3,Manchester City,Newcastle Utd,Y,CB,90,103,108,95.4,1379,408,57,59,96.6,38,39,97.4,1,2,50.0,0,0.0,0.0,0,13,0,0,4,/en/matches/27601c16/Newcastle-United-Manchester-City-May-14-2021-Premier-League
16,2020-09-21,Tue,Matchweek 37,Away,L 2–3,Manchester City,Brighton,N,"On matchday squad, but did not play",/en/matches/3b1cd656/Brighton-and-Hove-Albion-Manchester-City-May-18-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
17,2020-09-21,Sun,Matchweek 38,Home,W 5–0,Manchester City,Everton,N,"On matchday squad, but did not play",/en/matches/12d3970f/Manchester-City-Everton-May-23-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
