,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,2022-08-08,Mon,PL2 — Div. 1,Matchweek 1,Away,D 2–2,Tottenham Hotspur,Leicester City,Y,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/b8d3549d/Leicester-City-U21-Tottenham-Hotspur-U21-August-8-2022-Premier-League-2----Division-1,0.5,0.5,0.5
1,1,1,1,2022-08-12,Fri,PL2 — Div. 1,Matchweek 2,Home,L 0–2,Tottenham Hotspur,Everton,Y,CM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/e2049c33/Tottenham-Hotspur-U21-Everton-U21-August-12-2022-Premier-League-2----Division-1,0.0,0.5,0.5
2,2,2,2,2022-08-21,Sun,PL2 — Div. 1,Matchweek 3,Away,D 0–0,Tottenham Hotspur,Manchester City,Y,CM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/7f5ab579/Manchester-City-U21-Tottenham-Hotspur-U21-August-21-2022-Premier-League-2----Division-1,0.5,0.5,0.5
3,3,3,3,2022-08-26,Fri,PL2 — Div. 1,Matchweek 4,Home,D 3–3,Tottenham Hotspur,Liverpool,Y,RB,90,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/af8e86ad/Tottenham-Hotspur-U21-Liverpool-U21-August-26-2022-Premier-League-2----Division-1,0.5,0.3333333333333333,0.5
4,4,4,4,2022-09-03,Sat,PL2 — Div. 1,Matchweek 5,Away,L 0–3,Tottenham Hotspur,Crystal Palace,Y,DM,90,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/ed2381f8/Crystal-Palace-U21-Tottenham-Hotspur-U21-September-3-2022-Premier-League-2----Division-1,0.0,0.3333333333333333,0.5
5,5,5,5,2022-09-17,Sat,PL2 — Div. 1,Matchweek 7,Home,L 1–3,Tottenham Hotspur,Blackburn Rovers,Y,DM,90,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/4ce742d7/Tottenham-Hotspur-U21-Blackburn-Rovers-U21-September-17-2022-Premier-League-2----Division-1,0.0,0.3333333333333333,0.5
6,6,6,6,2022-09-30,Fri,PL2 — Div. 1,Matchweek 8,Away,L 0–4,Tottenham Hotspur,Brighton,Y,RB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/ce3fe6df/Brighton-and-Hove-Albion-U21-Tottenham-Hotspur-U21-September-30-2022-Premier-League-2----Division-1,0.0,0.1666666666666666,0.5
7,7,7,7,2022-10-08,Sat,PL2 — Div. 1,Matchweek 9,Home,D 0–0,Tottenham Hotspur,Arsenal,Y,LB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/8597e47b/Tottenham-Hotspur-U21-Arsenal-U21-October-8-2022-Premier-League-2----Division-1,0.5,0.0,0.5
8,8,8,8,2022-10-15,Sat,PL2 — Div. 1,Matchweek 10,Away,L 1–4,Tottenham Hotspur,Wolverhampton Wanderers,Y*,CM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/18586cf2/Wolverhampton-Wanderers-U21-Tottenham-Hotspur-U21-October-15-2022-Premier-League-2----Division-1,0.0,0.1666666666666666,0.5
9,9,9,9,2022-10-22,Sat,PL2 — Div. 1,Matchweek 11,Home,D 1–1,Tottenham Hotspur,Fulham,Y,CM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/3a674180/Tottenham-Hotspur-U21-Fulham-U21-October-22-2022-Premier-League-2----Division-1,0.5,0.1666666666666666,0.5
