,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2020-09-14,Mon,Premier League,Matchweek 1,Away,W 2–0,Wolves,Sheffield Utd,Y,LW,68,0,1,0,0,0,0,0,0,34,0,2,0,0.0,0.0,0.1,1,1,20,26,76.9,1,17,3,2,1,/en/matches/a3eb7a37/Sheffield-United-Wolverhampton-Wanderers-September-14-2020-Premier-League
1,2020-09-17,Thu,EFL Cup,Second round,Home,L 0–1,Wolves,Stoke City,N,,31,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/21edac67/Wolverhampton-Wanderers-Stoke-City-September-17-2020-EFL-Cup
2,2020-09-21,Mon,Premier League,Matchweek 2,Home,L 1–3,Wolves,Manchester City,Y,CM,77,0,0,0,0,2,0,0,0,38,2,1,1,0.1,0.1,0.1,4,0,26,28,92.9,2,23,4,2,1,/en/matches/1c17eca3/Wolverhampton-Wanderers-Manchester-City-September-21-2020-Premier-League
3,2020-09-27,Sun,Premier League,Matchweek 3,Away,L 0–4,Wolves,West Ham,Y,"LW,RW",90,0,0,0,0,2,0,0,0,53,0,0,1,0.1,0.1,0.2,6,0,37,40,92.5,3,37,6,7,3,/en/matches/a223dd70/West-Ham-United-Wolverhampton-Wanderers-September-27-2020-Premier-League
4,2020-10-04,Sun,Premier League,Matchweek 4,Home,W 1–0,Wolves,Fulham,Y,"CM,FW",81,1,0,0,0,3,2,0,0,50,0,0,1,0.1,0.1,0.1,4,0,31,39,79.5,0,31,2,2,0,/en/matches/8f989671/Wolverhampton-Wanderers-Fulham-October-4-2020-Premier-League
5,2020-10-19,Mon,Premier League,Matchweek 5,Away,W 1–0,Wolves,Leeds United,Y,"CM,LM",88,0,0,0,0,1,0,0,0,44,0,6,0,0.0,0.0,0.0,2,0,16,24,66.7,2,24,6,8,5,/en/matches/6a2c4518/Leeds-United-Wolverhampton-Wanderers-October-19-2020-Premier-League
6,2020-10-25,Sun,Premier League,Matchweek 6,Home,D 1–1,Wolves,Newcastle Utd,Y,RW,90,0,0,0,0,4,0,0,0,74,1,1,1,0.2,0.2,0.1,8,2,52,64,81.3,3,58,6,7,4,/en/matches/76661e3c/Wolverhampton-Wanderers-Newcastle-United-October-25-2020-Premier-League
7,2020-10-30,Fri,Premier League,Matchweek 7,Home,W 2–0,Wolves,Crystal Palace,Y,AM,75,0,1,0,0,0,0,0,0,50,3,1,3,0.0,0.0,0.9,6,1,32,40,80.0,2,34,3,1,0,/en/matches/e1741638/Wolverhampton-Wanderers-Crystal-Palace-October-30-2020-Premier-League
8,2020-11-08,Sun,Premier League,Matchweek 8,Away,L 0–1,Wolves,Leicester City,Y,AM,78,0,0,0,0,1,1,0,0,49,1,3,1,0.1,0.1,0.0,2,0,23,36,63.9,1,26,3,4,1,/en/matches/8407be08/Leicester-City-Wolverhampton-Wanderers-November-8-2020-Premier-League
9,2020-11-11,Wed,Friendlies (M),Friendlies (M),Home,W 7–0,pt Portugal,ad Andorra,Y,FW,45,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/47ff9288/Portugal-Andorra-November-11-2020-Friendlies-M
10,2020-11-23,Mon,Premier League,Matchweek 9,Home,D 1–1,Wolves,Southampton,N,LM,21,1,0,0,0,3,2,0,0,16,0,0,0,0.6,0.6,0.0,1,0,8,12,66.7,1,14,3,1,0,/en/matches/e5bfd125/Wolverhampton-Wanderers-Southampton-November-23-2020-Premier-League
11,2020-11-29,Sun,Premier League,Matchweek 10,Away,W 2–1,Wolves,Arsenal,Y,"LW,FW",90,1,0,0,0,2,2,0,0,53,0,2,0,0.6,0.6,0.3,5,1,32,39,82.1,1,34,6,2,1,/en/matches/fa17687c/Arsenal-Wolverhampton-Wanderers-November-29-2020-Premier-League
12,2020-12-06,Sun,Premier League,Matchweek 11,Away,L 0–4,Wolves,Liverpool,Y,"LW,RM,FW",78,0,0,0,0,0,0,0,0,42,0,2,0,0.0,0.0,0.1,5,0,28,36,77.8,1,18,1,2,2,/en/matches/25249736/Liverpool-Wolverhampton-Wanderers-December-6-2020-Premier-League
13,2020-12-12,Sat,Premier League,Matchweek 12,Home,L 0–1,Wolves,Aston Villa,Y,LW,90,0,0,0,0,2,0,0,0,41,1,0,0,0.1,0.1,0.4,4,0,29,35,82.9,1,23,3,3,2,/en/matches/f809a014/Wolverhampton-Wanderers-Aston-Villa-December-12-2020-Premier-League
14,2020-12-15,Tue,Premier League,Matchweek 13,Home,W 2–1,Wolves,Chelsea,Y,FW,90,1,0,0,0,4,2,0,0,58,0,0,0,0.2,0.2,0.1,7,0,38,51,74.5,1,32,10,3,1,/en/matches/20bd0665/Wolverhampton-Wanderers-Chelsea-December-15-2020-Premier-League
15,2020-12-21,Mon,Premier League,Matchweek 14,Away,L 1–2,Wolves,Burnley,Y,"FW,WB",90,0,0,0,0,3,1,0,0,50,0,1,0,0.2,0.2,0.0,1,0,35,44,79.5,2,40,6,4,2,/en/matches/4e106790/Burnley-Wolverhampton-Wanderers-December-21-2020-Premier-League
16,2020-12-27,Sun,Premier League,Matchweek 15,Home,D 1–1,Wolves,Tottenham,Y,LW,90,0,1,0,0,1,0,0,0,64,0,1,0,0.0,0.0,0.2,4,1,41,53,77.4,1,34,8,5,3,/en/matches/f50faef3/Wolverhampton-Wanderers-Tottenham-Hotspur-December-27-2020-Premier-League
17,2020-12-29,Tue,Premier League,Matchweek 16,Away,L 0–1,Wolves,Manchester Utd,Y,FW,67,0,0,0,0,2,1,0,0,39,0,0,0,0.1,0.1,0.2,4,0,29,35,82.9,1,31,6,2,1,/en/matches/a8d659e4/Manchester-United-Wolverhampton-Wanderers-December-29-2020-Premier-League
18,2021-01-02,Sat,Premier League,Matchweek 17,Away,D 3–3,Wolves,Brighton,Y,LW,90,0,0,0,0,2,1,0,0,57,0,4,0,0.1,0.1,0.0,3,0,36,44,81.8,0,32,4,4,3,/en/matches/abeb80b7/Brighton-and-Hove-Albion-Wolverhampton-Wanderers-January-2-2021-Premier-League
19,2021-01-08,Fri,FA Cup,Third round proper,Home,W 1–0,Wolves,Crystal Palace,Y,FW,90,0,0,0,0,3,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/2e19090f/Wolverhampton-Wanderers-Crystal-Palace-January-8-2021-FA-Cup
20,2021-01-12,Tue,Premier League,Matchweek 18,Home,L 1–2,Wolves,Everton,Y,"RW,LW",90,0,0,0,0,2,0,0,0,65,1,1,2,0.1,0.1,0.2,5,0,42,54,77.8,3,48,2,4,3,/en/matches/8cbb9119/Wolverhampton-Wanderers-Everton-January-12-2021-Premier-League
21,2021-01-16,Sat,Premier League,Matchweek 19,Home,L 2–3,Wolves,West Brom,Y,"LW,LM",90,0,0,0,0,1,0,0,0,57,0,0,1,0.0,0.0,0.5,9,0,34,51,66.7,1,30,10,6,4,/en/matches/93420516/Wolverhampton-Wanderers-West-Bromwich-Albion-January-16-2021-Premier-League
22,2021-01-22,Fri,FA Cup,Fourth round proper,Away,W 1–0,Wolves,Chorley,N,,23,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/ee707bee/Chorley-Wolverhampton-Wanderers-January-22-2021-FA-Cup
