,Unnamed: 0.33,Unnamed: 0.32,Unnamed: 0.31,Unnamed: 0.30,Unnamed: 0.29,Unnamed: 0.28,Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2019-10-19,Sat,Premier League,Matchweek 9,Home,L 0–2,Crystal Palace,Manchester City,Y,FW,90,0,0,0,0,2.0,0.0,0,0,29.0,0.0,1.0,1.0,0.7,0.7,0.0,0.0,0.0,12.0,19.0,63.2,1.0,12.0,1.0,2.0,2.0,/en/matches/f334b1dc/Crystal-Palace-Manchester-City-October-19-2019-Premier-League,0.0,0.8333333333333334,0.6025641025641025
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2019-10-27,Sun,Premier League,Matchweek 10,Away,D 2–2,Crystal Palace,Arsenal,Y,FW,80,1,0,0,0,3.0,1.0,0,0,28.0,0.0,0.0,0.0,0.5,0.5,0.1,4.0,0.0,16.0,18.0,88.9,1.0,19.0,1.0,2.0,1.0,/en/matches/077b30ff/Arsenal-Crystal-Palace-October-27-2019-Premier-League,0.5,0.6666666666666666,0.5512820512820513
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2019-11-03,Sun,Premier League,Matchweek 11,Home,L 0–2,Crystal Palace,Leicester City,Y,FW,77,0,0,0,0,2.0,0.0,0,0,30.0,1.0,0.0,0.0,0.1,0.1,0.0,2.0,0.0,11.0,17.0,64.7,0.0,21.0,1.0,3.0,1.0,/en/matches/25d28387/Crystal-Palace-Leicester-City-November-3-2019-Premier-League,0.0,0.5,0.9166666666666669
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2019-11-09,Sat,Premier League,Matchweek 12,Away,L 0–2,Crystal Palace,Chelsea,Y,FW,90,0,0,0,0,0.0,0.0,0,0,36.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,23.0,27.0,85.2,1.0,16.0,0.0,1.0,1.0,/en/matches/99680077/Chelsea-Crystal-Palace-November-9-2019-Premier-League,0.0,0.1666666666666666,0.5952380952380952
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2019-11-14,Thu,Africa Cup of Nations qualification,Group stage,Home,W 2–0,gh Ghana,za South Africa,Y,FW,90,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/07d8195c/Ghana-South-Africa-November-14-2019-Africa-Cup-of-Nations-qualification,1.0,0.1666666666666666,0.5
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2019-11-18,Mon,Africa Cup of Nations qualification,Group stage,Away,W 1–0,gh Ghana,st São Tomé,Y,FW,90,1,0,1,1,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/0545871b/Sao-Tome-and-Principe-Ghana-November-18-2019-Africa-Cup-of-Nations-qualification,1.0,0.3333333333333333,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2019-11-23,Sat,Premier League,Matchweek 13,Home,L 1–2,Crystal Palace,Liverpool,Y,FW,75,0,0,0,0,1.0,0.0,0,0,29.0,1.0,1.0,0.0,0.4,0.4,0.0,2.0,0.0,11.0,16.0,68.8,2.0,13.0,0.0,2.0,0.0,/en/matches/0b1da656/Crystal-Palace-Liverpool-November-23-2019-Premier-League,0.0,0.6666666666666666,0.9047619047619048
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2019-11-30,Sat,Premier League,Matchweek 14,Away,W 2–0,Crystal Palace,Burnley,Y,FW,81,0,0,0,0,1.0,0.0,0,0,31.0,3.0,0.0,1.0,0.1,0.1,0.0,0.0,0.0,18.0,22.0,81.8,0.0,18.0,1.0,1.0,0.0,/en/matches/86428aca/Burnley-Crystal-Palace-November-30-2019-Premier-League,1.0,0.6666666666666666,0.6547619047619048
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2019-12-03,Tue,Premier League,Matchweek 15,Home,W 1–0,Crystal Palace,Bournemouth,Y,FW,90,0,0,0,0,2.0,0.0,0,0,42.0,2.0,1.0,0.0,0.1,0.1,0.0,3.0,1.0,16.0,22.0,72.7,2.0,22.0,5.0,5.0,2.0,/en/matches/fd541a1f/Crystal-Palace-Bournemouth-December-3-2019-Premier-League,1.0,0.6666666666666666,0.1785714285714285
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2019-12-07,Sat,Premier League,Matchweek 16,Away,D 0–0,Crystal Palace,Watford,Y,"FW,RW",90,0,0,0,0,1.0,0.0,0,0,35.0,3.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,16.0,20.0,80.0,0.0,19.0,1.0,2.0,2.0,/en/matches/90976b40/Watford-Crystal-Palace-December-7-2019-Premier-League,0.5,0.6666666666666666,0.0512820512820512
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2019-12-16,Mon,Premier League,Matchweek 17,Home,D 1–1,Crystal Palace,Brighton,Y,RW,90,0,0,0,0,1.0,0.0,0,0,34.0,1.0,0.0,0.0,0.1,0.1,0.1,3.0,0.0,24.0,29.0,82.8,7.0,22.0,3.0,4.0,3.0,/en/matches/1163ec4a/Crystal-Palace-Brighton-and-Hove-Albion-December-16-2019-Premier-League,0.5,0.8333333333333334,0.4880952380952381
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2019-12-21,Sat,Premier League,Matchweek 18,Away,L 0–1,Crystal Palace,Newcastle Utd,Y,RW,90,0,0,0,0,1.0,0.0,0,0,52.0,2.0,0.0,2.0,0.0,0.0,0.2,5.0,0.0,29.0,35.0,82.9,3.0,37.0,4.0,5.0,3.0,/en/matches/5e599d06/Newcastle-United-Crystal-Palace-December-21-2019-Premier-League,0.0,0.6666666666666666,0.6071428571428571
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2019-12-26,Thu,Premier League,Matchweek 19,Home,W 2–1,Crystal Palace,West Ham,Y,FW,90,1,1,0,0,3.0,2.0,0,0,47.0,1.0,1.0,1.0,1.2,1.2,0.9,7.0,3.0,28.0,31.0,90.3,4.0,27.0,4.0,10.0,8.0,/en/matches/048fa915/Crystal-Palace-West-Ham-United-December-26-2019-Premier-League,1.0,0.3333333333333333,0.3095238095238095
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2019-12-28,Sat,Premier League,Matchweek 20,Away,D 1–1,Crystal Palace,Southampton,Y,FW,90,0,0,0,0,1.0,0.0,0,0,38.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,25.0,64.0,0.0,14.0,0.0,4.0,2.0,/en/matches/a8ab1213/Southampton-Crystal-Palace-December-28-2019-Premier-League,0.5,0.5,0.6410256410256411
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2020-01-01,Wed,Premier League,Matchweek 21,Away,D 1–1,Crystal Palace,Norwich City,Y,FW,90,0,0,0,0,2.0,1.0,0,0,45.0,0.0,1.0,0.0,0.1,0.1,0.0,4.0,0.0,29.0,33.0,87.9,3.0,33.0,7.0,4.0,1.0,/en/matches/5bbec2c4/Norwich-City-Crystal-Palace-January-1-2020-Premier-League,0.5,0.5,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2020-01-05,Sun,FA Cup,Third round,Home,L 0–1,Crystal Palace,Derby County,Y,LM,90,0,0,0,0,2.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/03ddae39/Crystal-Palace-Derby-County-January-5-2020-FA-Cup,0.0,0.6666666666666666,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2020-01-11,Sat,Premier League,Matchweek 22,Home,D 1–1,Crystal Palace,Arsenal,Y,"FW,RW",90,1,0,0,0,1.0,1.0,0,0,34.0,2.0,2.0,1.0,0.1,0.1,0.0,1.0,0.0,15.0,19.0,78.9,0.0,21.0,3.0,4.0,2.0,/en/matches/e1fdc1f9/Crystal-Palace-Arsenal-January-11-2020-Premier-League,0.5,0.3333333333333333,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2020-01-18,Sat,Premier League,Matchweek 23,Away,D 2–2,Crystal Palace,Manchester City,Y,RW,90,0,0,0,0,0.0,0.0,1,0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,25.0,64.0,0.0,22.0,0.0,4.0,3.0,/en/matches/4572cd0e/Manchester-City-Crystal-Palace-January-18-2020-Premier-League,0.5,0.3333333333333333,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2020-01-21,Tue,Premier League,Matchweek 24,Home,L 0–2,Crystal Palace,Southampton,Y,"RW,FW",90,0,0,0,0,1.0,0.0,0,0,27.0,1.0,0.0,3.0,0.1,0.1,0.2,1.0,0.0,12.0,12.0,100.0,1.0,18.0,1.0,6.0,4.0,/en/matches/003ce1e3/Crystal-Palace-Southampton-January-21-2020-Premier-League,0.0,0.3333333333333333,0.5
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2020-02-01,Sat,Premier League,Matchweek 25,Home,L 0–1,Crystal Palace,Sheffield Utd,Y,"RW,FW",90,0,0,0,0,0.0,0.0,0,0,43.0,1.0,0.0,1.0,0.0,0.0,0.1,3.0,0.0,25.0,37.0,67.6,2.0,30.0,4.0,1.0,1.0,/en/matches/6b34e6af/Crystal-Palace-Sheffield-United-February-1-2020-Premier-League,0.0,0.3333333333333333,0.5
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2020-02-08,Sat,Premier League,Matchweek 26,Away,L 1–3,Crystal Palace,Everton,Y,RM,90,0,0,0,0,0.0,0.0,0,0,39.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,22.0,26.0,84.6,5.0,25.0,5.0,8.0,5.0,/en/matches/4e620966/Everton-Crystal-Palace-February-8-2020-Premier-League,0.0,0.1666666666666666,0.5
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2020-02-22,Sat,Premier League,Matchweek 27,Home,W 1–0,Crystal Palace,Newcastle Utd,Y,RW,90,0,0,0,0,7.0,5.0,0,0,42.0,1.0,3.0,0.0,0.5,0.5,0.0,5.0,1.0,12.0,19.0,63.2,1.0,32.0,6.0,4.0,4.0,/en/matches/5947b8fb/Crystal-Palace-Newcastle-United-February-22-2020-Premier-League,1.0,0.0,0.5
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2020-02-29,Sat,Premier League,Matchweek 28,Away,W 1–0,Crystal Palace,Brighton,Y,"RM,LM",90,1,0,0,0,1.0,1.0,0,0,27.0,0.0,1.0,0.0,0.3,0.3,0.0,1.0,0.0,14.0,18.0,77.8,2.0,22.0,1.0,1.0,0.0,/en/matches/aeb979e2/Brighton-and-Hove-Albion-Crystal-Palace-February-29-2020-Premier-League,1.0,0.3333333333333333,0.5
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2020-03-07,Sat,Premier League,Matchweek 29,Home,W 1–0,Crystal Palace,Watford,Y,RW,90,1,0,0,0,3.0,2.0,1,0,42.0,1.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,23.0,26.0,88.5,3.0,27.0,3.0,6.0,4.0,/en/matches/7535d777/Crystal-Palace-Watford-March-7-2020-Premier-League,1.0,0.6666666666666666,0.5
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,2020-06-20,Sat,Premier League,Matchweek 30,Away,W 2–0,Crystal Palace,Bournemouth,Y,"RW,FW",90,1,0,0,0,1.0,1.0,1,0,40.0,2.0,1.0,0.0,0.4,0.4,0.1,3.0,1.0,22.0,28.0,78.6,0.0,32.0,2.0,5.0,3.0,/en/matches/c4d88352/Bournemouth-Crystal-Palace-June-20-2020-Premier-League,1.0,1.0,0.5
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2020-06-24,Wed,Premier League,Matchweek 31,Away,L 0–4,Crystal Palace,Liverpool,Y,FW,83,0,0,0,0,0.0,0.0,0,0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,11.0,100.0,0.0,16.0,0.0,3.0,1.0,/en/matches/c486cf76/Liverpool-Crystal-Palace-June-24-2020-Premier-League,0.0,1.0,0.5
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,2020-06-29,Mon,Premier League,Matchweek 32,Home,L 0–1,Crystal Palace,Burnley,Y,FW,90,0,0,0,0,4.0,1.0,0,0,42.0,2.0,0.0,1.0,0.2,0.2,0.1,3.0,0.0,25.0,29.0,86.2,1.0,32.0,4.0,2.0,2.0,/en/matches/d7661a5f/Crystal-Palace-Burnley-June-29-2020-Premier-League,0.0,0.6666666666666666,0.5
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,2020-07-04,Sat,Premier League,Matchweek 33,Away,L 0–3,Crystal Palace,Leicester City,Y,"RW,FW",90,0,0,0,0,1.0,0.0,0,0,43.0,4.0,2.0,4.0,0.1,0.1,0.0,0.0,0.0,20.0,24.0,83.3,0.0,32.0,3.0,6.0,4.0,/en/matches/88e800c1/Leicester-City-Crystal-Palace-July-4-2020-Premier-League,0.0,0.3333333333333333,0.5
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,2020-07-07,Tue,Premier League,Matchweek 34,Home,L 2–3,Crystal Palace,Chelsea,Y,LW,79,0,0,0,0,1.0,0.0,0,0,39.0,1.0,0.0,4.0,0.1,0.1,0.0,1.0,1.0,20.0,26.0,76.9,2.0,26.0,1.0,1.0,1.0,/en/matches/61407f3d/Crystal-Palace-Chelsea-July-7-2020-Premier-League,0.0,0.0,0.5
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,2020-07-12,Sun,Premier League,Matchweek 35,Away,L 0–2,Crystal Palace,Aston Villa,Y,LM,64,0,0,0,0,0.0,0.0,0,0,24.0,3.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,16.0,19.0,84.2,2.0,16.0,1.0,2.0,1.0,/en/matches/b30bf2e8/Aston-Villa-Crystal-Palace-July-12-2020-Premier-League,0.0,0.0,0.5
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,2020-07-16,Thu,Premier League,Matchweek 36,Home,L 0–2,Crystal Palace,Manchester Utd,Y,FW,90,0,0,0,0,2.0,1.0,0,0,38.0,3.0,0.0,1.0,0.1,0.1,0.0,3.0,0.0,22.0,28.0,78.6,1.0,21.0,3.0,1.0,0.0,/en/matches/69a16f9d/Crystal-Palace-Manchester-United-July-16-2020-Premier-League,0.0,0.0,0.5
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,2020-07-20,Mon,Premier League,Matchweek 37,Away,L 0–2,Crystal Palace,Wolves,Y,FW,90,0,0,0,0,1.0,0.0,0,0,35.0,2.0,0.0,1.0,0.1,0.1,0.1,2.0,0.0,24.0,28.0,85.7,2.0,19.0,2.0,2.0,2.0,/en/matches/70598e52/Wolverhampton-Wanderers-Crystal-Palace-July-20-2020-Premier-League,0.0,0.0,0.5
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,2020-07-26,Sun,Premier League,Matchweek 38,Home,D 1–1,Crystal Palace,Tottenham,Y,FW,90,0,1,0,0,2.0,0.0,0,0,35.0,0.0,0.0,0.0,0.2,0.2,0.2,6.0,1.0,21.0,21.0,100.0,4.0,26.0,2.0,4.0,2.0,/en/matches/61616d45/Crystal-Palace-Tottenham-Hotspur-July-26-2020-Premier-League,0.5,0.0,0.5
