,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Match Report
0,2019-08-10,Fri,Matchweek 3,Away,L 0–2,Everton,Aston Villa,N,"On matchday squad, but did not play",/en/matches/3e805eff/Aston-Villa-Everton-August-23-2019-Premier-League,,,,,,,,,,,,,,,,
1,2019-08-10,Sun,Matchweek 4,Home,W 3–2,Everton,Wolves,N,"On matchday squad, but did not play",/en/matches/70303b7b/Everton-Wolverhampton-Wanderers-September-1-2019-Premier-League,,,,,,,,,,,,,,,,
2,2019-08-10,Sun,Matchweek 5,Away,L 1–3,Everton,Bournemouth,N,"On matchday squad, but did not play",/en/matches/886c59ae/Bournemouth-Everton-September-15-2019-Premier-League,,,,,,,,,,,,,,,,
3,2019-08-10,Sat,Matchweek 6,Home,L 0–2,Everton,Sheffield Utd,N,"On matchday squad, but did not play",/en/matches/707ee0eb/Everton-Sheffield-United-September-21-2019-Premier-League,,,,,,,,,,,,,,,,
4,2019-08-10,Sat,Matchweek 7,Home,L 1–3,Everton,Manchester City,N,"On matchday squad, but did not play",/en/matches/1b9f4fc3/Everton-Manchester-City-September-28-2019-Premier-League,,,,,,,,,,,,,,,,
5,2019-08-10,Sat,Matchweek 8,Away,L 0–1,Everton,Burnley,N,"On matchday squad, but did not play",/en/matches/2f9439d0/Burnley-Everton-October-5-2019-Premier-League,,,,,,,,,,,,,,,,
6,2019-08-10,Sat,Matchweek 9,Home,W 2–0,Everton,West Ham,N,CB,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,/en/matches/0fa45675/Everton-West-Ham-United-October-19-2019-Premier-League
7,2019-08-10,Sat,Matchweek 10,Away,L 2–3,Everton,Brighton,Y,CB,90,45,42,3,3,1,0,0,0,0,0,0,0,42,0,1,/en/matches/f728ceea/Brighton-and-Hove-Albion-Everton-October-26-2019-Premier-League
8,2019-08-10,Sun,Matchweek 11,Home,D 1–1,Everton,Tottenham,Y,CB,90,47,45,1,0,0,1,0,1,0,0,0,0,35,1,1,/en/matches/efe9c8f4/Everton-Tottenham-Hotspur-November-3-2019-Premier-League
9,2019-08-10,Sat,Matchweek 12,Away,W 2–1,Everton,Southampton,Y,CB,90,47,46,1,1,0,1,0,0,0,0,0,0,38,0,2,/en/matches/553c5b11/Southampton-Everton-November-9-2019-Premier-League
10,2019-08-10,Sat,Matchweek 13,Home,L 0–2,Everton,Norwich City,Y,CB,90,49,49,0,0,0,0,1,0,0,0,0,0,35,0,0,/en/matches/464461f5/Everton-Norwich-City-November-23-2019-Premier-League
11,2019-08-10,Sun,Matchweek 14,Away,L 1–2,Everton,Leicester City,Y,CB,90,17,17,0,0,0,0,0,0,0,0,0,0,10,0,0,/en/matches/aa2284c2/Leicester-City-Everton-December-1-2019-Premier-League
12,2019-08-10,Wed,Matchweek 15,Away,L 2–5,Everton,Liverpool,Y,"RB,CB",90,38,31,7,3,0,0,1,4,0,0,0,0,26,0,0,/en/matches/de0ec650/Merseyside-Derby-Liverpool-Everton-December-4-2019-Premier-League
13,2019-08-10,Sat,Matchweek 16,Home,W 3–1,Everton,Chelsea,Y,CB,90,11,10,1,1,0,2,0,0,0,0,0,0,5,0,0,/en/matches/1b69dd66/Everton-Chelsea-December-7-2019-Premier-League
14,2019-08-10,Sun,Matchweek 17,Away,D 1–1,Everton,Manchester Utd,Y,"CM,DM",90,23,23,0,0,0,0,0,0,0,0,0,0,17,0,1,/en/matches/240ac5ad/Manchester-United-Everton-December-15-2019-Premier-League
15,2019-08-10,Sat,Matchweek 18,Home,D 0–0,Everton,Arsenal,Y,"CB,CM",90,42,42,0,0,0,0,0,0,0,0,0,0,34,0,0,/en/matches/b9d1d1a7/Everton-Arsenal-December-21-2019-Premier-League
