,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
0,2022-08-06,Sun,Matchweek 3,Away,L 0–3,Chelsea,Leeds United,N,LW,14,13,0,1,8,4,1,13,1,1,100.0,0,0.0,8,59,23,1,1,0,0,0,11,4,/en/matches/a5632124/Leeds-United-Chelsea-August-21-2022-Premier-League
1,2022-08-06,Sat,Matchweek 4,Home,W 2–1,Chelsea,Leicester City,N,WB,1,2,1,2,0,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0,/en/matches/b737a3a7/Chelsea-Leicester-City-August-27-2022-Premier-League
2,2022-08-06,Tue,Matchweek 5,Away,L 1–2,Chelsea,Southampton,N,WB,24,27,1,12,3,12,1,27,0,0,,0,,8,33,19,1,0,0,0,1,12,5,/en/matches/afd303a8/Southampton-Chelsea-August-30-2022-Premier-League
3,2022-08-06,Sat,Matchweek 6,Home,W 2–1,Chelsea,West Ham,N,LM,19,18,0,3,5,10,1,18,0,0,,0,,6,25,23,1,2,0,1,1,9,5,/en/matches/d7642197/Chelsea-West-Ham-United-September-3-2022-Premier-League
4,2022-08-06,Sat,Matchweek 9,Away,W 2–1,Chelsea,Crystal Palace,Y,LB,90,87,1,21,41,25,2,87,1,0,0.0,1,100.0,41,119,46,1,2,1,0,1,56,9,/en/matches/372249f3/Crystal-Palace-Chelsea-October-1-2022-Premier-League
5,2022-08-06,Sat,Matchweek 10,Home,W 3–0,Chelsea,Wolves,N,"On matchday squad, but did not play",/en/matches/c83cb314/Chelsea-Wolverhampton-Wanderers-October-8-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
6,2022-08-06,Sun,Matchweek 11,Away,W 2–0,Chelsea,Aston Villa,Y,WB,90,87,0,16,55,16,0,87,1,0,0.0,1,100.0,58,428,210,3,2,0,2,1,65,7,/en/matches/7113ce7f/Aston-Villa-Chelsea-October-16-2022-Premier-League
7,2022-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2022-08-06,Sat,Matchweek 13,Home,D 1–1,Chelsea,Manchester Utd,Y,"LB,WB",90,57,2,17,19,22,1,57,3,1,33.3,2,66.7,23,187,97,3,2,0,2,0,25,5,/en/matches/7ad85c8a/Chelsea-Manchester-United-October-22-2022-Premier-League
9,2022-08-06,Sat,Matchweek 14,Away,L 1–4,Chelsea,Brighton,N,LB,27,26,0,6,9,11,1,26,0,0,,0,,16,112,87,2,1,0,0,0,19,0,/en/matches/ac6abad1/Brighton-and-Hove-Albion-Chelsea-October-29-2022-Premier-League
10,2022-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2022-08-06,Fri,Matchweek 22,Home,D 0–0,Chelsea,Fulham,N,LB,7,13,0,2,3,8,0,13,0,0,,0,,7,20,10,0,0,0,0,1,7,1,/en/matches/c3cf244b/Chelsea-Fulham-February-3-2023-Premier-League
12,2022-08-06,Sat,Matchweek 23,Away,D 1–1,Chelsea,West Ham,N,LB,24,21,1,9,10,2,0,21,0,0,,0,,10,57,42,1,1,0,0,0,12,2,/en/matches/18dea268/West-Ham-United-Chelsea-February-11-2023-Premier-League
13,2022-08-06,Sat,Matchweek 24,Home,L 0–1,Chelsea,Southampton,Y,LB,83,66,1,19,26,21,1,66,1,0,0.0,0,0.0,37,157,109,3,2,1,1,0,37,9,/en/matches/8d750d5d/Chelsea-Southampton-February-18-2023-Premier-League
14,2022-08-06,Sun,Matchweek 25,Away,L 0–2,Chelsea,Tottenham,Y,LB,90,92,2,21,38,35,0,92,2,1,50.0,1,50.0,58,273,171,4,4,1,1,2,66,4,/en/matches/8eff71b5/Tottenham-Hotspur-Chelsea-February-26-2023-Premier-League
15,2022-08-06,Sat,Matchweek 26,Home,W 1–0,Chelsea,Leeds United,Y,LM,90,77,3,17,23,37,5,77,3,0,0.0,3,100.0,45,171,98,2,3,0,4,1,46,18,/en/matches/59f9a78f/Chelsea-Leeds-United-March-4-2023-Premier-League
16,2022-08-06,Sat,Matchweek 27,Away,W 3–1,Chelsea,Leicester City,Y,"LM,WB",71,31,1,8,12,11,1,31,0,0,,0,,8,48,26,0,1,0,0,1,12,3,/en/matches/bd5571a1/Leicester-City-Chelsea-March-11-2023-Premier-League
17,2022-08-06,Sat,Matchweek 28,Home,D 2–2,Chelsea,Everton,Y,LM,90,91,0,21,28,42,2,91,2,2,100.0,0,0.0,59,308,183,7,4,0,1,1,62,17,/en/matches/9453dba7/Chelsea-Everton-March-18-2023-Premier-League
18,2022-08-06,Sat,Matchweek 29,Home,L 0–2,Chelsea,Aston Villa,Y,"WB,CB",90,66,1,6,18,42,7,66,3,2,66.7,1,33.3,46,251,123,4,0,2,1,2,44,14,/en/matches/870fa8c9/Chelsea-Aston-Villa-April-1-2023-Premier-League
19,2022-08-06,Tue,Matchweek 8,Home,D 0–0,Chelsea,Liverpool,Y,WB,77,40,0,12,14,14,2,40,0,0,,0,,30,129,31,0,1,1,3,0,29,10,/en/matches/1028e683/Chelsea-Liverpool-April-4-2023-Premier-League
20,2022-08-06,Sat,Matchweek 30,Away,L 0–1,Chelsea,Wolves,N,LB,23,23,0,9,5,9,1,23,1,0,0.0,1,100.0,10,33,17,0,1,0,1,0,11,1,/en/matches/aa1fa8dc/Wolverhampton-Wanderers-Chelsea-April-8-2023-Premier-League
21,2022-08-06,Sat,Matchweek 31,Home,L 1–2,Chelsea,Brighton,Y,LB,90,48,1,18,21,9,2,48,2,0,0.0,1,50.0,25,87,46,1,0,0,0,1,29,2,/en/matches/18e7d354/Chelsea-Brighton-and-Hove-Albion-April-15-2023-Premier-League
22,2022-08-06,Wed,Matchweek 33,Home,L 0–2,Chelsea,Brentford,Y,"LB,WB",90,111,2,24,43,44,2,111,3,1,33.3,1,33.3,64,534,295,6,6,1,0,1,73,5,/en/matches/071b5820/Chelsea-Brentford-April-26-2023-Premier-League
23,2022-08-06,Tue,Matchweek 34,Away,L 1–3,Chelsea,Arsenal,Y,LB,90,54,5,22,22,10,2,54,0,0,,0,,34,192,99,1,1,0,2,0,39,5,/en/matches/2d551ff5/North-West-London-Derby-Arsenal-Chelsea-May-2-2023-Premier-League
24,2022-08-06,Sat,Matchweek 35,Away,W 3–1,Chelsea,Bournemouth,Y,LB,74,45,1,10,13,22,4,45,0,0,,0,,16,70,53,1,2,0,3,1,28,4,/en/matches/6116824f/Bournemouth-Chelsea-May-6-2023-Premier-League
