,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2020-01-12,Sun,Premier League,Matchweek 22,Home,L 0–3,Bournemouth,Watford,Y,"RB,WB,LB",90,0,0,0,0,1,0,1,0,64.0,3.0,2,1.0,0.0,0.0,0.0,3.0,0.0,44.0,52.0,84.6,3.0,45.0,4.0,3.0,0.0,/en/matches/76ce7bd8/Bournemouth-Watford-January-12-2020-Premier-League,0.0,0.0,0.5
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2020-01-18,Sat,Premier League,Matchweek 23,Away,L 0–1,Bournemouth,Norwich City,Y,RB,90,0,0,0,0,0,0,1,0,56.0,2.0,3,2.0,0.0,0.0,0.0,0.0,0.0,25.0,39.0,64.1,1.0,23.0,6.0,3.0,2.0,/en/matches/2550abdc/Norwich-City-Bournemouth-January-18-2020-Premier-League,0.0,0.0,0.5
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2020-01-21,Tue,Premier League,Matchweek 24,Home,W 3–1,Bournemouth,Brighton,Y,RB,90,0,0,0,0,0,0,0,0,36.0,3.0,3,1.0,0.0,0.0,0.0,0.0,0.0,17.0,26.0,65.4,1.0,22.0,1.0,3.0,1.0,/en/matches/ba03a070/Bournemouth-Brighton-and-Hove-Albion-January-21-2020-Premier-League,1.0,0.0,0.5
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2020-01-27,Mon,FA Cup,Fourth round,Home,L 1–2,Bournemouth,Arsenal,Y,RB,90,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/3a82a2bd/Bournemouth-Arsenal-January-27-2020-FA-Cup,0.0,0.3333333333333333,0.5
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2020-02-01,Sat,Premier League,Matchweek 25,Home,W 2–1,Bournemouth,Aston Villa,Y,RB,90,0,0,0,0,0,0,0,0,50.0,1.0,0,3.0,0.0,0.0,0.0,1.0,0.0,27.0,36.0,75.0,4.0,23.0,2.0,2.0,1.0,/en/matches/db21a88a/Bournemouth-Aston-Villa-February-1-2020-Premier-League,1.0,0.3333333333333333,0.5
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2020-02-09,Sun,Premier League,Matchweek 26,Away,L 1–2,Bournemouth,Sheffield Utd,Y,RB,90,0,0,0,0,1,0,0,0,67.0,2.0,0,2.0,0.0,0.0,0.0,2.0,0.0,35.0,46.0,76.1,4.0,29.0,8.0,2.0,1.0,/en/matches/9dbc60d4/Sheffield-United-Bournemouth-February-9-2020-Premier-League,0.0,0.6666666666666666,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2020-02-22,Sat,Premier League,Matchweek 27,Away,L 0–3,Bournemouth,Burnley,Y,LB,90,0,0,0,0,0,0,1,0,85.0,1.0,1,2.0,0.0,0.0,0.0,3.0,0.0,62.0,71.0,87.3,9.0,53.0,9.0,4.0,1.0,/en/matches/bcdc3fb0/Burnley-Bournemouth-February-22-2020-Premier-League,0.0,0.3333333333333333,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2020-02-29,Sat,Premier League,Matchweek 28,Home,D 2–2,Bournemouth,Chelsea,Y,LB,90,0,0,0,0,0,0,1,0,45.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,40.0,67.5,3.0,23.0,2.0,1.0,1.0,/en/matches/57d79762/Bournemouth-Chelsea-February-29-2020-Premier-League,0.5,0.3333333333333333,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2020-03-07,Sat,Premier League,Matchweek 29,Away,L 1–2,Bournemouth,Liverpool,Y,LB,90,0,0,0,0,0,0,0,0,38.0,0.0,4,1.0,0.0,0.0,0.1,1.0,0.0,18.0,30.0,60.0,2.0,20.0,1.0,1.0,1.0,/en/matches/a24ed8fc/Liverpool-Bournemouth-March-7-2020-Premier-League,0.0,0.1666666666666666,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2020-06-20,Sat,Premier League,Matchweek 30,Home,L 0–2,Bournemouth,Crystal Palace,Y,LB,90,0,0,0,0,0,0,1,0,71.0,4.0,0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,56.0,89.3,7.0,49.0,7.0,3.0,0.0,/en/matches/c4d88352/Bournemouth-Crystal-Palace-June-20-2020-Premier-League,0.0,0.1666666666666666,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2020-06-24,Wed,Premier League,Matchweek 31,Away,L 0–1,Bournemouth,Wolves,Y,"LB,RB",90,0,0,0,0,0,0,0,0,56.0,4.0,2,2.0,0.0,0.0,0.0,0.0,0.0,36.0,39.0,92.3,6.0,25.0,1.0,5.0,2.0,/en/matches/4f61e5af/Wolverhampton-Wanderers-Bournemouth-June-24-2020-Premier-League,0.0,0.1666666666666666,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2020-07-01,Wed,Premier League,Matchweek 32,Home,L 1–4,Bournemouth,Newcastle Utd,Y,RB,90,0,0,0,0,0,0,0,0,66.0,4.0,1,0.0,0.0,0.0,0.2,1.0,0.0,44.0,51.0,86.3,3.0,27.0,1.0,2.0,1.0,/en/matches/92aaad57/Bournemouth-Newcastle-United-July-1-2020-Premier-League,0.0,0.0,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2020-07-04,Sat,Premier League,Matchweek 33,Away,L 2–5,Bournemouth,Manchester Utd,Y,RB,76,0,0,0,0,0,0,0,0,32.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,19.0,23.0,82.6,1.0,19.0,1.0,1.0,0.0,/en/matches/8bed0062/Manchester-United-Bournemouth-July-4-2020-Premier-League,0.0,0.0,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2020-07-09,Thu,Premier League,Matchweek 34,Home,D 0–0,Bournemouth,Tottenham,Y,RB,62,0,0,0,0,0,0,0,0,33.0,0.0,0,2.0,0.0,0.0,0.0,1.0,0.0,17.0,24.0,70.8,5.0,12.0,0.0,1.0,0.0,/en/matches/1d9de580/Bournemouth-Tottenham-Hotspur-July-9-2020-Premier-League,0.5,0.0,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2020-07-26,Sun,Premier League,Matchweek 38,Away,W 3–1,Bournemouth,Everton,Y,RB,90,0,0,0,0,0,0,0,0,42.0,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,75.0,2.0,14.0,1.0,1.0,1.0,/en/matches/2a3b8f05/Everton-Bournemouth-July-26-2020-Premier-League,1.0,0.1666666666666666,0.5
