,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Match Report
0,2022-08-06,Sun,Matchweek 3,Away,L 0–3,Chelsea,Leeds United,Y,"CM,LM",76,0,0,0,1,0,0,7,0,2,0,0,0,3,0,0,,/en/matches/a5632124/Leeds-United-Chelsea-August-21-2022-Premier-League
1,2022-08-06,Sat,Matchweek 4,Home,W 2–1,Chelsea,Leicester City,Y,"LM,RM",45,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,100.0,/en/matches/b737a3a7/Chelsea-Leicester-City-August-27-2022-Premier-League
2,2022-08-06,Tue,Matchweek 5,Away,L 1–2,Chelsea,Southampton,Y,"AM,CM",90,0,0,0,1,2,0,4,0,2,0,0,0,3,0,0,,/en/matches/afd303a8/Southampton-Chelsea-August-30-2022-Premier-League
3,2022-08-06,Sat,Matchweek 6,Home,W 2–1,Chelsea,West Ham,N,"CM,FW",31,0,0,0,0,0,0,1,0,1,0,0,0,3,0,1,0.0,/en/matches/d7642197/Chelsea-West-Ham-United-September-3-2022-Premier-League
4,2022-08-06,Sat,Matchweek 9,Away,W 2–1,Chelsea,Crystal Palace,Y,"AM,LM",83,1,0,0,1,4,0,2,0,0,0,0,0,3,0,1,0.0,/en/matches/372249f3/Crystal-Palace-Chelsea-October-1-2022-Premier-League
5,2022-08-06,Sat,Matchweek 10,Home,W 3–0,Chelsea,Wolves,Y,AM,71,0,0,0,0,0,0,3,0,0,0,0,0,4,1,0,100.0,/en/matches/c83cb314/Chelsea-Wolverhampton-Wanderers-October-8-2022-Premier-League
6,2022-08-06,Sun,Matchweek 11,Away,W 2–0,Chelsea,Aston Villa,Y,"AM,CM",90,1,0,0,2,4,0,1,0,0,0,0,0,6,0,0,,/en/matches/7113ce7f/Aston-Villa-Chelsea-October-16-2022-Premier-League
7,2022-08-06,Wed,Matchweek 12,Away,D 0–0,Chelsea,Brentford,Y,"AM,DM",61,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,,/en/matches/b7a32aeb/Brentford-Chelsea-October-19-2022-Premier-League
8,2022-08-06,Sat,Matchweek 13,Home,D 1–1,Chelsea,Manchester Utd,Y,"AM,RM",90,0,0,0,4,0,0,6,1,0,0,0,0,9,0,1,0.0,/en/matches/7ad85c8a/Chelsea-Manchester-United-October-22-2022-Premier-League
9,2022-08-06,Sat,Matchweek 14,Away,L 1–4,Chelsea,Brighton,Y,"LM,AM",90,0,0,0,3,1,0,5,0,0,0,0,0,1,0,1,0.0,/en/matches/ac6abad1/Brighton-and-Hove-Albion-Chelsea-October-29-2022-Premier-League
10,2022-08-06,Sun,Matchweek 15,Home,L 0–1,Chelsea,Arsenal,Y,LW,77,0,0,0,2,3,0,4,0,0,0,0,0,4,2,1,66.7,/en/matches/af9dc838/North-West-London-Derby-Chelsea-Arsenal-November-6-2022-Premier-League
11,2022-08-06,Sat,Matchweek 16,Away,L 0–1,Chelsea,Newcastle Utd,Y,AM,72,0,0,0,1,1,0,1,0,2,0,0,0,2,0,1,0.0,/en/matches/e1b3eb1b/Newcastle-United-Chelsea-November-12-2022-Premier-League
12,2022-08-06,Tue,Matchweek 17,Home,W 2–0,Chelsea,Bournemouth,Y,"LM,CM",90,0,0,0,0,1,1,3,1,2,0,0,0,4,0,0,,/en/matches/d55b9033/Chelsea-Bournemouth-December-27-2022-Premier-League
13,2022-08-06,Sun,Matchweek 18,Away,D 1–1,Chelsea,Nott'ham Forest,Y,LM,72,0,0,0,2,1,0,2,0,0,0,0,0,4,0,0,,/en/matches/c31cf944/Nottingham-Forest-Chelsea-January-1-2023-Premier-League
14,2022-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2022-08-06,Thu,Matchweek 7,Away,L 1–2,Chelsea,Fulham,Y,CM,79,1,0,0,2,1,0,9,0,1,0,0,0,5,0,2,0.0,/en/matches/2902a42d/Fulham-Chelsea-January-12-2023-Premier-League
16,2022-08-06,Sun,Matchweek 20,Home,W 1–0,Chelsea,Crystal Palace,Y,"LW,LM",90,0,0,0,0,2,0,4,1,0,0,0,0,2,3,2,60.0,/en/matches/564d2893/Chelsea-Crystal-Palace-January-15-2023-Premier-League
17,2022-08-06,Sat,Matchweek 21,Away,D 0–0,Chelsea,Liverpool,Y,AM,81,0,0,0,1,1,0,1,2,1,0,0,0,5,0,0,,/en/matches/7febc290/Liverpool-Chelsea-January-21-2023-Premier-League
18,2022-08-06,Fri,Matchweek 22,Home,D 0–0,Chelsea,Fulham,Y,LM,74,0,0,0,3,2,0,0,1,0,0,0,0,6,1,2,33.3,/en/matches/c3cf244b/Chelsea-Fulham-February-3-2023-Premier-League
19,2022-08-06,Sat,Matchweek 23,Away,D 1–1,Chelsea,West Ham,N,LW,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,/en/matches/18dea268/West-Ham-United-Chelsea-February-11-2023-Premier-League
