,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Match Report,TotDist,PrgDist,xA,KP,1/3,PPA,CrsPA,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Off,PassLive,PassDead,TO,Fld,Def,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl%,Lost,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,Tkld,Tkld%,CPA,Mis,Dis,Rec,PrgR,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Won%
0,2023-08-06,Sun,Community Shield,FA Community Shield,Neutral,D 1 (4)–1 (1),Arsenal,Manchester City,Y,CM,80,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,https://fbref.com/en/matches/10e5c045/Arsenal-Manchester-City-August-6-2023-FA-Community-Shield,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
1,2023-08-12,Sat,Premier League,Matchweek 1,Home,W 2–1,Arsenal,Nott'ham Forest,Y,CM,90,0,0,0,0,3,3,0,0,103,4,1,0,0.2,0.2,0.0,0,0,84,91,92.3,3,86,1,0,https://fbref.com/en/matches/26a7f90c/Arsenal-Nottingham-Forest-August-12-2023-Premier-League,1328,279,0.0,0,7,0,0,90,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,75.0,1,0,5,0,0,2,1,0.0,1,50.0,0,3,0,87,4,0,2,0,0,0,5,1,20.0
2,2023-08-21,Mon,Premier League,Matchweek 2,Away,W 1–0,Arsenal,Crystal Palace,Y,CM,90,0,0,0,0,0,0,0,0,67,0,1,3,0.0,0.0,0.4,1,0,55,61,90.2,8,41,2,0,https://fbref.com/en/matches/3b5ecd36/Crystal-Palace-Arsenal-August-21-2023-Premier-League,988,245,0.2,1,7,2,0,59,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,1,1,1,0,5,1,0.0,1,50.0,0,0,0,48,0,0,0,0,0,0,4,1,14.3
3,2023-08-26,Sat,Premier League,Matchweek 3,Home,D 2–2,Arsenal,Fulham,Y,CM,89,0,0,0,0,0,0,0,0,79,5,2,0,0.0,0.0,0.0,2,0,68,71,95.8,9,45,0,0,https://fbref.com/en/matches/d8f8f8ad/Arsenal-Fulham-August-26-2023-Premier-League,1159,323,0.1,0,10,1,0,71,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,4,1,4,0,100.0,0,0,7,2,0,2,0,,0,,0,1,1,64,0,0,0,0,0,0,8,0,0.0
4,2023-09-03,Sun,Premier League,Matchweek 4,Home,W 3–1,Arsenal,Manchester Utd,Y,CM,90,1,0,0,0,2,1,0,0,83,1,2,3,0.2,0.2,0.0,0,0,64,73,87.7,5,58,3,0,https://fbref.com/en/matches/74125d47/Arsenal-Manchester-United-September-3-2023-Premier-League,1116,300,0.0,0,10,0,0,72,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,3,3,1,0,2,2,0.0,1,100.0,0,0,0,60,1,0,0,0,0,0,6,3,100.0
5,2023-09-09,Sat,Euro Qualifying,Group stage,Away,D 1–1,eng England,ua Ukraine,Y,CM,90,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,https://fbref.com/en/matches/a067451d/Ukraine-England-September-9-2023-Euro-Qualifying,,,,,,,,,,,,,2,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,
6,2023-09-12,Tue,Friendlies (M),Friendlies (M),Away,W 3–1,eng England,sct Scotland,Y,DM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,https://fbref.com/en/matches/1461ddd6/Scotland-England-September-12-2023-Friendlies-M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,
7,2023-09-17,Sun,Premier League,Matchweek 5,Away,W 1–0,Arsenal,Everton,Y,CM,90,0,0,0,0,1,0,0,0,97,0,3,0,0.1,0.1,0.2,3,0,85,91,93.4,14,69,2,3,https://fbref.com/en/matches/b1278924/Everton-Arsenal-September-17-2023-Premier-League,1694,449,0.1,1,13,2,0,90,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.0,1,0,3,1,0,1,1,100.0,0,0.0,0,0,0,82,1,0,1,0,0,0,4,0,0.0
8,2023-09-20,Wed,Champions Lg,Group stage,Home,W 4–0,eng Arsenal,nl PSV Eindhoven,Y,CM,75,0,0,0,0,0,0,0,0,62,0,2,2,0.0,0.0,0.0,0,0,46,54,85.2,4,38,1,0,https://fbref.com/en/matches/9928de4e/Arsenal-PSV-Eindhoven-September-20-2023-Champions-League,759,201,0.0,0,5,0,0,53,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,2,2,0,7,0,,0,,0,1,0,42,0,0,1,0,0,0,3,0,
9,2023-09-24,Sun,Premier League,Matchweek 6,Home,D 2–2,Arsenal,Tottenham,Y,CM,45,0,0,0,0,2,0,0,0,21,1,0,1,0.1,0.1,0.0,0,0,14,15,93.3,0,9,0,0,https://fbref.com/en/matches/08947a10/North-London-Derby-Arsenal-Tottenham-Hotspur-September-24-2023-Premier-League,220,55,0.0,0,1,0,0,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,1,1,2,0,2,1,,0,,0,0,1,11,1,0,0,0,0,0,3,3,100.0
