,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2022-06-03,Fri,UEFA Nations League,League A,Home,L 1–2,fr France,dk Denmark,Y*,GK,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/aea31bd3/France-Denmark-June-3-2022-UEFA-Nations-League
1,2022-06-10,Fri,UEFA Nations League,League A,Away,D 1–1,fr France,at Austria,Y*,GK,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/67a0082b/Austria-France-June-10-2022-UEFA-Nations-League
2,2022-08-06,Sat,Premier League,Matchweek 1,Home,W 4–1,Tottenham,Southampton,Y*,GK,90,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,0,0,19,20,95.0,0,9,0,0,0,/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League
3,2022-08-14,Sun,Premier League,Matchweek 2,Away,D 2–2,Tottenham,Chelsea,Y*,GK,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,1,0,29,30,96.7,0,16,0,0,0,/en/matches/01e57bf5/Chelsea-Tottenham-Hotspur-August-14-2022-Premier-League
4,2022-08-20,Sat,Premier League,Matchweek 3,Home,W 1–0,Tottenham,Wolves,Y*,GK,90,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,1,0,29,35,82.9,0,21,0,0,0,/en/matches/5cc3bd0e/Tottenham-Hotspur-Wolverhampton-Wanderers-August-20-2022-Premier-League
5,2022-08-28,Sun,Premier League,Matchweek 4,Away,W 2–0,Tottenham,Nott'ham Forest,Y*,GK,90,0,0,0,0,0,0,0,0,43,0,0,0,0.0,0.0,0.0,0,0,28,40,70.0,0,22,0,0,0,/en/matches/3c364307/Nottingham-Forest-Tottenham-Hotspur-August-28-2022-Premier-League
6,2022-08-31,Wed,Premier League,Matchweek 5,Away,D 1–1,Tottenham,West Ham,Y*,GK,90,0,0,0,0,0,0,0,0,43,0,0,0,0.0,0.0,0.0,0,0,34,39,87.2,0,22,0,0,0,/en/matches/9f221621/West-Ham-United-Tottenham-Hotspur-August-31-2022-Premier-League
7,2022-09-03,Sat,Premier League,Matchweek 6,Home,W 2–1,Tottenham,Fulham,Y*,GK,90,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,0,0,17,24,70.8,0,15,0,0,0,/en/matches/a497b725/Tottenham-Hotspur-Fulham-September-3-2022-Premier-League
8,2022-09-07,Wed,Champions Lg,Group stage,Home,W 2–0,eng Tottenham,fr Marseille,Y*,GK,90,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,0,0,29,35,82.9,0,28,0,0,0,/en/matches/e5abb306/Tottenham-Hotspur-Marseille-September-7-2022-Champions-League
9,2022-09-13,Tue,Champions Lg,Group stage,Away,L 0–2,eng Tottenham,pt Sporting CP,Y*,GK,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0,0,24,26,92.3,0,21,0,0,0,/en/matches/14945858/Sporting-CP-Tottenham-Hotspur-September-13-2022-Champions-League
