,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2023-08-12,Sat,Premier League,Matchweek 1,Away,W 1–0,Fulham,Everton,Y,LB,90,0,0,0,0,0,0,0,0,78,3,0,1,0.0,0.0,0.0,0,0,52,67,77.6,4,46,0,1,0,/en/matches/15addfc7/Everton-Fulham-August-12-2023-Premier-League
1,2023-08-19,Sat,Premier League,Matchweek 2,Home,L 0–3,Fulham,Brentford,Y,LB,90,0,0,0,0,0,0,0,0,49,1,0,0,0.0,0.0,0.0,2,0,37,45,82.2,4,26,3,1,0,/en/matches/46be83af/Fulham-Brentford-August-19-2023-Premier-League
2,2023-08-26,Sat,Premier League,Matchweek 3,Away,D 2–2,Fulham,Arsenal,Y,LB,90,0,0,0,0,0,0,0,0,40,3,0,1,0.0,0.0,0.2,1,0,19,30,63.3,3,15,2,0,0,/en/matches/d8f8f8ad/Arsenal-Fulham-August-26-2023-Premier-League
3,2023-08-29,Tue,EFL Cup,Second round,Home,D 1 (5)–1 (3),Fulham,Tottenham,Y,LB,120,0,0,0,0,0,0,0,0,,,2,,,,,,,,,,,,,,,/en/matches/2ec5a2ca/Fulham-Tottenham-Hotspur-August-29-2023-EFL-Cup
4,2023-09-02,Sat,Premier League,Matchweek 4,Away,L 1–5,Fulham,Manchester City,Y,LB,90,0,0,0,0,0,0,1,0,38,2,1,2,0.0,0.0,0.0,0,0,22,30,73.3,0,16,3,3,1,/en/matches/88066bdf/Manchester-City-Fulham-September-2-2023-Premier-League
5,2023-09-09,Sat,Friendlies (M),Friendlies (M),Home,W 3–0,us United States,uz Uzbekistan,Y,LB,80,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/66385fb9/United-States-Uzbekistan-September-9-2023-Friendlies-M
6,2023-09-23,Sat,Premier League,Matchweek 6,Away,D 0–0,Fulham,Crystal Palace,Y,LB,90,0,0,0,0,0,0,0,0,77,2,4,0,0.0,0.0,0.1,2,0,40,58,69.0,6,41,3,2,1,/en/matches/cf0b2b19/Crystal-Palace-Fulham-September-23-2023-Premier-League
7,2023-09-27,Wed,EFL Cup,Third round,Home,W 2–1,Fulham,Norwich City,N,,22,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/a83ae0f3/Fulham-Norwich-City-September-27-2023-EFL-Cup
8,2023-10-02,Mon,Premier League,Matchweek 7,Home,L 0–2,Fulham,Chelsea,Y,LB,90,0,0,0,0,0,0,0,0,69,4,6,1,0.0,0.0,0.1,2,0,43,59,72.9,1,38,2,1,1,/en/matches/c9787e60/Fulham-Chelsea-October-2-2023-Premier-League
9,2023-10-07,Sat,Premier League,Matchweek 8,Home,W 3–1,Fulham,Sheffield Utd,Y,LB,90,0,0,0,0,1,0,0,0,105,1,2,2,0.0,0.0,0.2,2,0,65,87,74.7,7,60,6,5,3,/en/matches/ffc59ea8/Fulham-Sheffield-United-October-7-2023-Premier-League
10,2023-10-23,Mon,Premier League,Matchweek 9,Away,L 0–2,Fulham,Tottenham,Y,LB,90,0,0,0,0,0,0,0,0,80,4,5,3,0.0,0.0,0.0,1,0,52,66,78.8,1,41,3,6,3,/en/matches/8c6293a3/Tottenham-Hotspur-Fulham-October-23-2023-Premier-League
11,2023-10-29,Sun,Premier League,Matchweek 10,Away,D 1–1,Fulham,Brighton,Y,LB,90,0,0,0,0,1,0,1,0,58,3,3,2,0.0,0.0,0.1,1,0,32,43,74.4,5,27,2,3,1,/en/matches/a0c422e9/Brighton-and-Hove-Albion-Fulham-October-29-2023-Premier-League
12,2023-11-04,Sat,Premier League,Matchweek 11,Home,L 0–1,Fulham,Manchester Utd,Y,LB,90,0,0,0,0,0,0,1,0,53,1,1,2,0.0,0.0,0.0,2,0,23,44,52.3,4,20,4,3,2,/en/matches/31273be0/Fulham-Manchester-United-November-4-2023-Premier-League
13,2023-11-12,Sun,Premier League,Matchweek 12,Away,L 1–3,Fulham,Aston Villa,Y,LB,90,0,1,0,0,0,0,1,0,59,1,1,1,0.0,0.0,0.6,3,1,37,47,78.7,5,34,5,1,1,/en/matches/d6a70a44/Aston-Villa-Fulham-November-12-2023-Premier-League
