,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2021-09-21,Tue,EFL Cup,Third round,Away,W 3–0,Liverpool,Norwich City,Y,FW,90,2,0,0,0,2,2,0,0,,,2,,,,,,,,,,,,,,,/en/matches/1d32b710/Norwich-City-Liverpool-September-21-2021-EFL-Cup
1,2021-09-28,Tue,Champions Lg,Group stage,Away,W 5–1,eng Liverpool,pt Porto,N,LW,25,0,0,0,0,1,0,0,0,9,0,0,0,0.0,0.0,0.0,1,0,7,7,100.0,2,5,0,1,0,/en/matches/1c876d93/Porto-Liverpool-September-28-2021-Champions-League
2,2021-10-07,Thu,WCQ,Third round,Away,L 0–1,jp Japan,sa Saudi Arabia,Y,AM,58,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/8158c5a6/Saudi-Arabia-Japan-October-7-2021-WCQ----AFC-M
3,2021-10-12,Tue,WCQ,Third round,Home,W 2–1,jp Japan,au Australia,Y,FW,77,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/b76f4f34/Japan-Australia-October-12-2021-WCQ----AFC-M
4,2021-10-27,Wed,EFL Cup,Fourth round,Away,W 2–0,Liverpool,Preston,Y,FW,90,1,0,0,0,2,1,0,0,,,0,,,,,,,,,,,,,,,/en/matches/54dca3c9/Preston-North-End-Liverpool-October-27-2021-EFL-Cup
5,2021-10-30,Sat,Premier League,Matchweek 10,Home,D 2–2,Liverpool,Brighton,N,LM,4,0,0,0,0,0,0,1,0,6,0,0,1,0.0,0.0,0.0,0,0,3,3,100.0,1,2,0,0,0,/en/matches/c68998b5/Liverpool-Brighton-and-Hove-Albion-October-30-2021-Premier-League
6,2021-11-03,Wed,Champions Lg,Group stage,Home,W 2–0,eng Liverpool,es Atlético Madrid,N,LM,13,0,0,0,0,0,0,0,0,10,1,0,0,0.0,0.0,0.0,0,0,9,9,100.0,1,9,0,0,0,/en/matches/d1319048/Liverpool-Atletico-Madrid-November-3-2021-Champions-League
7,2021-11-07,Sun,Premier League,Matchweek 11,Away,L 2–3,Liverpool,West Ham,N,CM,11,0,0,0,0,0,0,0,0,9,1,0,0,0.0,0.0,0.0,1,0,7,7,100.0,0,9,0,0,0,/en/matches/63538dc7/West-Ham-United-Liverpool-November-7-2021-Premier-League
8,2021-11-11,Thu,WCQ,Third round,Away,W 1–0,jp Japan,vn Vietnam,Y,LM,90,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/8a18c5f1/Vietnam-Japan-November-11-2021-WCQ----AFC-M
9,2021-11-16,Tue,WCQ,Third round,Away,W 1–0,jp Japan,om Oman,Y,FW,61,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/2fc01859/Oman-Japan-November-16-2021-WCQ----AFC-M
10,2021-11-20,Sat,Premier League,Matchweek 12,Home,W 4–0,Liverpool,Arsenal,N,FW,15,1,0,0,0,1,1,0,0,9,0,0,0,0.9,0.9,0.0,0,0,6,7,85.7,0,5,1,1,0,/en/matches/e9ea66e1/Liverpool-Arsenal-November-20-2021-Premier-League
11,2021-11-24,Wed,Champions Lg,Group stage,Home,W 2–0,eng Liverpool,pt Porto,Y,FW,90,0,0,0,0,0,0,0,0,30,4,0,1,0.0,0.0,0.0,1,0,14,18,77.8,1,21,4,2,1,/en/matches/a8898813/Liverpool-Porto-November-24-2021-Champions-League
12,2021-11-27,Sat,Premier League,Matchweek 13,Home,W 4–0,Liverpool,Southampton,N,FW,10,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,1,0,3,4,75.0,0,2,0,0,0,/en/matches/aa9b882d/Liverpool-Southampton-November-27-2021-Premier-League
13,2021-12-01,Wed,Premier League,Matchweek 14,Away,W 4–1,Liverpool,Everton,N,FW,3,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,1,0,0,0,/en/matches/b46554fb/Merseyside-Derby-Everton-Liverpool-December-1-2021-Premier-League
