,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
0,2021-10-02,Sat,Matchweek 10,Away,D 2–2,Brighton,Liverpool,N,"On matchday squad, but did not play",/en/matches/c68998b5/Liverpool-Brighton-and-Hove-Albion-October-30-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
1,2021-10-02,Sat,Matchweek 11,Home,D 1–1,Brighton,Newcastle Utd,N,"On matchday squad, but did not play",/en/matches/10d11999/Brighton-and-Hove-Albion-Newcastle-United-November-6-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
2,2021-10-02,Sat,Matchweek 12,Away,L 0–2,Brighton,Aston Villa,N,"On matchday squad, but did not play",/en/matches/88f081ac/Aston-Villa-Brighton-and-Hove-Albion-November-20-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
3,2021-10-02,Sat,Matchweek 13,Home,D 0–0,Brighton,Leeds United,N,LW,9,6,0,2,2,3,1,6,2,1,50.0,1,50.0,5,75,59,2,0,1,0,1,4,1,/en/matches/5d651cd7/Brighton-and-Hove-Albion-Leeds-United-November-27-2021-Premier-League
4,2021-10-02,Wed,Matchweek 14,Away,D 1–1,Brighton,West Ham,Y,RW,12,7,0,0,4,3,0,7,0,0,,0,,3,43,3,0,0,0,2,0,3,0,/en/matches/2049300f/West-Ham-United-Brighton-and-Hove-Albion-December-1-2021-Premier-League
5,2021-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2021-10-02,Wed,Matchweek 16,Home,L 0–2,Brighton,Tottenham,N,"On matchday squad, but did not play",/en/matches/59b3ee40/Brighton-and-Hove-Albion-Tottenham-Hotspur-March-16-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
7,2021-10-02,Sat,Matchweek 31,Home,D 0–0,Brighton,Norwich City,N,WB,3,7,0,0,0,7,0,7,0,0,,0,,5,42,28,1,1,0,1,0,7,2,/en/matches/df69a1b2/Brighton-and-Hove-Albion-Norwich-City-April-2-2022-Premier-League
8,2021-10-02,Sat,Matchweek 32,Away,W 2–1,Brighton,Arsenal,N,"On matchday squad, but did not play",/en/matches/37ddcda6/Arsenal-Brighton-and-Hove-Albion-April-9-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
9,2021-10-02,Sat,Matchweek 33,Away,W 1–0,Brighton,Tottenham,N,"On matchday squad, but did not play",/en/matches/0b266073/Tottenham-Hotspur-Brighton-and-Hove-Albion-April-16-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
10,2021-10-02,Wed,Matchweek 30,Away,L 0–3,Brighton,Manchester City,N,AM,18,9,0,0,3,6,0,9,2,0,0.0,2,100.0,4,34,13,1,0,0,1,0,5,0,/en/matches/34fd93f9/Manchester-City-Brighton-and-Hove-Albion-April-20-2022-Premier-League
11,2021-10-02,Sun,Matchweek 34,Home,D 2–2,Brighton,Southampton,N,FW,6,2,0,0,0,2,0,2,0,0,,0,,1,1,0,0,0,0,0,0,0,0,/en/matches/32a11932/Brighton-and-Hove-Albion-Southampton-April-24-2022-Premier-League
