,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
0,2019-08-10,Fri,Matchweek 3,Away,L 0–2,Everton,Aston Villa,Y,DM,90,87,2,16,58,15,0,87,0,0,,0,,54,224,69,0,0,0,0,0,58,0,/en/matches/3e805eff/Aston-Villa-Everton-August-23-2019-Premier-League
1,2019-08-10,Sun,Matchweek 4,Home,W 3–2,Everton,Wolves,N,"On matchday squad, but did not play",/en/matches/70303b7b/Everton-Wolverhampton-Wanderers-September-1-2019-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
2,2019-08-10,Sun,Matchweek 5,Away,L 1–3,Everton,Bournemouth,Y,DM,90,70,1,15,50,5,0,70,0,0,,0,,39,167,85,1,0,0,0,0,37,2,/en/matches/886c59ae/Bournemouth-Everton-September-15-2019-Premier-League
3,2019-08-10,Sat,Matchweek 6,Home,L 0–2,Everton,Sheffield Utd,Y,DM,54,40,1,7,24,9,1,40,1,1,100.0,0,0.0,31,146,106,2,4,0,2,0,30,0,/en/matches/707ee0eb/Everton-Sheffield-United-September-21-2019-Premier-League
4,2019-08-10,Sat,Matchweek 7,Home,L 1–3,Everton,Manchester City,Y,DM,80,39,1,11,24,4,0,39,0,0,,0,,20,73,34,0,0,0,1,1,26,0,/en/matches/1b9f4fc3/Everton-Manchester-City-September-28-2019-Premier-League
5,2019-08-10,Sat,Matchweek 8,Away,L 0–1,Everton,Burnley,Y,DM,83,54,1,12,38,5,0,54,0,0,,0,,38,144,72,0,0,0,0,1,40,1,/en/matches/2f9439d0/Burnley-Everton-October-5-2019-Premier-League
6,2019-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2019-08-10,Sat,Matchweek 10,Away,L 2–3,Everton,Brighton,N,"On matchday squad, but did not play",/en/matches/f728ceea/Brighton-and-Hove-Albion-Everton-October-26-2019-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
8,2019-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2019-08-10,Sat,Matchweek 12,Away,W 2–1,Everton,Southampton,Y,"DM,CM",90,43,0,4,33,6,0,43,0,0,,0,,15,48,21,0,0,0,0,0,25,0,/en/matches/553c5b11/Southampton-Everton-November-9-2019-Premier-League
10,2019-08-10,Sat,Matchweek 13,Home,L 0–2,Everton,Norwich City,Y,DM,55,33,1,6,24,3,1,33,1,1,100.0,0,0.0,21,103,36,0,0,0,0,1,19,0,/en/matches/464461f5/Everton-Norwich-City-November-23-2019-Premier-League
11,2019-08-10,Sun,Matchweek 14,Away,L 1–2,Everton,Leicester City,N,CM,13,5,0,1,3,1,0,5,1,1,100.0,0,0.0,3,8,1,0,0,0,0,0,2,0,/en/matches/aa2284c2/Leicester-City-Everton-December-1-2019-Premier-League
12,2019-08-10,Wed,Matchweek 15,Away,L 2–5,Everton,Liverpool,N,CM,19,19,0,4,14,1,0,19,0,0,,0,,10,41,21,0,1,0,0,0,16,0,/en/matches/de0ec650/Merseyside-Derby-Liverpool-Everton-December-4-2019-Premier-League
13,2019-08-10,Sat,Matchweek 16,Home,W 3–1,Everton,Chelsea,Y,"CM,DM",90,40,5,15,20,5,0,40,0,0,,0,,9,15,5,0,0,0,0,0,11,0,/en/matches/1b69dd66/Everton-Chelsea-December-7-2019-Premier-League
14,2019-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2019-08-10,Sat,Matchweek 22,Home,W 1–0,Everton,Brighton,N,"On matchday squad, but did not play",/en/matches/61cc2ca5/Everton-Brighton-and-Hove-Albion-January-11-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
16,2019-08-10,Sat,Matchweek 23,Away,D 1–1,Everton,West Ham,N,"On matchday squad, but did not play",/en/matches/d4898eac/West-Ham-United-Everton-January-18-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
17,2019-08-10,Tue,Matchweek 24,Home,D 2–2,Everton,Newcastle Utd,Y,CM,90,87,3,17,61,9,1,87,0,0,,0,,58,247,68,0,1,0,1,0,63,0,/en/matches/33b8c50a/Everton-Newcastle-United-January-21-2020-Premier-League
18,2019-08-10,Sat,Matchweek 25,Away,W 3–2,Everton,Watford,N,"RM,CM",24,14,2,5,5,4,0,14,0,0,,0,,4,9,2,0,0,0,0,0,6,0,/en/matches/476d12a9/Watford-Everton-February-1-2020-Premier-League
19,2019-08-10,Sat,Matchweek 26,Home,W 3–1,Everton,Crystal Palace,Y,"CM,DM",90,66,4,13,38,16,1,66,0,0,,0,,38,170,53,1,0,0,2,1,39,0,/en/matches/4e620966/Everton-Crystal-Palace-February-8-2020-Premier-League
20,2019-08-10,Sun,Matchweek 27,Away,L 2–3,Everton,Arsenal,Y,CM,58,25,0,8,13,4,0,25,0,0,,0,,18,66,23,0,0,0,0,0,20,0,/en/matches/485003ed/Arsenal-Everton-February-23-2020-Premier-League
