,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
0,2019-08-10,Sat,Matchweek 3,Home,L 0–2,Brighton,Southampton,N,"On matchday squad, but did not play",/en/matches/baece203/Brighton-and-Hove-Albion-Southampton-August-24-2019-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
1,2019-08-10,Sat,Matchweek 4,Away,L 0–4,Brighton,Manchester City,Y,LM,66,24,1,5,10,9,1,24,1,0,0.0,1,100.0,14,86,62,2,1,0,3,0,15,6,/en/matches/5b9865ad/Manchester-City-Brighton-and-Hove-Albion-August-31-2019-Premier-League
2,2019-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2019-08-10,Thu,Matchweek 15,Away,W 2–1,Brighton,Arsenal,N,"On matchday squad, but did not play",/en/matches/372828cb/Arsenal-Brighton-and-Hove-Albion-December-5-2019-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
4,2019-08-10,Sun,Matchweek 16,Home,D 2–2,Brighton,Wolves,N,"On matchday squad, but did not play",/en/matches/daad5806/Brighton-and-Hove-Albion-Wolverhampton-Wanderers-December-8-2019-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
5,2019-08-10,Mon,Matchweek 17,Away,D 1–1,Brighton,Crystal Palace,N,CM,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,/en/matches/1163ec4a/Crystal-Palace-Brighton-and-Hove-Albion-December-16-2019-Premier-League
6,2019-08-10,Sat,Matchweek 18,Home,L 0–1,Brighton,Sheffield Utd,N,"On matchday squad, but did not play",/en/matches/473db5a3/Brighton-and-Hove-Albion-Sheffield-United-December-21-2019-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
7,2019-08-10,Thu,Matchweek 19,Away,L 1–2,Brighton,Tottenham,Y,WB,75,52,5,18,19,15,3,52,1,1,100.0,0,0.0,21,64,24,1,0,1,4,0,23,3,/en/matches/eebe09b9/Tottenham-Hotspur-Brighton-and-Hove-Albion-December-26-2019-Premier-League
8,2019-08-10,Sat,Matchweek 20,Home,W 2–0,Brighton,Bournemouth,N,"On matchday squad, but did not play",/en/matches/d7b72d7f/Brighton-and-Hove-Albion-Bournemouth-December-28-2019-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
9,2019-08-10,Wed,Matchweek 21,Home,D 1–1,Brighton,Chelsea,N,LB,69,63,5,22,23,18,0,63,1,1,100.0,0,0.0,27,168,112,1,2,0,0,1,33,1,/en/matches/9b72407a/Brighton-and-Hove-Albion-Chelsea-January-1-2020-Premier-League
10,2019-08-10,Sat,Matchweek 22,Away,L 0–1,Brighton,Everton,Y,"LM,LB,DM",90,63,4,16,27,20,2,63,1,1,100.0,0,0.0,29,156,105,3,0,0,2,1,34,6,/en/matches/61cc2ca5/Everton-Brighton-and-Hove-Albion-January-11-2020-Premier-League
11,2019-08-10,Sat,Matchweek 23,Home,D 1–1,Brighton,Aston Villa,Y,LB,90,90,2,31,41,18,2,90,3,3,100.0,0,0.0,36,185,120,2,0,0,4,4,45,4,/en/matches/bd044bad/Brighton-and-Hove-Albion-Aston-Villa-January-18-2020-Premier-League
12,2019-08-10,Tue,Matchweek 24,Away,L 1–3,Brighton,Bournemouth,Y,LB,59,39,1,12,20,9,2,39,1,1,100.0,0,0.0,19,126,68,2,0,0,1,0,23,6,/en/matches/ba03a070/Bournemouth-Brighton-and-Hove-Albion-January-21-2020-Premier-League
13,2019-08-10,Sat,Matchweek 25,Away,D 3–3,Brighton,West Ham,Y,LB,90,72,1,19,43,11,2,72,3,1,33.3,2,66.7,41,283,158,6,3,0,0,4,44,6,/en/matches/14d877cc/West-Ham-United-Brighton-and-Hove-Albion-February-1-2020-Premier-League
14,2019-08-10,Sat,Matchweek 26,Home,D 1–1,Brighton,Watford,N,"On matchday squad, but did not play",/en/matches/111b8b45/Brighton-and-Hove-Albion-Watford-February-8-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
15,2019-08-10,Sat,Matchweek 27,Away,D 1–1,Brighton,Sheffield Utd,N,FW,1,2,0,1,1,0,0,2,0,0,,0,,1,3,0,0,0,0,0,0,1,0,/en/matches/c24b02bd/Sheffield-United-Brighton-and-Hove-Albion-February-22-2020-Premier-League
16,2019-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2019-08-10,Tue,Matchweek 32,Home,L 0–3,Brighton,Manchester Utd,N,CB,10,7,3,4,3,0,0,7,0,0,,0,,3,13,4,0,0,0,0,0,3,0,/en/matches/be321c59/Brighton-and-Hove-Albion-Manchester-United-June-30-2020-Premier-League
18,2019-08-10,Sat,Matchweek 33,Away,W 1–0,Brighton,Norwich City,N,AM,19,14,0,2,5,7,1,14,0,0,,0,,8,18,5,0,0,0,1,0,12,2,/en/matches/aa3a3540/Norwich-City-Brighton-and-Hove-Albion-July-4-2020-Premier-League
19,2019-08-10,Wed,Matchweek 34,Home,L 1–3,Brighton,Liverpool,N,"On matchday squad, but did not play",/en/matches/3296482a/Brighton-and-Hove-Albion-Liverpool-July-8-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
20,2019-08-10,Sat,Matchweek 35,Home,L 0–5,Brighton,Manchester City,Y,LB,90,50,7,20,21,9,0,50,1,0,0.0,1,100.0,24,108,79,4,0,0,0,0,30,5,/en/matches/a24d3d6b/Brighton-and-Hove-Albion-Manchester-City-July-11-2020-Premier-League
21,2019-08-10,Thu,Matchweek 36,Away,D 1–1,Brighton,Southampton,N,"On matchday squad, but did not play",/en/matches/793f900e/Southampton-Brighton-and-Hove-Albion-July-16-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
22,2019-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2019-08-10,Sun,Matchweek 38,Away,W 2–1,Brighton,Burnley,N,WB,18,16,1,2,8,6,0,16,0,0,,0,,13,55,20,1,0,0,1,1,12,1,/en/matches/d4360fcd/Burnley-Brighton-and-Hove-Albion-July-26-2020-Premier-League
