,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2019-08-10,Sat,Matchweek 3,Home,L 0–2,Brighton,Southampton,N,"On matchday squad, but did not play",/en/matches/baece203/Brighton-and-Hove-Albion-Southampton-August-24-2019-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
1,2019-08-10,Sat,Matchweek 4,Away,L 0–4,Brighton,Manchester City,Y,LM,66,11,15,73.3,200,51,4,6,66.7,5,6,83.3,2,2,100.0,0,0.3,0.0,1,0,1,0,2,/en/matches/5b9865ad/Manchester-City-Brighton-and-Hove-Albion-August-31-2019-Premier-League
2,2019-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2019-08-10,Thu,Matchweek 15,Away,W 2–1,Brighton,Arsenal,N,"On matchday squad, but did not play",/en/matches/372828cb/Arsenal-Brighton-and-Hove-Albion-December-5-2019-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
4,2019-08-10,Sun,Matchweek 16,Home,D 2–2,Brighton,Wolves,N,"On matchday squad, but did not play",/en/matches/daad5806/Brighton-and-Hove-Albion-Wolverhampton-Wanderers-December-8-2019-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
5,2019-08-10,Mon,Matchweek 17,Away,D 1–1,Brighton,Crystal Palace,N,CM,1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,/en/matches/1163ec4a/Crystal-Palace-Brighton-and-Hove-Albion-December-16-2019-Premier-League
6,2019-08-10,Sat,Matchweek 18,Home,L 0–1,Brighton,Sheffield Utd,N,"On matchday squad, but did not play",/en/matches/473db5a3/Brighton-and-Hove-Albion-Sheffield-United-December-21-2019-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
7,2019-08-10,Thu,Matchweek 19,Away,L 1–2,Brighton,Tottenham,Y,WB,75,22,35,62.9,321,154,13,16,81.3,9,15,60.0,0,3,0.0,0,0.4,0.1,1,1,1,1,4,/en/matches/eebe09b9/Tottenham-Hotspur-Brighton-and-Hove-Albion-December-26-2019-Premier-League
8,2019-08-10,Sat,Matchweek 20,Home,W 2–0,Brighton,Bournemouth,N,"On matchday squad, but did not play",/en/matches/d7b72d7f/Brighton-and-Hove-Albion-Bournemouth-December-28-2019-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
9,2019-08-10,Wed,Matchweek 21,Home,D 1–1,Brighton,Chelsea,N,LB,69,45,54,83.3,728,354,20,23,87.0,23,27,85.2,1,3,33.3,0,0.0,0.0,0,3,3,0,12,/en/matches/9b72407a/Brighton-and-Hove-Albion-Chelsea-January-1-2020-Premier-League
10,2019-08-10,Sat,Matchweek 22,Away,L 0–1,Brighton,Everton,Y,"LM,LB,DM",90,31,50,62.0,489,258,16,22,72.7,14,23,60.9,1,2,50.0,0,0.0,0.0,0,2,1,0,7,/en/matches/61cc2ca5/Everton-Brighton-and-Hove-Albion-January-11-2020-Premier-League
11,2019-08-10,Sat,Matchweek 23,Home,D 1–1,Brighton,Aston Villa,Y,LB,90,52,73,71.2,762,331,33,36,91.7,18,25,72.0,0,7,0.0,0,0.4,0.1,1,4,0,0,8,/en/matches/bd044bad/Brighton-and-Hove-Albion-Aston-Villa-January-18-2020-Premier-League
12,2019-08-10,Tue,Matchweek 24,Away,L 1–3,Brighton,Bournemouth,Y,LB,59,24,34,70.6,371,104,14,20,70.0,9,10,90.0,1,3,33.3,0,0.0,0.0,0,2,0,0,3,/en/matches/ba03a070/Bournemouth-Brighton-and-Hove-Albion-January-21-2020-Premier-League
13,2019-08-10,Sat,Matchweek 25,Away,D 3–3,Brighton,West Ham,Y,LB,90,50,59,84.7,830,299,20,22,90.9,22,23,95.7,6,9,66.7,0,0.0,0.0,0,6,1,0,11,/en/matches/14d877cc/West-Ham-United-Brighton-and-Hove-Albion-February-1-2020-Premier-League
14,2019-08-10,Sat,Matchweek 26,Home,D 1–1,Brighton,Watford,N,"On matchday squad, but did not play",/en/matches/111b8b45/Brighton-and-Hove-Albion-Watford-February-8-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
15,2019-08-10,Sat,Matchweek 27,Away,D 1–1,Brighton,Sheffield Utd,N,FW,1,0,2,0.0,0,0,0,1,0.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,/en/matches/c24b02bd/Sheffield-United-Brighton-and-Hove-Albion-February-22-2020-Premier-League
16,2019-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2019-08-10,Tue,Matchweek 32,Home,L 0–3,Brighton,Manchester Utd,N,CB,10,5,5,100.0,113,11,1,1,100.0,4,4,100.0,0,0,,0,0.0,0.0,0,0,0,0,1,/en/matches/be321c59/Brighton-and-Hove-Albion-Manchester-United-June-30-2020-Premier-League
18,2019-08-10,Sat,Matchweek 33,Away,W 1–0,Brighton,Norwich City,N,AM,19,5,11,45.5,60,42,3,6,50.0,1,4,25.0,0,0,,0,0.0,0.0,0,1,0,0,1,/en/matches/aa3a3540/Norwich-City-Brighton-and-Hove-Albion-July-4-2020-Premier-League
19,2019-08-10,Wed,Matchweek 34,Home,L 1–3,Brighton,Liverpool,N,"On matchday squad, but did not play",/en/matches/3296482a/Brighton-and-Hove-Albion-Liverpool-July-8-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
20,2019-08-10,Sat,Matchweek 35,Home,L 0–5,Brighton,Manchester City,Y,LB,90,26,41,63.4,340,123,12,17,70.6,9,16,56.3,1,4,25.0,0,0.1,0.0,1,2,1,0,5,/en/matches/a24d3d6b/Brighton-and-Hove-Albion-Manchester-City-July-11-2020-Premier-League
21,2019-08-10,Thu,Matchweek 36,Away,D 1–1,Brighton,Southampton,N,"On matchday squad, but did not play",/en/matches/793f900e/Southampton-Brighton-and-Hove-Albion-July-16-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
22,2019-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
