,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Match Report
0,2021-08-15,Sat,Matchweek 3,Home,W 5–0,Manchester City,Arsenal,Y,CB,90,69,67,2,2,0,0,1,0,0,0,0,0,67,0,0,/en/matches/d4650aa2/Manchester-City-Arsenal-August-28-2021-Premier-League
1,2021-08-15,Sat,Matchweek 4,Away,W 1–0,Manchester City,Leicester City,Y,CB,90,95,95,0,0,0,0,0,0,0,0,0,0,89,0,1,/en/matches/8dd69c8d/Leicester-City-Manchester-City-September-11-2021-Premier-League
2,2021-08-15,Sat,Matchweek 5,Home,D 0–0,Manchester City,Southampton,Y,CB,90,85,83,2,1,0,0,1,1,0,0,0,0,76,0,0,/en/matches/1576c578/Manchester-City-Southampton-September-18-2021-Premier-League
3,2021-08-15,Sat,Matchweek 6,Away,W 1–0,Manchester City,Chelsea,Y*,CB,90,75,74,1,0,0,0,0,1,0,0,0,0,70,0,0,/en/matches/fc59faf7/Chelsea-Manchester-City-September-25-2021-Premier-League
4,2021-08-15,Sun,Matchweek 7,Away,D 2–2,Manchester City,Liverpool,Y*,CB,90,55,53,2,2,0,0,0,0,0,0,0,0,51,0,0,/en/matches/2598b046/Liverpool-Manchester-City-October-3-2021-Premier-League
5,2021-08-15,Sat,Matchweek 8,Home,W 2–0,Manchester City,Burnley,N,CB,19,15,15,0,0,0,0,0,0,0,0,0,0,14,0,0,/en/matches/55778d0d/Manchester-City-Burnley-October-16-2021-Premier-League
6,2021-08-15,Sat,Matchweek 9,Away,W 4–1,Manchester City,Brighton,Y,CB,90,59,57,2,2,0,0,0,0,0,0,0,0,54,0,2,/en/matches/dc93611c/Brighton-and-Hove-Albion-Manchester-City-October-23-2021-Premier-League
7,2021-08-15,Sat,Matchweek 10,Home,L 0–2,Manchester City,Crystal Palace,Y*,CB,90,91,84,7,4,0,0,1,3,0,0,0,0,80,0,2,/en/matches/eb6c294f/Manchester-City-Crystal-Palace-October-30-2021-Premier-League
8,2021-08-15,Sat,Matchweek 11,Away,W 2–0,Manchester City,Manchester Utd,Y,CB,90,85,84,1,0,0,0,0,1,0,0,0,0,84,0,0,/en/matches/5fa5be28/Manchester-Derby-Manchester-United-Manchester-City-November-6-2021-Premier-League
9,2021-08-15,Sun,Matchweek 12,Home,W 3–0,Manchester City,Everton,N,"On matchday squad, but did not play",/en/matches/bfbe7402/Manchester-City-Everton-November-21-2021-Premier-League,,,,,,,,,,,,,,,,
10,2021-08-15,Sun,Matchweek 13,Home,W 2–1,Manchester City,West Ham,Y,CB,90,89,88,1,1,0,0,0,0,0,0,0,0,80,0,0,/en/matches/c37446de/Manchester-City-West-Ham-United-November-28-2021-Premier-League
11,2021-08-15,Wed,Matchweek 14,Away,W 2–1,Manchester City,Aston Villa,Y,CB,90,66,64,2,1,0,0,0,1,0,0,0,0,61,0,0,/en/matches/1993b7ec/Aston-Villa-Manchester-City-December-1-2021-Premier-League
12,2021-08-15,Sat,Matchweek 15,Away,W 3–1,Manchester City,Watford,Y,CB,90,115,115,0,0,0,0,0,0,0,0,0,0,109,0,0,/en/matches/befb6648/Watford-Manchester-City-December-4-2021-Premier-League
13,2021-08-15,Sat,Matchweek 16,Home,W 1–0,Manchester City,Wolves,Y,CB,90,83,80,3,1,0,1,0,2,0,0,0,0,81,0,0,/en/matches/d46b4a18/Manchester-City-Wolverhampton-Wanderers-December-11-2021-Premier-League
14,2021-08-15,Tue,Matchweek 17,Home,W 7–0,Manchester City,Leeds United,Y*,CB,64,64,62,2,1,0,0,0,1,0,0,0,0,62,0,0,/en/matches/5730a84c/Manchester-City-Leeds-United-December-14-2021-Premier-League
15,2021-08-15,Sun,Matchweek 18,Away,W 4–0,Manchester City,Newcastle Utd,Y*,CB,69,66,65,1,1,0,0,0,0,0,0,0,0,59,0,0,/en/matches/4d9bcee9/Newcastle-United-Manchester-City-December-19-2021-Premier-League
16,2021-08-15,Sun,Matchweek 19,Home,W 6–3,Manchester City,Leicester City,Y,CB,90,128,127,1,0,0,0,0,1,0,0,0,0,125,0,0,/en/matches/49e84e17/Manchester-City-Leicester-City-December-26-2021-Premier-League
17,2021-08-15,Wed,Matchweek 20,Away,W 1–0,Manchester City,Brentford,Y,CB,90,71,68,3,3,0,0,0,0,0,0,0,0,62,0,1,/en/matches/1a0df937/Brentford-Manchester-City-December-29-2021-Premier-League
18,2021-08-15,Sat,Matchweek 21,Away,W 2–1,Manchester City,Arsenal,Y*,CB,90,82,81,1,1,0,0,0,0,0,0,0,0,77,0,1,/en/matches/a9903a63/Arsenal-Manchester-City-January-1-2022-Premier-League
19,2021-08-15,Sat,Matchweek 22,Home,W 1–0,Manchester City,Chelsea,N,"On matchday squad, but did not play",/en/matches/febd7f38/Manchester-City-Chelsea-January-15-2022-Premier-League,,,,,,,,,,,,,,,,
20,2021-08-15,Sat,Matchweek 23,Away,D 1–1,Manchester City,Southampton,Y*,CB,90,89,86,3,2,0,0,0,1,0,0,0,0,83,0,0,/en/matches/9bfa5945/Southampton-Manchester-City-January-22-2022-Premier-League
21,2021-08-15,Wed,Matchweek 24,Home,W 2–0,Manchester City,Brentford,Y*,CB,90,81,77,4,4,0,0,0,0,0,0,0,0,75,0,0,/en/matches/3b077554/Manchester-City-Brentford-February-9-2022-Premier-League
22,2021-08-15,Sat,Matchweek 25,Away,W 4–0,Manchester City,Norwich City,Y,CB,90,84,82,2,1,0,0,0,1,0,0,0,0,79,0,0,/en/matches/522300d0/Norwich-City-Manchester-City-February-12-2022-Premier-League
23,2021-08-15,Sat,Matchweek 26,Home,L 2–3,Manchester City,Tottenham,Y,CB,90,86,84,2,1,0,0,0,1,0,0,0,0,81,0,0,/en/matches/cd797899/Manchester-City-Tottenham-Hotspur-February-19-2022-Premier-League
24,2021-08-15,Sat,Matchweek 27,Away,W 1–0,Manchester City,Everton,Y,CB,90,103,102,0,0,0,0,0,0,0,0,0,0,99,1,0,/en/matches/ab729bd6/Everton-Manchester-City-February-26-2022-Premier-League
25,2021-08-15,,,,,,,,,,,,,,,,,,,,,,,,,
26,2021-08-15,Wed,Matchweek 30,Home,W 3–0,Manchester City,Brighton,N,CB,45,39,38,1,1,0,0,0,0,0,0,0,0,37,0,0,/en/matches/34fd93f9/Manchester-City-Brighton-and-Hove-Albion-April-20-2022-Premier-League
27,2021-08-15,Sat,Matchweek 34,Home,W 5–1,Manchester City,Watford,Y,CB,90,111,111,0,0,0,1,0,0,0,0,0,0,104,0,0,/en/matches/af522ca3/Manchester-City-Watford-April-23-2022-Premier-League
