,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Match Report
0,2022-01-19,Thu,Matchweek 24,Away,L 0–2,Leicester City,Liverpool,Y,RB,90,44,33,10,0,0,0,0,10,0,0,0,0,30,1,1,/en/matches/911fa284/Liverpool-Leicester-City-February-10-2022-Premier-League
1,2022-01-19,Sun,Matchweek 25,Home,D 2–2,Leicester City,West Ham,Y,LB,30,24,22,2,0,0,0,0,2,0,0,0,0,19,0,0,/en/matches/c2c20295/Leicester-City-West-Ham-United-February-13-2022-Premier-League
2,2022-01-19,,,,,,,,,,,,,,,,,,,,,,,,,
3,2022-01-19,Sun,Matchweek 29,Away,L 0–2,Leicester City,Arsenal,N,RB,30,21,18,3,0,0,0,0,3,0,0,0,0,21,0,0,/en/matches/47ea9ab2/Arsenal-Leicester-City-March-13-2022-Premier-League
4,2022-01-19,Sun,Matchweek 30,Home,W 2–1,Leicester City,Brentford,Y,"RB,LB",90,64,55,8,1,0,0,1,7,0,0,0,0,55,1,5,/en/matches/c8c7dd9b/Leicester-City-Brentford-March-20-2022-Premier-League
5,2022-01-19,Sat,Matchweek 31,Away,D 1–1,Leicester City,Manchester Utd,Y,RB,90,50,40,10,2,0,1,1,8,0,0,0,0,40,0,1,/en/matches/00863ee3/Manchester-United-Leicester-City-April-2-2022-Premier-League
6,2022-01-19,Sun,Matchweek 32,Home,W 2–1,Leicester City,Crystal Palace,Y,RB,90,47,42,5,0,0,0,1,5,0,0,0,0,34,0,1,/en/matches/816c435d/Leicester-City-Crystal-Palace-April-10-2022-Premier-League
7,2022-01-19,Sun,Matchweek 33,Away,L 1–2,Leicester City,Newcastle Utd,Y,RB,90,64,48,16,2,0,0,3,14,0,0,0,0,38,0,2,/en/matches/89803b3a/Newcastle-United-Leicester-City-April-17-2022-Premier-League
8,2022-01-19,Wed,Matchweek 18,Away,D 1–1,Leicester City,Everton,N,"On matchday squad, but did not play",/en/matches/46471203/Everton-Leicester-City-April-20-2022-Premier-League,,,,,,,,,,,,,,,,
9,2022-01-19,Sat,Matchweek 34,Home,D 0–0,Leicester City,Aston Villa,Y,RB,90,70,60,10,1,0,0,4,9,0,0,0,0,54,0,1,/en/matches/17e5cacf/Leicester-City-Aston-Villa-April-23-2022-Premier-League
10,2022-01-19,Sun,Matchweek 35,Away,L 1–3,Leicester City,Tottenham,N,"On matchday squad, but did not play",/en/matches/26ff83e6/Tottenham-Hotspur-Leicester-City-May-1-2022-Premier-League,,,,,,,,,,,,,,,,
11,2022-01-19,,,,,,,,,,,,,,,,,,,,,,,,,
12,2022-01-19,Wed,Matchweek 21,Home,W 3–0,Leicester City,Norwich City,Y,LB,90,88,73,15,0,0,1,2,15,0,0,0,0,78,0,1,/en/matches/2ae05ae6/Leicester-City-Norwich-City-May-11-2022-Premier-League
13,2022-01-19,Sun,Matchweek 37,Away,W 5–1,Leicester City,Watford,Y,LB,90,67,58,9,0,0,2,1,9,0,0,0,0,55,0,2,/en/matches/5a142f6f/Watford-Leicester-City-May-15-2022-Premier-League
14,2022-01-19,,,,,,,,,,,,,,,,,,,,,,,,,
15,2022-01-19,Sun,Matchweek 38,Home,W 4–1,Leicester City,Southampton,Y,LB,90,61,49,12,1,0,0,1,11,0,0,0,0,52,0,2,/en/matches/16e2761e/Leicester-City-Southampton-May-22-2022-Premier-League
