,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Sat,Premier League,Matchweek 1,Home,L 0–1,Everton,Chelsea,Y,CB,90,0,0,0,0,2,2,0,0,46,0,2,4,0.1,0.1,0.1,1,0,30,37,81.1,2,26,0,0,0,Match Report
1,Sat,Premier League,Matchweek 2,Away,L 1–2,Everton,Aston Villa,Y,CB,90,0,0,0,0,1,0,0,0,60,2,1,0,0.1,0.1,0.1,1,0,41,50,82.0,0,22,0,0,0,Match Report
2,Sat,Premier League,Matchweek 3,Home,D 1–1,Everton,Nott'ham Forest,Y,CB,90,0,0,0,0,0,0,0,0,58,1,1,1,0.0,0.0,0.0,0,0,28,44,63.6,3,19,1,1,0,Match Report
3,Tue,EFL Cup,Second round,Away,W 1–0,Everton,Fleetwood Town,N,,27,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
4,Sat,Premier League,Matchweek 4,Away,D 1–1,Everton,Brentford,Y,CB,90,0,0,0,0,2,1,0,0,61,2,2,2,0.3,0.3,0.0,1,0,34,42,81.0,5,18,0,0,0,Match Report
5,Tue,Premier League,Matchweek 5,Away,D 1–1,Everton,Leeds United,Y,CB,90,0,0,0,0,0,0,0,0,47,1,2,2,0.0,0.0,0.4,0,0,28,35,80.0,1,23,0,0,0,Match Report
6,Sat,Premier League,Matchweek 6,Home,D 0–0,Everton,Liverpool,Y,CB,90,0,0,0,0,0,0,0,0,44,0,4,4,0.0,0.0,0.0,1,0,21,29,72.4,1,18,0,0,0,Match Report
7,Sun,Premier League,Matchweek 8,Home,W 1–0,Everton,West Ham,Y,CB,90,0,0,0,0,0,0,0,0,67,0,1,6,0.0,0.0,0.0,0,0,42,49,85.7,2,43,1,0,0,Match Report
8,Sat,Premier League,Matchweek 9,Away,W 2–1,Everton,Southampton,Y,CB,90,0,0,0,0,0,0,0,0,51,1,1,1,0.0,0.0,0.0,0,0,30,40,75.0,2,20,0,0,0,Match Report
9,Sun,Premier League,Matchweek 10,Home,L 1–2,Everton,Manchester Utd,Y,CB,90,0,0,0,0,1,0,0,0,66,0,1,4,0.0,0.0,0.0,0,0,41,53,77.4,3,32,0,1,1,Match Report
10,Sat,Premier League,Matchweek 11,Away,L 0–2,Everton,Tottenham,Y,CB,90,0,0,0,0,1,0,0,0,73,3,0,6,0.1,0.1,0.0,0,0,46,56,82.1,2,39,0,0,0,Match Report
11,Wed,Premier League,Matchweek 12,Away,L 0–1,Everton,Newcastle Utd,Y,CB,90,0,0,0,0,0,0,1,0,64,1,3,1,0.0,0.0,0.0,0,0,42,53,79.2,3,29,0,1,1,Match Report
12,Sat,Premier League,Matchweek 13,Home,W 3–0,Everton,Crystal Palace,Y,CB,90,0,0,0,0,0,0,1,0,69,0,3,1,0.0,0.0,0.0,0,0,50,57,87.7,2,36,0,0,0,Match Report
13,Sat,Premier League,Matchweek 14,Away,D 0–0,Everton,Fulham,Y,CB,90,0,0,0,0,1,1,0,0,71,1,1,5,0.1,0.1,0.1,1,0,50,57,87.7,3,37,0,0,0,Match Report
14,Sat,Premier League,Matchweek 15,Home,L 0–2,Everton,Leicester City,Y,CB,90,0,0,0,0,1,1,0,0,73,1,2,5,0.0,0.0,0.1,1,0,53,62,85.5,2,41,1,0,0,Match Report
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Sat,Premier League,Matchweek 16,Away,L 0–3,Everton,Bournemouth,Y,CB,90,0,0,0,0,1,0,0,0,80,3,0,4,0.0,0.0,0.0,1,0,60,71,84.5,6,41,1,1,1,Match Report
