,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Match Report
0,2019-08-10,Sun,Matchweek 3,Away,W 3–1,Manchester City,Bournemouth,Y,CB,90,0,0,0,1,2,0,0,2,0,0,0,0,5,4,3,57.1,/en/matches/7728bd7e/Bournemouth-Manchester-City-August-25-2019-Premier-League
1,2019-08-10,Sat,Matchweek 4,Home,W 4–0,Manchester City,Brighton,Y,CB,36,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,,/en/matches/5b9865ad/Manchester-City-Brighton-and-Hove-Albion-August-31-2019-Premier-League
2,2019-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2019-08-10,Tue,Matchweek 24,Away,W 1–0,Manchester City,Sheffield Utd,Y,CB,77,0,0,0,1,2,0,0,1,1,0,0,0,2,2,0,100.0,/en/matches/ae7cb0c2/Sheffield-United-Manchester-City-January-21-2020-Premier-League
4,2019-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2019-08-10,Wed,Matchweek 26,Home,W 2–0,Manchester City,West Ham,Y,CB,64,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0.0,/en/matches/bc091e86/Manchester-City-West-Ham-United-February-19-2020-Premier-League
6,2019-08-10,Sat,Matchweek 27,Away,W 1–0,Manchester City,Leicester City,Y,CB,57,0,0,0,0,1,0,0,4,1,0,0,0,8,2,0,100.0,/en/matches/4f00e03a/Leicester-City-Manchester-City-February-22-2020-Premier-League
7,2019-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2019-08-10,Wed,Matchweek 28,Home,W 3–0,Manchester City,Arsenal,Y,CB,69,0,0,0,1,0,0,0,1,0,0,0,0,3,1,0,100.0,/en/matches/5825b217/Manchester-City-Arsenal-June-17-2020-Premier-League
9,2019-08-10,Mon,Matchweek 30,Home,W 5–0,Manchester City,Burnley,N,CB,30,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,/en/matches/b1d3ebde/Manchester-City-Burnley-June-22-2020-Premier-League
10,2019-08-10,Thu,Matchweek 31,Away,L 1–2,Manchester City,Chelsea,Y,CB,73,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,50.0,/en/matches/bc237647/Chelsea-Manchester-City-June-25-2020-Premier-League
11,2019-08-10,Thu,Matchweek 32,Home,W 4–0,Manchester City,Liverpool,Y,CB,78,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,,/en/matches/5dffd237/Manchester-City-Liverpool-July-2-2020-Premier-League
12,2019-08-10,Sun,Matchweek 33,Away,L 0–1,Manchester City,Southampton,Y,CB,90,0,0,0,0,0,0,0,2,0,0,0,0,10,2,2,50.0,/en/matches/260c5c31/Southampton-Manchester-City-July-5-2020-Premier-League
13,2019-08-10,Wed,Matchweek 34,Home,W 5–0,Manchester City,Newcastle Utd,N,"On matchday squad, but did not play",/en/matches/426dcb15/Manchester-City-Newcastle-United-July-8-2020-Premier-League,,,,,,,,,,,,,,,,,
14,2019-08-10,Sat,Matchweek 35,Away,W 5–0,Manchester City,Brighton,Y,CB,90,0,0,0,0,1,0,0,1,2,0,0,0,4,2,1,66.7,/en/matches/a24d3d6b/Brighton-and-Hove-Albion-Manchester-City-July-11-2020-Premier-League
15,2019-08-10,Wed,Matchweek 36,Home,W 2–1,Manchester City,Bournemouth,N,"On matchday squad, but did not play",/en/matches/eff6988f/Manchester-City-Bournemouth-July-15-2020-Premier-League,,,,,,,,,,,,,,,,,
16,2019-08-10,Tue,Matchweek 37,Away,W 4–0,Manchester City,Watford,Y,CB,73,0,0,0,3,1,0,0,0,0,0,0,0,4,1,1,50.0,/en/matches/9979847f/Watford-Manchester-City-July-21-2020-Premier-League
17,2019-08-10,Sun,Matchweek 38,Home,W 5–0,Manchester City,Norwich City,Y,CB,90,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,100.0,/en/matches/9099d1e5/Manchester-City-Norwich-City-July-26-2020-Premier-League
