,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2020-09-14,Sun,Matchweek 3,Away,L 0–4,Wolves,West Ham,N,LW,29,0,0,0,0,2,0,0,0,24,0,1,0,0.1,0.1,0.0,2,0,17,18,94.4,0,17,1,1,0,/en/matches/a223dd70/West-Ham-United-Wolverhampton-Wanderers-September-27-2020-Premier-League
1,2020-09-14,Sun,Matchweek 4,Home,W 1–0,Wolves,Fulham,N,"On matchday squad, but did not play",/en/matches/8f989671/Wolverhampton-Wanderers-Fulham-October-4-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2020-09-14,Mon,Matchweek 5,Away,W 1–0,Wolves,Leeds United,N,"On matchday squad, but did not play",/en/matches/6a2c4518/Leeds-United-Wolverhampton-Wanderers-October-19-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2020-09-14,Sun,Matchweek 6,Home,D 1–1,Wolves,Newcastle Utd,N,"On matchday squad, but did not play",/en/matches/76661e3c/Wolverhampton-Wanderers-Newcastle-United-October-25-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2020-09-14,Fri,Matchweek 7,Home,W 2–0,Wolves,Crystal Palace,N,FW,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,1,0,0,0,/en/matches/e1741638/Wolverhampton-Wanderers-Crystal-Palace-October-30-2020-Premier-League
5,2020-09-14,Sun,Matchweek 8,Away,L 0–1,Wolves,Leicester City,N,FW,12,0,0,0,0,1,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,1,2,0,0,0,/en/matches/8407be08/Leicester-City-Wolverhampton-Wanderers-November-8-2020-Premier-League
6,2020-09-14,Mon,Matchweek 9,Home,D 1–1,Wolves,Southampton,N,"On matchday squad, but did not play",/en/matches/e5bfd125/Wolverhampton-Wanderers-Southampton-November-23-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2020-09-14,Sun,Matchweek 10,Away,W 2–1,Wolves,Arsenal,N,FW,63,0,0,0,0,3,1,1,0,27,1,0,0,0.3,0.3,0.1,2,0,12,17,70.6,2,13,2,1,1,/en/matches/fa17687c/Arsenal-Wolverhampton-Wanderers-November-29-2020-Premier-League
8,2020-09-14,Sun,Matchweek 11,Away,L 0–4,Wolves,Liverpool,N,FW,29,0,0,0,0,0,0,0,0,10,1,0,0,0.0,0.0,0.0,0,0,5,8,62.5,0,2,0,1,0,/en/matches/25249736/Liverpool-Wolverhampton-Wanderers-December-6-2020-Premier-League
9,2020-09-14,Sat,Matchweek 12,Home,L 0–1,Wolves,Aston Villa,Y,FW,90,0,0,0,0,4,1,0,0,24,0,0,2,0.2,0.2,0.0,2,0,12,15,80.0,1,13,0,0,0,/en/matches/f809a014/Wolverhampton-Wanderers-Aston-Villa-December-12-2020-Premier-League
10,2020-09-14,Tue,Matchweek 13,Home,W 2–1,Wolves,Chelsea,Y,FW,60,0,0,0,0,0,0,0,0,20,0,0,1,0.0,0.0,0.0,1,0,9,14,64.3,0,13,0,0,0,/en/matches/20bd0665/Wolverhampton-Wanderers-Chelsea-December-15-2020-Premier-League
11,2020-09-14,Mon,Matchweek 14,Away,L 1–2,Wolves,Burnley,N,AM,31,1,0,1,1,1,0,0,0,10,0,0,0,0.9,0.1,0.0,1,1,2,6,33.3,0,5,0,0,0,/en/matches/4e106790/Burnley-Wolverhampton-Wanderers-December-21-2020-Premier-League
12,2020-09-14,Sun,Matchweek 15,Home,D 1–1,Wolves,Tottenham,Y,FW,90,0,0,0,0,3,1,0,0,31,1,0,1,0.4,0.4,0.0,0,0,13,19,68.4,2,14,1,1,0,/en/matches/f50faef3/Wolverhampton-Wanderers-Tottenham-Hotspur-December-27-2020-Premier-League
13,2020-09-14,Tue,Matchweek 16,Away,L 0–1,Wolves,Manchester Utd,N,AM,23,0,0,0,0,0,0,0,0,13,0,0,1,0.0,0.0,0.0,1,0,7,9,77.8,0,11,1,0,0,/en/matches/a8d659e4/Manchester-United-Wolverhampton-Wanderers-December-29-2020-Premier-League
14,2020-09-14,Sat,Matchweek 17,Away,D 3–3,Wolves,Brighton,Y,FW,86,0,0,0,0,1,0,0,0,28,0,0,0,0.1,0.1,0.0,0,0,12,20,60.0,0,15,0,0,0,/en/matches/abeb80b7/Brighton-and-Hove-Albion-Wolverhampton-Wanderers-January-2-2021-Premier-League
15,2020-09-14,Tue,Matchweek 18,Home,L 1–2,Wolves,Everton,Y,"LW,FW",77,0,0,0,0,2,1,0,0,19,0,0,0,0.1,0.1,0.0,0,0,9,13,69.2,1,13,0,1,0,/en/matches/8cbb9119/Wolverhampton-Wanderers-Everton-January-12-2021-Premier-League
