,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Match Report
0,2021-01-27,Tue,Matchweek 22,Home,W 2–1,Wolves,Arsenal,Y,FW,89,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,/en/matches/558fa672/Wolverhampton-Wanderers-Arsenal-February-2-2021-Premier-League
1,2021-01-27,Sun,Matchweek 23,Home,D 0–0,Wolves,Leicester City,Y,FW,60,0,0,0,0,0,0,0,,0,2,0,2,0,0,1,0,/en/matches/dca0be20/Wolverhampton-Wanderers-Leicester-City-February-7-2021-Premier-League
2,2021-01-27,Sun,Matchweek 24,Away,W 2–1,Wolves,Southampton,Y,FW,88,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,/en/matches/34682a95/Southampton-Wolverhampton-Wanderers-February-14-2021-Premier-League
3,2021-01-27,Fri,Matchweek 25,Home,W 1–0,Wolves,Leeds United,Y,FW,86,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,/en/matches/ae2d6f15/Wolverhampton-Wanderers-Leeds-United-February-19-2021-Premier-League
4,2021-01-27,Sat,Matchweek 26,Away,D 1–1,Wolves,Newcastle Utd,Y,FW,81,1,1,0,1,0,0,0,,0,0,0,0,0,1,1,0,/en/matches/99e5e3dc/Newcastle-United-Wolverhampton-Wanderers-February-27-2021-Premier-League
5,2021-01-27,Tue,Matchweek 29,Away,L 1–4,Wolves,Manchester City,N,"On matchday squad, but did not play",/en/matches/7145e0a8/Manchester-City-Wolverhampton-Wanderers-March-2-2021-Premier-League,,,,,,,,,,,,,,,,,
6,2021-01-27,Sat,Matchweek 27,Away,D 0–0,Wolves,Aston Villa,Y,FW,77,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,/en/matches/e52c1e46/Aston-Villa-Wolverhampton-Wanderers-March-6-2021-Premier-League
7,2021-01-27,Mon,Matchweek 28,Home,L 0–1,Wolves,Liverpool,Y,FW,69,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,/en/matches/ad3063c2/Wolverhampton-Wanderers-Liverpool-March-15-2021-Premier-League
8,2021-01-27,Mon,Matchweek 30,Home,L 2–3,Wolves,West Ham,Y,FW,71,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,/en/matches/4c2f6a7b/Wolverhampton-Wanderers-West-Ham-United-April-5-2021-Premier-League
9,2021-01-27,Fri,Matchweek 31,Away,W 1–0,Wolves,Fulham,Y,FW,77,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,/en/matches/be1ee647/Fulham-Wolverhampton-Wanderers-April-9-2021-Premier-League
10,2021-01-27,Sat,Matchweek 32,Home,W 1–0,Wolves,Sheffield Utd,Y,FW,76,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,/en/matches/07745ff2/Wolverhampton-Wanderers-Sheffield-United-April-17-2021-Premier-League
11,2021-01-27,Sun,Matchweek 33,Home,L 0–4,Wolves,Burnley,Y,FW,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,/en/matches/5656770f/Wolverhampton-Wanderers-Burnley-April-25-2021-Premier-League
12,2021-01-27,Mon,Matchweek 34,Away,D 1–1,Wolves,West Brom,N,"On matchday squad, but did not play",/en/matches/378a8a95/West-Bromwich-Albion-Wolverhampton-Wanderers-May-3-2021-Premier-League,,,,,,,,,,,,,,,,,
13,2021-01-27,Sun,Matchweek 35,Home,W 2–1,Wolves,Brighton,N,LW,22,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,/en/matches/ad903480/Wolverhampton-Wanderers-Brighton-and-Hove-Albion-May-9-2021-Premier-League
14,2021-01-27,Sun,Matchweek 36,Away,L 0–2,Wolves,Tottenham,N,"FW,AM",28,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,/en/matches/9059c960/Tottenham-Hotspur-Wolverhampton-Wanderers-May-16-2021-Premier-League
15,2021-01-27,Wed,Matchweek 37,Away,L 0–1,Wolves,Everton,N,FW,23,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,/en/matches/eb7bd01f/Everton-Wolverhampton-Wanderers-May-19-2021-Premier-League
16,2021-01-27,Sun,Matchweek 38,Home,L 1–2,Wolves,Manchester Utd,N,FW,64,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,/en/matches/2c081c94/Wolverhampton-Wanderers-Manchester-United-May-23-2021-Premier-League
