,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
0,2019-12-26,Wed,Matchweek 21,Away,L 0–1,Tottenham,Southampton,N,"On matchday squad, but did not play",/en/matches/ce2fad1e/Southampton-Tottenham-Hotspur-January-1-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
1,2019-12-26,Sat,Matchweek 22,Home,L 0–1,Tottenham,Liverpool,Y,"RB,LB",90,49,9,31,21,0,0,49,0,0,,0,,28,129,88,0,0,0,2,0,24,0,/en/matches/39432697/Tottenham-Hotspur-Liverpool-January-11-2020-Premier-League
2,2019-12-26,Sat,Matchweek 23,Away,D 0–0,Tottenham,Watford,Y,LB,90,61,7,29,26,6,0,61,2,1,50.0,1,50.0,28,92,52,0,0,0,2,0,23,0,/en/matches/46697bf6/Watford-Tottenham-Hotspur-January-18-2020-Premier-League
3,2019-12-26,Wed,Matchweek 24,Home,W 2–1,Tottenham,Norwich City,N,"On matchday squad, but did not play",/en/matches/b36a7b4d/Tottenham-Hotspur-Norwich-City-January-22-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
4,2019-12-26,Sun,Matchweek 25,Home,W 2–0,Tottenham,Manchester City,Y,LB,90,48,8,28,17,4,1,48,1,1,100.0,0,0.0,25,115,59,1,1,0,2,1,22,2,/en/matches/e98d8736/Tottenham-Hotspur-Manchester-City-February-2-2020-Premier-League
5,2019-12-26,Sun,Matchweek 26,Away,W 3–2,Tottenham,Aston Villa,N,"On matchday squad, but did not play",/en/matches/ebfe971d/Aston-Villa-Tottenham-Hotspur-February-16-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
6,2019-12-26,Sat,Matchweek 27,Away,L 1–2,Tottenham,Chelsea,Y,"RB,WB,CB",90,59,0,12,38,9,0,59,1,1,100.0,0,0.0,40,191,85,1,1,0,5,3,35,1,/en/matches/fdd364a6/Chelsea-Tottenham-Hotspur-February-22-2020-Premier-League
7,2019-12-26,Sun,Matchweek 28,Home,L 2–3,Tottenham,Wolves,Y,CB,75,48,5,16,31,1,0,48,0,0,,0,,31,104,41,0,0,0,1,0,30,0,/en/matches/2475762d/Tottenham-Hotspur-Wolverhampton-Wanderers-March-1-2020-Premier-League
8,2019-12-26,Sat,Matchweek 29,Away,D 1–1,Tottenham,Burnley,Y,"RB,WB",90,60,6,19,29,12,1,60,3,3,100.0,0,0.0,23,120,65,1,1,0,1,1,27,4,/en/matches/1b4c17ec/Burnley-Tottenham-Hotspur-March-7-2020-Premier-League
9,2019-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2019-12-26,Sun,Matchweek 35,Home,W 2–1,Tottenham,Arsenal,N,"On matchday squad, but did not play",/en/matches/6630c721/North-London-Derby-Tottenham-Hotspur-Arsenal-July-12-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
11,2019-12-26,Wed,Matchweek 36,Away,W 3–1,Tottenham,Newcastle Utd,N,"On matchday squad, but did not play",/en/matches/21cbea56/Newcastle-United-Tottenham-Hotspur-July-15-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
12,2019-12-26,Sun,Matchweek 37,Home,W 3–0,Tottenham,Leicester City,N,"On matchday squad, but did not play",/en/matches/d4ce66f6/Tottenham-Hotspur-Leicester-City-July-19-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
13,2019-12-26,Sun,Matchweek 38,Away,D 1–1,Tottenham,Crystal Palace,N,"On matchday squad, but did not play",/en/matches/61616d45/Crystal-Palace-Tottenham-Hotspur-July-26-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
