,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2023-01-18,Wed,Premier League,Matchweek 7,Home,D 1–1,Crystal Palace,Manchester Utd,Y,AM,70,0,0,0,0,2,1,0,0,49.0,6.0,0,1.0,0.2,0.2,0.0,0.0,0.0,20.0,30.0,66.7,2.0,21.0,0.0,2.0,0.0,/en/matches/adf46096/Crystal-Palace-Manchester-United-January-18-2023-Premier-League,0.5,0.0,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2023-01-21,Sat,Premier League,Matchweek 21,Home,D 0–0,Crystal Palace,Newcastle Utd,Y,"FW,RW",89,0,0,0,0,1,0,0,0,35.0,1.0,1,1.0,0.1,0.1,0.0,1.0,0.0,8.0,21.0,38.1,1.0,16.0,1.0,2.0,0.0,/en/matches/8468f673/Crystal-Palace-Newcastle-United-January-21-2023-Premier-League,0.5,0.1666666666666666,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2023-02-04,Sat,Premier League,Matchweek 22,Away,L 1–2,Crystal Palace,Manchester Utd,Y,FW,90,0,0,0,0,1,0,0,0,22.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,13.0,76.9,2.0,11.0,2.0,3.0,1.0,/en/matches/dca5ea6c/Manchester-United-Crystal-Palace-February-4-2023-Premier-League,0.0,0.3333333333333333,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2023-02-11,Sat,Premier League,Matchweek 23,Home,D 1–1,Crystal Palace,Brighton,N,FW,20,0,0,0,0,1,0,0,0,12.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,66.7,1.0,7.0,0.0,1.0,1.0,/en/matches/5d5deba7/Crystal-Palace-Brighton-and-Hove-Albion-February-11-2023-Premier-League,0.5,0.3333333333333333,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2023-02-18,Sat,Premier League,Matchweek 24,Away,D 1–1,Crystal Palace,Brentford,N,"AM,FW",11,0,0,0,0,1,0,0,0,7.0,0.0,0,0.0,0.1,0.1,0.0,1.0,0.0,2.0,3.0,66.7,0.0,3.0,0.0,2.0,0.0,/en/matches/f6370484/Brentford-Crystal-Palace-February-18-2023-Premier-League,0.5,0.3333333333333333,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2023-02-25,Sat,Premier League,Matchweek 25,Home,D 0–0,Crystal Palace,Liverpool,N,FW,20,0,0,0,0,0,0,0,0,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,1.0,5.0,0.0,3.0,1.0,/en/matches/8a59c49c/Crystal-Palace-Liverpool-February-25-2023-Premier-League,0.5,0.3333333333333333,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2023-03-11,Sat,Premier League,Matchweek 27,Home,L 0–1,Crystal Palace,Manchester City,N,FW,11,0,0,0,0,0,0,0,0,3.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,100.0,0.0,1.0,0.0,0.0,0.0,/en/matches/d29fe1d9/Crystal-Palace-Manchester-City-March-11-2023-Premier-League,0.0,0.5,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2023-03-15,Wed,Premier League,Matchweek 8,Away,L 0–1,Crystal Palace,Brighton,Y,FW,78,0,0,0,0,2,1,0,0,15.0,0.0,0,0.0,0.3,0.3,0.0,1.0,0.0,6.0,8.0,75.0,0.0,7.0,0.0,1.0,0.0,/en/matches/d23a30cc/Brighton-and-Hove-Albion-Crystal-Palace-March-15-2023-Premier-League,0.0,0.3333333333333333,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2023-03-19,Sun,Premier League,Matchweek 28,Away,L 1–4,Crystal Palace,Arsenal,Y,FW,64,0,0,0,0,0,0,0,0,25.0,0.0,0,2.0,0.0,0.0,0.0,1.0,0.0,13.0,17.0,76.5,0.0,13.0,1.0,1.0,0.0,/en/matches/98e0de00/Arsenal-Crystal-Palace-March-19-2023-Premier-League,0.0,0.1666666666666666,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2023-04-01,Sat,Premier League,Matchweek 29,Home,W 2–1,Crystal Palace,Leicester City,Y,FW,85,0,0,0,0,4,1,0,0,31.0,1.0,0,2.0,0.3,0.3,0.1,4.0,0.0,11.0,15.0,73.3,0.0,15.0,1.0,1.0,1.0,/en/matches/ee1878a0/Crystal-Palace-Leicester-City-April-1-2023-Premier-League,1.0,0.0,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2023-04-09,Sun,Premier League,Matchweek 30,Away,W 5–1,Crystal Palace,Leeds United,Y,FW,73,1,0,0,0,4,1,0,0,28.0,1.0,0,0.0,0.4,0.4,0.0,1.0,1.0,11.0,15.0,73.3,3.0,16.0,2.0,5.0,3.0,/en/matches/a1c39217/Leeds-United-Crystal-Palace-April-9-2023-Premier-League,1.0,0.3333333333333333,0.5
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2023-04-15,Sat,Premier League,Matchweek 31,Away,W 2–0,Crystal Palace,Southampton,Y,FW,73,0,0,0,0,0,0,0,0,21.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,14.0,50.0,0.0,7.0,0.0,0.0,0.0,/en/matches/67f47a1b/Southampton-Crystal-Palace-April-15-2023-Premier-League,1.0,0.6666666666666666,0.5
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2023-04-22,Sat,Premier League,Matchweek 32,Home,D 0–0,Crystal Palace,Everton,Y,FW,70,0,0,0,0,0,0,0,0,17.0,0.0,0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,9.0,55.6,0.0,10.0,1.0,0.0,0.0,/en/matches/25f6dcd1/Crystal-Palace-Everton-April-22-2023-Premier-League,0.5,1.0,0.5
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2023-04-25,Tue,Premier League,Matchweek 33,Away,L 0–2,Crystal Palace,Wolves,N,FW,26,0,0,0,0,0,0,0,0,11.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,83.3,0.0,8.0,0.0,1.0,0.0,/en/matches/825c78f1/Wolverhampton-Wanderers-Crystal-Palace-April-25-2023-Premier-League,0.0,0.8333333333333334,0.5
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2023-04-29,Sat,Premier League,Matchweek 34,Home,W 4–3,Crystal Palace,West Ham,N,FW,7,0,0,0,0,0,0,0,0,10.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,87.5,0.0,8.0,0.0,0.0,0.0,/en/matches/4ec72d3b/Crystal-Palace-West-Ham-United-April-29-2023-Premier-League,1.0,0.5,0.5
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2023-05-06,Sat,Premier League,Matchweek 35,Away,L 0–1,Crystal Palace,Tottenham,N,FW,7,0,0,0,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,/en/matches/0f1e1478/Tottenham-Hotspur-Crystal-Palace-May-6-2023-Premier-League,0.0,0.5,0.5
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,2023-05-13,Sat,Premier League,Matchweek 36,Home,W 2–0,Crystal Palace,Bournemouth,N,LW,40,0,0,0,0,0,0,0,0,15.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,90.9,0.0,8.0,2.0,3.0,1.0,/en/matches/a4ffd11f/Crystal-Palace-Bournemouth-May-13-2023-Premier-League,1.0,0.3333333333333333,0.5
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2023-05-20,Sat,Premier League,Matchweek 37,Away,D 2–2,Crystal Palace,Fulham,Y,FW,79,1,0,0,0,2,2,0,0,26.0,0.0,0,1.0,0.3,0.3,0.1,2.0,0.0,10.0,17.0,58.8,0.0,15.0,2.0,1.0,1.0,/en/matches/844f2c37/Fulham-Crystal-Palace-May-20-2023-Premier-League,0.5,0.6666666666666666,0.5
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,2023-05-28,Sun,Premier League,Matchweek 38,Home,D 1–1,Crystal Palace,Nott'ham Forest,Y,FW,66,0,0,0,0,1,0,0,0,13.0,0.0,0,0.0,0.1,0.1,0.0,1.0,0.0,5.0,8.0,62.5,0.0,10.0,0.0,1.0,0.0,/en/matches/181fd119/Crystal-Palace-Nottingham-Forest-May-28-2023-Premier-League,0.5,0.5,0.5
