,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2023-08-12,Sat,Premier League,Matchweek 1,Home,W 4–1,Brighton,Luton Town,N,DM,17,0,0,0,0,1,1,0,0,18,0,0,0,0.0,0.0,0.0,0,0,17,17,100.0,1,16,0,0,0,/en/matches/56a137f7/Brighton-and-Hove-Albion-Luton-Town-August-12-2023-Premier-League
1,2023-08-19,Sat,Premier League,Matchweek 2,Away,W 4–1,Brighton,Wolves,Y,DM,90,0,0,0,0,0,0,0,0,81,4,0,1,0.0,0.0,0.0,1,1,72,76,94.7,4,42,1,0,0,/en/matches/d7c606ec/Wolverhampton-Wanderers-Brighton-and-Hove-Albion-August-19-2023-Premier-League
2,2023-08-26,Sat,Premier League,Matchweek 3,Home,L 1–3,Brighton,West Ham,Y,DM,59,0,0,0,0,2,0,0,0,72,0,0,2,0.2,0.2,0.1,6,0,62,66,93.9,14,42,3,0,0,/en/matches/ba68d60c/Brighton-and-Hove-Albion-West-Ham-United-August-26-2023-Premier-League
3,2023-09-02,Sat,Premier League,Matchweek 4,Home,W 3–1,Brighton,Newcastle Utd,Y,DM,76,0,1,0,0,1,1,0,0,71,0,0,1,0.0,0.0,0.1,5,3,57,66,86.4,6,45,0,0,0,/en/matches/4f754e0a/Brighton-and-Hove-Albion-Newcastle-United-September-2-2023-Premier-League
4,2023-09-08,Fri,Euro Qualifying,Group stage,Away,W 3–0,sct Scotland,cy Cyprus,Y,DM,66,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/1db57a1b/Cyprus-Scotland-September-8-2023-Euro-Qualifying
5,2023-09-12,Tue,Friendlies (M),Friendlies (M),Home,L 1–3,sct Scotland,eng England,Y,CM,59,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/1461ddd6/Scotland-England-September-12-2023-Friendlies-M
6,2023-09-16,Sat,Premier League,Matchweek 5,Away,W 3–1,Brighton,Manchester Utd,N,DM,14,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.4,1,0,15,16,93.8,1,8,0,0,0,/en/matches/ddcf2857/Manchester-United-Brighton-and-Hove-Albion-September-16-2023-Premier-League
7,2023-09-21,Thu,Europa Lg,Group stage,Home,L 2–3,eng Brighton,gr AEK Athens,Y,DM,85,0,0,0,0,0,0,0,0,55,2,0,0,0.0,0.0,0.0,2,1,39,50,78.0,5,35,1,1,0,/en/matches/8aebde7a/Brighton-and-Hove-Albion-AEK-Athens-September-21-2023-Europa-League
8,2023-09-24,Sun,Premier League,Matchweek 6,Home,W 3–1,Brighton,Bournemouth,Y,DM,90,0,0,0,0,1,0,1,0,86,3,0,0,0.0,0.0,0.3,5,1,66,79,83.5,5,44,2,1,1,/en/matches/5593f16c/Brighton-and-Hove-Albion-Bournemouth-September-24-2023-Premier-League
9,2023-09-27,Wed,EFL Cup,Third round,Away,L 0–1,Brighton,Chelsea,N,,27,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/4761dbfb/Chelsea-Brighton-and-Hove-Albion-September-27-2023-EFL-Cup
10,2023-09-30,Sat,Premier League,Matchweek 7,Away,L 1–6,Brighton,Aston Villa,Y,"CM,DM",90,0,0,0,0,1,0,0,0,95,0,0,1,0.0,0.0,0.5,4,0,79,85,92.9,8,55,1,2,1,/en/matches/2df9a3a1/Aston-Villa-Brighton-and-Hove-Albion-September-30-2023-Premier-League
