,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2022-10-15,Sat,Premier League,Matchweek 11,Away,D 0–0,Crystal Palace,Leicester City,Y,CB,90,0,0,0,0,0,0,1,0,94.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,73.0,88.0,83.0,5.0,71.0,0.0,1.0,1.0,/en/matches/37677e58/Leicester-City-Crystal-Palace-October-15-2022-Premier-League,0.5,0.6666666666666666,0.3444444444444444
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2022-10-18,Tue,Premier League,Matchweek 12,Home,W 2–1,Crystal Palace,Wolves,Y,CB,90,0,0,0,0,2,0,0,0,61.0,0.0,0,0.0,0.1,0.1,0.0,1.0,0.0,44.0,54.0,81.5,1.0,32.0,0.0,0.0,0.0,/en/matches/60705c6d/Crystal-Palace-Wolverhampton-Wanderers-October-18-2022-Premier-League,1.0,0.8333333333333334,0.3444444444444444
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2022-10-22,Sat,Premier League,Matchweek 13,Away,L 0–3,Crystal Palace,Everton,Y,CB,90,0,0,0,0,1,1,0,0,81.0,3.0,0,1.0,0.1,0.1,0.0,0.0,0.0,59.0,70.0,84.3,4.0,53.0,0.0,0.0,0.0,/en/matches/24d23a55/Everton-Crystal-Palace-October-22-2022-Premier-League,0.0,0.8333333333333334,0.1041666666666666
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2022-10-29,Sat,Premier League,Matchweek 14,Home,W 1–0,Crystal Palace,Southampton,Y,CB,90,0,0,0,0,1,1,0,0,58.0,1.0,0,0.0,0.1,0.1,0.0,1.0,0.0,32.0,48.0,66.7,0.0,19.0,0.0,0.0,0.0,/en/matches/4be07239/Crystal-Palace-Southampton-October-29-2022-Premier-League,1.0,0.5,0.611111111111111
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2022-11-06,Sun,Premier League,Matchweek 15,Away,W 2–1,Crystal Palace,West Ham,Y,CB,90,0,0,0,0,0,0,0,0,86.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,81.0,82.7,2.0,62.0,0.0,0.0,0.0,/en/matches/2586fb04/West-Ham-United-Crystal-Palace-November-6-2022-Premier-League,1.0,0.6666666666666666,0.6
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2022-11-12,Sat,Premier League,Matchweek 16,Away,L 0–1,Crystal Palace,Nott'ham Forest,Y,CB,90,0,0,0,0,0,0,0,0,140.0,0.0,2,0.0,0.0,0.0,0.0,1.0,0.0,113.0,134.0,84.3,6.0,101.0,4.0,0.0,0.0,/en/matches/ee827a60/Nottingham-Forest-Crystal-Palace-November-12-2022-Premier-League,0.0,0.6666666666666666,0.5111111111111112
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2022-11-22,Tue,World Cup,Group stage,Neutral,D 0–0,dk Denmark,tn Tunisia,Y,CB,90,0,0,0,0,1,1,0,0,87.0,3.0,0,1.0,0.0,0.0,0.0,1.0,0.0,59.0,76.0,77.6,5.0,58.0,1.0,1.0,0.0,/en/matches/ea069a7f/Denmark-Tunisia-November-22-2022-FIFA-World-Cup,0.5,0.6666666666666666,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2022-11-26,Sat,World Cup,Group stage,Neutral,L 1–2,dk Denmark,fr France,Y,CB,90,0,1,0,0,2,0,0,0,59.0,1.0,0,1.0,0.1,0.1,0.2,2.0,1.0,45.0,49.0,91.8,7.0,40.0,0.0,0.0,0.0,/en/matches/6ff09149/France-Denmark-November-26-2022-FIFA-World-Cup,0.0,0.5,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2022-11-30,Wed,World Cup,Group stage,Neutral,L 0–1,dk Denmark,au Australia,Y,CB,90,0,0,0,0,1,0,0,0,133.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,94.0,125.0,75.2,12.0,98.0,6.0,0.0,0.0,/en/matches/773b0721/Australia-Denmark-November-30-2022-FIFA-World-Cup,0.0,0.1666666666666666,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2022-12-26,Mon,Premier League,Matchweek 17,Home,L 0–3,Crystal Palace,Fulham,Y*,CB,90,0,0,0,0,1,0,0,0,67.0,2.0,1,2.0,0.1,0.1,0.0,0.0,0.0,36.0,50.0,72.0,2.0,32.0,0.0,0.0,0.0,/en/matches/bbb301a6/Crystal-Palace-Fulham-December-26-2022-Premier-League,0.0,0.1666666666666666,0.3229166666666667
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2022-12-31,Sat,Premier League,Matchweek 18,Away,W 2–0,Crystal Palace,Bournemouth,Y,CB,90,0,0,0,0,0,0,1,0,48.0,1.0,1,1.0,0.0,0.0,0.0,1.0,1.0,26.0,37.0,70.3,1.0,21.0,0.0,0.0,0.0,/en/matches/dab2ed3a/Bournemouth-Crystal-Palace-December-31-2022-Premier-League,1.0,0.0,0.3222222222222222
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2023-01-04,Wed,Premier League,Matchweek 19,Home,L 0–4,Crystal Palace,Tottenham,Y,CB,90,0,0,0,0,2,1,0,0,73.0,3.0,1,0.0,0.1,0.1,0.0,0.0,0.0,50.0,63.0,79.4,4.0,45.0,0.0,0.0,0.0,/en/matches/d8118454/Crystal-Palace-Tottenham-Hotspur-January-4-2023-Premier-League,0.0,0.3333333333333333,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2023-01-07,Sat,FA Cup,Third round proper,Home,L 1–2,Crystal Palace,Southampton,Y,CB,90,0,0,0,0,0,0,0,0,,,2,,,,,,,,,,,,,,,/en/matches/fa8b55b9/Crystal-Palace-Southampton-January-7-2023-FA-Cup,0.0,0.3333333333333333,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2023-01-15,Sun,Premier League,Matchweek 20,Away,L 0–1,Crystal Palace,Chelsea,Y,CB,37,0,0,0,0,0,0,0,0,26.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,21.0,81.0,0.0,18.0,0.0,0.0,0.0,/en/matches/564d2893/Chelsea-Crystal-Palace-January-15-2023-Premier-League,0.0,0.3333333333333333,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2023-02-18,Sat,Premier League,Matchweek 24,Away,D 1–1,Crystal Palace,Brentford,Y,CB,90,0,0,0,0,2,2,1,0,63.0,0.0,3,0.0,0.1,0.1,0.0,0.0,0.0,36.0,42.0,85.7,1.0,27.0,0.0,0.0,0.0,/en/matches/f6370484/Brentford-Crystal-Palace-February-18-2023-Premier-League,0.5,0.0,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2023-02-25,Sat,Premier League,Matchweek 25,Home,D 0–0,Crystal Palace,Liverpool,Y,CB,90,0,0,0,0,0,0,1,0,58.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,35.0,49.0,71.4,4.0,32.0,0.0,0.0,0.0,/en/matches/8a59c49c/Crystal-Palace-Liverpool-February-25-2023-Premier-League,0.5,0.1666666666666666,0.5
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2023-03-04,Sat,Premier League,Matchweek 26,Away,L 0–1,Crystal Palace,Aston Villa,Y,CB,90,0,0,0,0,1,0,0,0,78.0,0.0,1,1.0,0.1,0.1,0.0,1.0,0.0,57.0,74.0,77.0,2.0,45.0,1.0,0.0,0.0,/en/matches/433a4487/Aston-Villa-Crystal-Palace-March-4-2023-Premier-League,0.0,0.3333333333333333,0.5
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2023-03-11,Sat,Premier League,Matchweek 27,Home,L 0–1,Crystal Palace,Manchester City,Y,CB,90,0,0,0,0,0,0,1,0,56.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,34.0,43.0,79.1,2.0,20.0,0.0,0.0,0.0,/en/matches/d29fe1d9/Crystal-Palace-Manchester-City-March-11-2023-Premier-League,0.0,0.3333333333333333,0.5
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2023-03-15,Wed,Premier League,Matchweek 8,Away,L 0–1,Crystal Palace,Brighton,Y,CB,90,0,0,0,0,1,0,0,0,91.0,2.0,0,1.0,0.1,0.1,0.5,1.0,0.0,67.0,81.0,82.7,4.0,33.0,0.0,1.0,1.0,/en/matches/d23a30cc/Brighton-and-Hove-Albion-Crystal-Palace-March-15-2023-Premier-League,0.0,0.1666666666666666,0.5
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2023-04-01,Sat,Premier League,Matchweek 29,Home,W 2–1,Crystal Palace,Leicester City,Y,CB,90,0,0,0,0,3,1,0,0,84.0,0.0,0,0.0,0.1,0.1,0.1,2.0,0.0,57.0,77.0,74.0,9.0,45.0,0.0,0.0,0.0,/en/matches/ee1878a0/Crystal-Palace-Leicester-City-April-1-2023-Premier-League,1.0,0.0,0.5
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2023-04-09,Sun,Premier League,Matchweek 30,Away,W 5–1,Crystal Palace,Leeds United,Y,CB,90,0,0,0,0,1,1,0,0,63.0,1.0,0,0.0,0.0,0.0,0.1,0.0,0.0,42.0,56.0,75.0,5.0,34.0,0.0,1.0,1.0,/en/matches/a1c39217/Leeds-United-Crystal-Palace-April-9-2023-Premier-League,1.0,0.3333333333333333,0.5
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,2023-04-15,Sat,Premier League,Matchweek 31,Away,W 2–0,Crystal Palace,Southampton,Y,CB,90,0,0,0,0,0,0,1,0,51.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,47.0,74.5,0.0,28.0,0.0,0.0,0.0,/en/matches/67f47a1b/Southampton-Crystal-Palace-April-15-2023-Premier-League,1.0,0.6666666666666666,0.5
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2023-04-22,Sat,Premier League,Matchweek 32,Home,D 0–0,Crystal Palace,Everton,Y,CB,90,0,0,0,0,1,0,0,0,53.0,0.0,0,1.0,0.0,0.0,0.1,3.0,0.0,32.0,46.0,69.6,1.0,29.0,1.0,0.0,0.0,/en/matches/25f6dcd1/Crystal-Palace-Everton-April-22-2023-Premier-League,0.5,1.0,0.5
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,2023-04-25,Tue,Premier League,Matchweek 33,Away,L 0–2,Crystal Palace,Wolves,Y,CB,45,0,0,0,0,0,0,0,0,33.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,29.0,82.8,3.0,26.0,1.0,0.0,0.0,/en/matches/825c78f1/Wolverhampton-Wanderers-Crystal-Palace-April-25-2023-Premier-League,0.0,0.8333333333333334,0.5
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,2023-04-29,Sat,Premier League,Matchweek 34,Home,W 4–3,Crystal Palace,West Ham,Y,CB,90,0,0,0,0,1,0,0,0,63.0,5.0,0,2.0,0.1,0.1,0.0,0.0,0.0,33.0,47.0,70.2,7.0,24.0,0.0,0.0,0.0,/en/matches/4ec72d3b/Crystal-Palace-West-Ham-United-April-29-2023-Premier-League,1.0,0.5,0.5
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,2023-05-06,Sat,Premier League,Matchweek 35,Away,L 0–1,Crystal Palace,Tottenham,Y,CB,90,0,0,0,0,1,0,1,0,70.0,2.0,0,0.0,0.1,0.1,0.0,1.0,0.0,46.0,64.0,71.9,4.0,43.0,1.0,1.0,0.0,/en/matches/0f1e1478/Tottenham-Hotspur-Crystal-Palace-May-6-2023-Premier-League,0.0,0.5,0.5
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,2023-05-13,Sat,Premier League,Matchweek 36,Home,W 2–0,Crystal Palace,Bournemouth,Y,CB,90,0,0,0,0,0,0,0,0,106.0,6.0,2,0.0,0.0,0.0,0.0,2.0,0.0,83.0,97.0,85.6,3.0,75.0,0.0,0.0,0.0,/en/matches/a4ffd11f/Crystal-Palace-Bournemouth-May-13-2023-Premier-League,1.0,0.3333333333333333,0.5
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,2023-05-20,Sat,Premier League,Matchweek 37,Away,D 2–2,Crystal Palace,Fulham,Y,CB,90,0,0,0,0,0,0,0,0,77.0,0.0,1,1.0,0.0,0.0,0.0,2.0,0.0,54.0,70.0,77.1,3.0,57.0,0.0,0.0,0.0,/en/matches/844f2c37/Fulham-Crystal-Palace-May-20-2023-Premier-League,0.5,0.6666666666666666,0.5
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,2023-05-28,Sun,Premier League,Matchweek 38,Home,D 1–1,Crystal Palace,Nott'ham Forest,Y,CB,90,0,0,0,0,0,0,0,0,108.0,0.0,0,1.0,0.0,0.0,0.2,3.0,0.0,91.0,103.0,88.3,13.0,87.0,8.0,0.0,0.0,/en/matches/181fd119/Crystal-Palace-Nottingham-Forest-May-28-2023-Premier-League,0.5,0.5,0.5
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,2023-06-16,Fri,Euro Qualifying,Group stage,Home,W 1–0,dk Denmark,nir Northern Ireland,Y,RB,90,0,0,0,0,1,1,0,0,,,0,,,,,,,,,,,,,,,/en/matches/2915ac5c/Denmark-Northern-Ireland-June-16-2023-Euro-Qualifying,1.0,0.6666666666666666,0.5
