,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2019-08-09,Fri,PL2 — Div. 2,Matchweek 1,Home,W 3–0,West Ham,Fulham,Y,RB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/6bd8b4dd/West-Ham-United-U23-Fulham-U23-August-9-2019-Premier-League-2----Division-2
1,2019-08-17,Sat,PL2 — Div. 2,Matchweek 2,Away,W 2–1,West Ham,Newcastle Utd,Y,RB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/493a563b/Newcastle-United-U23-West-Ham-United-U23-August-17-2019-Premier-League-2----Division-2
2,2019-12-06,Fri,PL2 — Div. 2,Matchweek 12,Away,D 3–3,West Ham,Fulham,Y,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/d4ed5146/Fulham-U23-West-Ham-United-U23-December-6-2019-Premier-League-2----Division-2
3,2019-12-16,Mon,PL2 — Div. 2,Matchweek 13,Home,W 4–0,West Ham,Newcastle Utd,Y,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/5f88717f/West-Ham-United-U23-Newcastle-United-U23-December-16-2019-Premier-League-2----Division-2
4,2020-01-06,Mon,PL2 — Div. 2,Matchweek 14,Home,W 2–0,West Ham,Manchester Utd,Y,RB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/89ce90cc/West-Ham-United-U23-Manchester-United-U23-January-6-2020-Premier-League-2----Division-2
5,2020-01-13,Mon,PL2 — Div. 2,Matchweek 15,Away,D 3–3,West Ham,Reading,Y,RB,90,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/4c5c996d/Reading-U23-West-Ham-United-U23-January-13-2020-Premier-League-2----Division-2
6,2020-01-29,Wed,Premier League,Matchweek 18,Home,L 0–2,West Ham,Liverpool,Y,RB,90,0,0,0,0,0,0,0,0,42,3,0,0,0.0,0.0,0.0,0,0,20,35,57.1,0,21,1,4,2,/en/matches/7b057bc1/West-Ham-United-Liverpool-January-29-2020-Premier-League
7,2020-02-02,Sun,PL2 — Div. 2,Matchweek 16,Away,W 4–2,West Ham,Sunderland,Y,RB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/3cfad43f/Sunderland-U23-West-Ham-United-U23-February-2-2020-Premier-League-2----Division-2
8,2020-02-17,Mon,PL2 — Div. 2,Matchweek 17,Home,D 2–2,West Ham,Stoke City,Y,RB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/9db40181/West-Ham-United-U23-Stoke-City-U23-February-17-2020-Premier-League-2----Division-2
9,2020-02-24,Mon,Premier League,Matchweek 27,Away,L 2–3,West Ham,Liverpool,Y,RB,90,0,0,0,0,0,0,0,0,40,5,3,0,0.0,0.0,0.0,0,0,13,26,50.0,0,16,2,3,2,/en/matches/3aee1ba7/Liverpool-West-Ham-United-February-24-2020-Premier-League
10,2020-02-29,Sat,Premier League,Matchweek 28,Home,W 3–1,West Ham,Southampton,Y,RB,90,0,0,0,0,0,0,0,0,53,2,1,2,0.0,0.0,0.0,1,0,13,33,39.4,0,12,0,2,0,/en/matches/2cb790f2/West-Ham-United-Southampton-February-29-2020-Premier-League
11,2020-03-07,Sat,Premier League,Matchweek 29,Away,L 0–1,West Ham,Arsenal,Y,RB,90,0,0,0,0,0,0,0,0,35,2,2,1,0.0,0.0,0.0,0,0,19,26,73.1,0,12,0,1,1,/en/matches/bf382825/Arsenal-West-Ham-United-March-7-2020-Premier-League
12,2020-06-20,Sat,Premier League,Matchweek 30,Home,L 0–2,West Ham,Wolves,Y,RB,80,0,0,0,0,1,1,0,0,55,3,1,3,0.0,0.0,0.0,0,0,22,43,51.2,4,31,7,4,4,/en/matches/6ddd148a/West-Ham-United-Wolverhampton-Wanderers-June-20-2020-Premier-League
