,Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2022-10-15,Sat,Premier League,Matchweek 11,Away,L 0–2,Everton,Tottenham,Y,CB,90,0,0,0,0,1,0,0,0,73.0,3.0,0,6.0,0.1,0.1,0.0,0.0,0.0,46.0,56.0,82.1,2.0,39.0,0.0,0.0,0.0,/en/matches/e42493f9/Tottenham-Hotspur-Everton-October-15-2022-Premier-League,0.0,0.6666666666666666,0.7291666666666667
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2022-10-19,Wed,Premier League,Matchweek 12,Away,L 0–1,Everton,Newcastle Utd,Y,CB,90,0,0,0,0,0,0,1,0,64.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,42.0,53.0,79.2,3.0,29.0,0.0,1.0,1.0,/en/matches/e6674f8d/Newcastle-United-Everton-October-19-2022-Premier-League,0.0,0.3333333333333333,0.788888888888889
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2022-10-22,Sat,Premier League,Matchweek 13,Home,W 3–0,Everton,Crystal Palace,Y,CB,90,0,0,0,0,0,0,1,0,69.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,50.0,57.0,87.7,2.0,36.0,0.0,0.0,0.0,/en/matches/24d23a55/Everton-Crystal-Palace-October-22-2022-Premier-League,1.0,0.0,0.8214285714285715
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2022-10-29,Sat,Premier League,Matchweek 14,Away,D 0–0,Everton,Fulham,Y,CB,90,0,0,0,0,1,1,0,0,71.0,1.0,1,5.0,0.1,0.1,0.1,1.0,0.0,50.0,57.0,87.7,3.0,37.0,0.0,0.0,0.0,/en/matches/9c4402e1/Fulham-Everton-October-29-2022-Premier-League,0.5,0.3333333333333333,0.7976190476190477
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2022-11-05,Sat,Premier League,Matchweek 15,Home,L 0–2,Everton,Leicester City,Y,CB,90,0,0,0,0,1,1,0,0,73.0,1.0,2,5.0,0.0,0.0,0.1,1.0,0.0,53.0,62.0,85.5,2.0,41.0,1.0,0.0,0.0,/en/matches/831c73fc/Everton-Leicester-City-November-5-2022-Premier-League,0.0,0.5,0.6555555555555554
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2022-11-12,Sat,Premier League,Matchweek 16,Away,L 0–3,Everton,Bournemouth,Y,CB,90,0,0,0,0,1,0,0,0,80.0,3.0,0,4.0,0.0,0.0,0.0,1.0,0.0,60.0,71.0,84.5,6.0,41.0,1.0,1.0,1.0,/en/matches/54f23f03/Bournemouth-Everton-November-12-2022-Premier-League,0.0,0.5,0.1666666666666666
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2022-12-26,Mon,Premier League,Matchweek 17,Home,L 1–2,Everton,Wolves,Y,CB,90,0,0,0,0,1,0,0,0,95.0,1.0,0,1.0,0.0,0.0,0.3,2.0,0.0,84.0,88.0,95.5,8.0,53.0,1.0,0.0,0.0,/en/matches/ef424180/Everton-Wolverhampton-Wanderers-December-26-2022-Premier-League,0.0,0.1666666666666666,0.59375
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2022-12-31,Sat,Premier League,Matchweek 18,Away,D 1–1,Everton,Manchester City,Y,CB,90,0,0,0,0,0,0,1,0,39.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,20.0,23.0,87.0,1.0,19.0,0.0,0.0,0.0,/en/matches/bcfb66ff/Manchester-City-Everton-December-31-2022-Premier-League,0.5,0.0,0.7261904761904762
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2023-01-03,Tue,Premier League,Matchweek 19,Home,L 1–4,Everton,Brighton,Y,CB,90,0,0,0,0,1,0,0,0,101.0,3.0,2,0.0,0.1,0.1,0.0,1.0,0.0,80.0,86.0,93.0,0.0,65.0,0.0,0.0,0.0,/en/matches/c62d7632/Everton-Brighton-and-Hove-Albion-January-3-2023-Premier-League,0.0,0.1666666666666666,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2023-01-06,Fri,FA Cup,Third round proper,Away,L 1–3,Everton,Manchester Utd,Y,CB,90,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/a93b3510/Manchester-United-Everton-January-6-2023-FA-Cup,0.0,0.1666666666666666,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2023-01-14,Sat,Premier League,Matchweek 20,Home,L 1–2,Everton,Southampton,Y,CB,90,0,0,0,0,1,0,0,0,50.0,0.0,0,1.0,0.1,0.1,0.0,1.0,0.0,36.0,41.0,87.8,4.0,26.0,1.0,2.0,2.0,/en/matches/11603f7f/Everton-Southampton-January-14-2023-Premier-League,0.0,0.1666666666666666,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2023-01-21,Sat,Premier League,Matchweek 21,Away,L 0–2,Everton,West Ham,Y,CB,90,0,0,0,0,0,0,1,0,88.0,3.0,0,5.0,0.0,0.0,0.0,0.0,0.0,64.0,71.0,90.1,1.0,40.0,1.0,0.0,0.0,/en/matches/db9cdba8/West-Ham-United-Everton-January-21-2023-Premier-League,0.0,0.0,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2023-02-04,Sat,Premier League,Matchweek 22,Home,W 1–0,Everton,Arsenal,Y,CB,90,1,0,0,0,2,1,0,0,30.0,0.0,2,1.0,0.4,0.4,0.0,0.0,0.0,16.0,19.0,84.2,4.0,7.0,1.0,0.0,0.0,/en/matches/07fc721a/Everton-Arsenal-February-4-2023-Premier-League,1.0,0.0,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2023-02-13,Mon,Premier League,Matchweek 23,Away,L 0–2,Everton,Liverpool,Y,CB,90,0,0,0,0,1,0,0,0,70.0,1.0,0,2.0,0.1,0.1,0.0,1.0,0.0,45.0,56.0,80.4,1.0,40.0,0.0,0.0,0.0,/en/matches/a895ec23/Merseyside-Derby-Liverpool-Everton-February-13-2023-Premier-League,0.0,0.3333333333333333,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2023-02-18,Sat,Premier League,Matchweek 24,Home,W 1–0,Everton,Leeds United,Y,CB,90,0,0,0,0,2,1,0,0,56.0,0.0,1,4.0,0.3,0.3,0.3,3.0,0.0,33.0,45.0,73.3,6.0,27.0,0.0,1.0,1.0,/en/matches/d5f67d2e/Everton-Leeds-United-February-18-2023-Premier-League,1.0,0.3333333333333333,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2023-02-25,Sat,Premier League,Matchweek 25,Home,L 0–2,Everton,Aston Villa,Y,CB,90,0,0,0,0,2,0,0,0,54.0,1.0,2,0.0,0.1,0.1,0.0,0.0,0.0,31.0,44.0,70.5,6.0,23.0,1.0,0.0,0.0,/en/matches/25436a3b/Everton-Aston-Villa-February-25-2023-Premier-League,0.0,0.6666666666666666,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2023-03-01,Wed,Premier League,Matchweek 7,Away,L 0–4,Everton,Arsenal,Y,CB,90,0,0,0,0,0,0,1,0,49.0,2.0,0,5.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,75.0,2.0,17.0,0.0,0.0,0.0,/en/matches/705a2f3c/Arsenal-Everton-March-1-2023-Premier-League,0.0,0.3333333333333333,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2023-03-05,Sun,Premier League,Matchweek 26,Away,D 2–2,Everton,Nott'ham Forest,Y,CB,90,0,0,0,0,0,0,1,0,42.0,1.0,0,4.0,0.0,0.0,0.0,1.0,1.0,20.0,30.0,66.7,3.0,11.0,1.0,0.0,0.0,/en/matches/ec770341/Nottingham-Forest-Everton-March-5-2023-Premier-League,0.5,0.3333333333333333,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2023-03-11,Sat,Premier League,Matchweek 27,Home,W 1–0,Everton,Brentford,Y,CB,90,0,0,0,0,0,0,0,0,34.0,3.0,1,3.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,50.0,1.0,6.0,0.0,1.0,1.0,/en/matches/980f57d4/Everton-Brentford-March-11-2023-Premier-League,1.0,0.1666666666666666,0.5
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2023-03-18,Sat,Premier League,Matchweek 28,Away,D 2–2,Everton,Chelsea,Y,CB,90,0,1,0,0,1,0,0,0,34.0,2.0,1,7.0,0.0,0.0,0.3,1.0,1.0,11.0,15.0,73.3,2.0,7.0,0.0,0.0,0.0,/en/matches/9453dba7/Chelsea-Everton-March-18-2023-Premier-League,0.5,0.5,0.5
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2023-04-03,Mon,Premier League,Matchweek 29,Home,D 1–1,Everton,Tottenham,Y,CB,90,0,0,0,0,1,0,0,0,41.0,1.0,3,2.0,0.1,0.1,0.1,2.0,0.0,23.0,33.0,69.7,3.0,22.0,1.0,0.0,0.0,/en/matches/c00d9a22/Everton-Tottenham-Hotspur-April-3-2023-Premier-League,0.5,0.6666666666666666,0.5
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2023-04-08,Sat,Premier League,Matchweek 30,Away,L 0–2,Everton,Manchester Utd,Y,CB,90,0,0,0,0,2,0,0,0,37.0,1.0,0,0.0,0.1,0.1,0.0,1.0,0.0,26.0,32.0,81.3,2.0,20.0,0.0,0.0,0.0,/en/matches/e217ed2c/Manchester-United-Everton-April-8-2023-Premier-League,0.0,0.6666666666666666,0.5
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2023-04-15,Sat,Premier League,Matchweek 31,Home,L 1–3,Everton,Fulham,Y,CB,90,0,0,0,0,1,0,0,0,68.0,1.0,1,3.0,0.3,0.3,0.4,1.0,0.0,46.0,56.0,82.1,9.0,40.0,2.0,0.0,0.0,/en/matches/ecae749b/Everton-Fulham-April-15-2023-Premier-League,0.0,0.3333333333333333,0.5
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2023-04-22,Sat,Premier League,Matchweek 32,Away,D 0–0,Everton,Crystal Palace,Y,CB,90,0,0,0,0,0,0,0,0,46.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,38.0,71.1,3.0,22.0,0.0,0.0,0.0,/en/matches/25f6dcd1/Crystal-Palace-Everton-April-22-2023-Premier-League,0.5,0.1666666666666666,0.5
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,2023-04-27,Thu,Premier League,Matchweek 33,Home,L 1–4,Everton,Newcastle Utd,Y,CB,90,0,0,0,0,0,0,0,0,41.0,3.0,2,2.0,0.0,0.0,0.0,0.0,0.0,19.0,28.0,67.9,4.0,13.0,0.0,2.0,2.0,/en/matches/37a741a7/Everton-Newcastle-United-April-27-2023-Premier-League,0.0,0.1666666666666666,0.5
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2023-05-01,Mon,Premier League,Matchweek 34,Away,D 2–2,Everton,Leicester City,Y,CB,90,0,0,0,0,1,0,0,0,39.0,1.0,1,4.0,0.0,0.0,0.0,0.0,0.0,19.0,27.0,70.4,2.0,14.0,0.0,0.0,0.0,/en/matches/95d2cc61/Leicester-City-Everton-May-1-2023-Premier-League,0.5,0.1666666666666666,0.5
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,2023-05-08,Mon,Premier League,Matchweek 35,Away,W 5–1,Everton,Brighton,Y,CB,90,0,0,0,0,1,1,0,0,31.0,2.0,3,2.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,70.0,0.0,12.0,0.0,0.0,0.0,/en/matches/bf8d9047/Brighton-and-Hove-Albion-Everton-May-8-2023-Premier-League,1.0,0.3333333333333333,0.5
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,2023-05-14,Sun,Premier League,Matchweek 36,Home,L 0–3,Everton,Manchester City,Y,CB,90,0,0,0,0,2,1,0,0,53.0,1.0,2,1.0,0.3,0.3,0.7,2.0,0.0,36.0,43.0,83.7,1.0,30.0,0.0,0.0,0.0,/en/matches/704aa0f3/Everton-Manchester-City-May-14-2023-Premier-League,0.0,0.5,0.5
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,2023-05-20,Sat,Premier League,Matchweek 37,Away,D 1–1,Everton,Wolves,Y,CB,90,0,0,0,0,2,0,0,0,45.0,3.0,2,2.0,0.1,0.1,0.0,0.0,0.0,29.0,34.0,85.3,4.0,13.0,0.0,0.0,0.0,/en/matches/ff2b58c3/Wolverhampton-Wanderers-Everton-May-20-2023-Premier-League,0.5,0.5,0.5
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,2023-05-28,Sun,Premier League,Matchweek 38,Home,W 1–0,Everton,Bournemouth,Y,CB,90,0,0,0,0,1,0,0,0,46.0,3.0,3,0.0,0.1,0.1,0.0,0.0,0.0,21.0,29.0,72.4,2.0,11.0,0.0,0.0,0.0,/en/matches/94de848f/Everton-Bournemouth-May-28-2023-Premier-League,1.0,0.5,0.5
