,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
0,2021-09-11,Sat,Matchweek 6,Away,D 1–1,Newcastle Utd,Watford,Y,GK,90,31,25,31,0,0,0,31,0,0,,0,,9,25,4,0,0,0,0,0,9,0,/en/matches/70fda3e9/Watford-Newcastle-United-September-25-2021-Premier-League
1,2021-09-11,Sat,Matchweek 7,Away,L 1–2,Newcastle Utd,Wolves,Y,GK,90,25,15,24,1,0,0,25,0,0,,0,,18,85,47,0,0,0,0,0,14,0,/en/matches/00dcbdaa/Wolverhampton-Wanderers-Newcastle-United-October-2-2021-Premier-League
2,2021-09-11,Sun,Matchweek 8,Home,L 2–3,Newcastle Utd,Tottenham,Y,GK,90,34,26,34,0,0,0,34,0,0,,0,,22,138,80,0,0,0,0,0,19,0,/en/matches/4bd69343/Newcastle-United-Tottenham-Hotspur-October-17-2021-Premier-League
3,2021-09-11,Sat,Matchweek 9,Away,D 1–1,Newcastle Utd,Crystal Palace,Y,GK,90,36,28,34,2,0,0,36,0,0,,0,,11,89,33,0,0,0,0,0,7,0,/en/matches/4d1b6f6f/Crystal-Palace-Newcastle-United-October-23-2021-Premier-League
4,2021-09-11,Sat,Matchweek 10,Home,L 0–3,Newcastle Utd,Chelsea,Y,GK,90,48,36,47,1,0,0,48,0,0,,0,,24,140,65,0,0,0,0,0,12,0,/en/matches/49478cd2/Newcastle-United-Chelsea-October-30-2021-Premier-League
5,2021-09-11,Sat,Matchweek 11,Away,D 1–1,Newcastle Utd,Brighton,Y,GK,90,32,29,32,0,0,0,32,0,0,,0,,19,117,80,0,0,0,0,0,11,0,/en/matches/10d11999/Brighton-and-Hove-Albion-Newcastle-United-November-6-2021-Premier-League
6,2021-09-11,Sat,Matchweek 12,Home,D 3–3,Newcastle Utd,Brentford,Y,GK,90,27,23,27,0,0,0,27,0,0,,0,,14,77,43,0,0,0,0,0,13,0,/en/matches/adbf56bc/Newcastle-United-Brentford-November-20-2021-Premier-League
7,2021-09-11,Sat,Matchweek 13,Away,L 0–2,Newcastle Utd,Arsenal,N,"On matchday squad, but did not play",/en/matches/067e0ab9/Arsenal-Newcastle-United-November-27-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
8,2021-09-11,Tue,Matchweek 14,Home,D 1–1,Newcastle Utd,Norwich City,N,"On matchday squad, but did not play",/en/matches/ce4d873f/Newcastle-United-Norwich-City-November-30-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
9,2021-09-11,Sat,Matchweek 15,Home,W 1–0,Newcastle Utd,Burnley,N,"On matchday squad, but did not play",/en/matches/11ed382d/Newcastle-United-Burnley-December-4-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
10,2021-09-11,Sun,Matchweek 16,Away,L 0–4,Newcastle Utd,Leicester City,N,"On matchday squad, but did not play",/en/matches/8805978d/Leicester-City-Newcastle-United-December-12-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
11,2021-09-11,Thu,Matchweek 17,Away,L 1–3,Newcastle Utd,Liverpool,N,"On matchday squad, but did not play",/en/matches/5aec4772/Liverpool-Newcastle-United-December-16-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
12,2021-09-11,Sun,Matchweek 18,Home,L 0–4,Newcastle Utd,Manchester City,N,"On matchday squad, but did not play",/en/matches/4d9bcee9/Newcastle-United-Manchester-City-December-19-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
13,2021-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2021-09-11,Sat,Matchweek 22,Home,D 1–1,Newcastle Utd,Watford,N,"On matchday squad, but did not play",/en/matches/64dd3e3f/Newcastle-United-Watford-January-15-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
15,2021-09-11,Sat,Matchweek 23,Away,W 1–0,Newcastle Utd,Leeds United,N,"On matchday squad, but did not play",/en/matches/07df6328/Leeds-United-Newcastle-United-January-22-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
16,2021-09-11,Tue,Matchweek 24,Home,W 3–1,Newcastle Utd,Everton,N,"On matchday squad, but did not play",/en/matches/fde8d97d/Newcastle-United-Everton-February-8-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
17,2021-09-11,Sun,Matchweek 25,Home,W 1–0,Newcastle Utd,Aston Villa,N,"On matchday squad, but did not play",/en/matches/59b88877/Newcastle-United-Aston-Villa-February-13-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
18,2021-09-11,Sat,Matchweek 26,Away,D 1–1,Newcastle Utd,West Ham,N,"On matchday squad, but did not play",/en/matches/4e263347/West-Ham-United-Newcastle-United-February-19-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
19,2021-09-11,Sat,Matchweek 27,Away,W 2–0,Newcastle Utd,Brentford,N,"On matchday squad, but did not play",/en/matches/fd61d442/Brentford-Newcastle-United-February-26-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
20,2021-09-11,Sat,Matchweek 28,Home,W 2–1,Newcastle Utd,Brighton,N,"On matchday squad, but did not play",/en/matches/02337bda/Newcastle-United-Brighton-and-Hove-Albion-March-5-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
21,2021-09-11,Thu,Matchweek 21,Away,W 2–1,Newcastle Utd,Southampton,N,"On matchday squad, but did not play",/en/matches/2d6fb488/Southampton-Newcastle-United-March-10-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
22,2021-09-11,Sun,Matchweek 29,Away,L 0–1,Newcastle Utd,Chelsea,N,"On matchday squad, but did not play",/en/matches/0dcf103b/Chelsea-Newcastle-United-March-13-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
23,2021-09-11,Thu,Matchweek 20,Away,L 0–1,Newcastle Utd,Everton,N,"On matchday squad, but did not play",/en/matches/029e5f94/Everton-Newcastle-United-March-17-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
24,2021-09-11,Sun,Matchweek 31,Away,L 1–5,Newcastle Utd,Tottenham,N,"On matchday squad, but did not play",/en/matches/6f8a2207/Tottenham-Hotspur-Newcastle-United-April-3-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
25,2021-09-11,Fri,Matchweek 32,Home,W 1–0,Newcastle Utd,Wolves,N,"On matchday squad, but did not play",/en/matches/739d8264/Newcastle-United-Wolverhampton-Wanderers-April-8-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
26,2021-09-11,Sun,Matchweek 33,Home,W 2–1,Newcastle Utd,Leicester City,N,"On matchday squad, but did not play",/en/matches/89803b3a/Newcastle-United-Leicester-City-April-17-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
27,2021-09-11,Wed,Matchweek 30,Home,W 1–0,Newcastle Utd,Crystal Palace,N,"On matchday squad, but did not play",/en/matches/7a668764/Newcastle-United-Crystal-Palace-April-20-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
28,2021-09-11,Sat,Matchweek 34,Away,W 3–0,Newcastle Utd,Norwich City,N,"On matchday squad, but did not play",/en/matches/f6a877bb/Norwich-City-Newcastle-United-April-23-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
29,2021-09-11,Sat,Matchweek 35,Home,L 0–1,Newcastle Utd,Liverpool,N,"On matchday squad, but did not play",/en/matches/d736eab8/Newcastle-United-Liverpool-April-30-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
