,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2023-08-13,Sun,Premier League,Matchweek 1,Away,D 2–2,Tottenham,Brentford,Y,LB,90,0,0,0,0,0,0,0,0,84,3,3,0,0.0,0.0,0.0,4,1,65,72,90.3,6,63,6,3,0,/en/matches/67ed3ba2/Brentford-Tottenham-Hotspur-August-13-2023-Premier-League
1,2023-08-19,Sat,Premier League,Matchweek 2,Home,W 2–0,Tottenham,Manchester Utd,Y,LB,69,0,0,0,0,1,1,1,0,50,1,0,1,0.1,0.1,0.1,1,0,29,35,82.9,4,27,2,6,2,/en/matches/4bb62251/Tottenham-Hotspur-Manchester-United-August-19-2023-Premier-League
2,2023-08-26,Sat,Premier League,Matchweek 3,Away,W 2–0,Tottenham,Bournemouth,Y,LB,81,0,1,0,0,0,0,0,0,53,0,0,0,0.0,0.0,0.3,1,1,40,45,88.9,5,31,2,2,1,/en/matches/f49c4ad2/Bournemouth-Tottenham-Hotspur-August-26-2023-Premier-League
3,2023-09-02,Sat,Premier League,Matchweek 4,Away,W 5–2,Tottenham,Burnley,Y,LB,90,0,1,0,0,0,0,0,0,60,5,2,1,0.0,0.0,0.1,2,2,42,46,91.3,4,34,6,2,1,/en/matches/f1786fb8/Burnley-Tottenham-Hotspur-September-2-2023-Premier-League
4,2023-09-16,Sat,Premier League,Matchweek 5,Home,W 2–1,Tottenham,Sheffield Utd,Y,LB,90,0,0,0,0,0,0,0,0,87,3,3,1,0.0,0.0,0.0,4,0,62,74,83.8,6,45,4,2,1,/en/matches/e56e96e1/Tottenham-Hotspur-Sheffield-United-September-16-2023-Premier-League
5,2023-09-24,Sun,Premier League,Matchweek 6,Away,D 2–2,Tottenham,Arsenal,Y,LB,90,0,0,0,0,0,0,1,0,44,8,0,1,0.0,0.0,0.0,0,0,23,29,79.3,2,19,1,1,0,/en/matches/08947a10/North-London-Derby-Arsenal-Tottenham-Hotspur-September-24-2023-Premier-League
6,2023-09-30,Sat,Premier League,Matchweek 7,Home,W 2–1,Tottenham,Liverpool,Y,LB,82,0,0,0,0,0,0,1,0,58,2,2,0,0.0,0.0,0.2,3,0,41,46,89.1,12,35,2,4,1,/en/matches/ec4145b4/Tottenham-Hotspur-Liverpool-September-30-2023-Premier-League
7,2023-10-07,Sat,Premier League,Matchweek 8,Away,W 1–0,Tottenham,Luton Town,Y,LB,81,0,0,0,0,0,0,0,0,52,3,0,3,0.0,0.0,0.0,0,0,29,38,76.3,3,18,1,2,1,/en/matches/d021f28f/Luton-Town-Tottenham-Hotspur-October-7-2023-Premier-League
8,2023-10-14,Sat,Euro Qualifying,Group stage,Home,W 4–0,it Italy,mt Malta,N,,12,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/9c7da36a/Italy-Malta-October-14-2023-Euro-Qualifying
9,2023-10-17,Tue,Euro Qualifying,Group stage,Away,L 1–3,it Italy,eng England,Y,LB,62,0,0,0,0,1,1,1,0,,,0,,,,,,,,,,,,,,,/en/matches/8f7bca34/England-Italy-October-17-2023-Euro-Qualifying
10,2023-10-23,Mon,Premier League,Matchweek 9,Home,W 2–0,Tottenham,Fulham,Y,LB,55,0,0,0,0,1,0,0,0,54,0,0,0,0.1,0.1,0.0,2,0,37,47,78.7,2,28,2,0,0,/en/matches/8c6293a3/Tottenham-Hotspur-Fulham-October-23-2023-Premier-League
11,2023-11-06,Mon,Premier League,Matchweek 11,Home,L 1–4,Tottenham,Chelsea,Y,LB,54,0,0,0,0,0,0,2,1,31,2,1,1,0.0,0.0,0.0,0,0,15,23,65.2,2,13,1,1,0,/en/matches/478e4eb3/Tottenham-Hotspur-Chelsea-November-6-2023-Premier-League
