,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2023-02-05,Sun,Matchweek 24,Home,W 2–0,Tottenham,West Ham,N,"On matchday squad, but did not play",/en/matches/aae66d3d/Tottenham-Hotspur-West-Ham-United-February-19-2023-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
1,2023-02-05,Sun,Matchweek 25,Home,W 2–0,Tottenham,Chelsea,N,AM,2,0,1,0.0,0,0,0,0,,0,0,,0,1,0.0,0,0.0,0.0,0,0,0,0,0,/en/matches/8eff71b5/Tottenham-Hotspur-Chelsea-February-26-2023-Premier-League
2,2023-02-05,Sat,Matchweek 26,Away,L 0–1,Tottenham,Wolves,Y,WB,80,32,39,82.1,556,195,12,13,92.3,17,20,85.0,3,5,60.0,0,0.1,0.1,2,2,2,1,3,/en/matches/bf4ac62d/Wolverhampton-Wanderers-Tottenham-Hotspur-March-4-2023-Premier-League
3,2023-02-05,Sat,Matchweek 27,Home,W 3–1,Tottenham,Nott'ham Forest,Y,WB,90,53,69,76.8,738,239,34,39,87.2,19,23,82.6,0,4,0.0,1,0.3,0.3,3,4,3,1,7,/en/matches/d065f9cd/Tottenham-Hotspur-Nottingham-Forest-March-11-2023-Premier-League
4,2023-02-05,Sat,Matchweek 28,Away,D 3–3,Tottenham,Southampton,Y,WB,85,42,54,77.8,619,231,26,30,86.7,11,16,68.8,4,6,66.7,0,0.5,0.4,3,4,3,2,5,/en/matches/bd9ec55d/Southampton-Tottenham-Hotspur-March-18-2023-Premier-League
5,2023-02-05,Mon,Matchweek 29,Away,D 1–1,Tottenham,Everton,Y,WB,90,39,56,69.6,650,240,20,23,87.0,14,21,66.7,4,8,50.0,0,0.1,0.1,1,0,3,1,5,/en/matches/c00d9a22/Everton-Tottenham-Hotspur-April-3-2023-Premier-League
6,2023-02-05,Sat,Matchweek 30,Home,W 2–1,Tottenham,Brighton,Y,WB,90,16,23,69.6,333,142,4,6,66.7,8,10,80.0,4,7,57.1,0,0.0,0.0,0,0,1,1,0,/en/matches/b3ad7bd4/Tottenham-Hotspur-Brighton-and-Hove-Albion-April-8-2023-Premier-League
7,2023-02-05,Sat,Matchweek 31,Home,L 2–3,Tottenham,Bournemouth,Y,"WB,RB",90,35,55,63.6,642,225,16,17,94.1,12,25,48.0,6,8,75.0,0,0.3,0.3,3,3,3,3,2,/en/matches/bfc49d95/Tottenham-Hotspur-Bournemouth-April-15-2023-Premier-League
8,2023-02-05,Sun,Matchweek 32,Away,L 1–6,Tottenham,Newcastle Utd,Y,"RM,RB",90,38,56,67.9,632,176,20,22,90.9,13,18,72.2,3,8,37.5,0,0.1,0.0,2,2,0,0,2,/en/matches/dff22d13/Newcastle-United-Tottenham-Hotspur-April-23-2023-Premier-League
9,2023-02-05,Thu,Matchweek 33,Home,D 2–2,Tottenham,Manchester Utd,Y,WB,76,35,43,81.4,510,173,18,19,94.7,13,14,92.9,1,6,16.7,0,0.1,0.1,1,1,0,0,1,/en/matches/8c9a5c5c/Tottenham-Hotspur-Manchester-United-April-27-2023-Premier-League
10,2023-02-05,Sun,Matchweek 34,Away,L 3–4,Tottenham,Liverpool,Y,"WB,RB",89,27,43,62.8,457,142,14,15,93.3,12,14,85.7,1,8,12.5,0,0.1,0.1,1,0,1,1,1,/en/matches/e07267b3/Liverpool-Tottenham-Hotspur-April-30-2023-Premier-League
11,2023-02-05,Sat,Matchweek 35,Home,W 1–0,Tottenham,Crystal Palace,Y,RM,90,37,55,67.3,672,204,14,17,82.4,14,18,77.8,7,14,50.0,1,0.4,0.4,4,3,1,1,3,/en/matches/0f1e1478/Tottenham-Hotspur-Crystal-Palace-May-6-2023-Premier-League
12,2023-02-05,Sat,Matchweek 36,Away,L 1–2,Tottenham,Aston Villa,Y,RM,80,30,44,68.2,489,195,15,19,78.9,11,11,100.0,3,7,42.9,0,0.1,0.1,1,3,1,0,4,/en/matches/362514ee/Aston-Villa-Tottenham-Hotspur-May-13-2023-Premier-League
13,2023-02-05,Sat,Matchweek 37,Home,L 1–3,Tottenham,Brentford,N,RB,16,28,36,77.8,458,172,16,16,100.0,9,11,81.8,3,5,60.0,0,0.2,0.2,2,4,3,2,3,/en/matches/28ebbaf2/Tottenham-Hotspur-Brentford-May-20-2023-Premier-League
14,2023-02-05,Sun,Matchweek 38,Away,W 4–1,Tottenham,Leeds United,Y,RM,89,27,42,64.3,472,186,16,20,80.0,7,10,70.0,4,9,44.4,1,0.7,0.2,2,1,1,0,2,/en/matches/c9c73ddd/Leeds-United-Tottenham-Hotspur-May-28-2023-Premier-League
