,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-08-06,Sat,Premier League,Matchweek 1,Home,D 2–2,Fulham,Liverpool,Y,AM,88,0,0,0,0,1,0,0,0,37.0,0.0,0,0.0,0.1,0.1,0.0,2.0,0.0,16.0,30.0,53.3,2.0,24.0,1.0,1.0,0.0,/en/matches/6713c1dc/Fulham-Liverpool-August-6-2022-Premier-League,0.5,0.5,0.5111111111111111
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2022-08-13,Sat,Premier League,Matchweek 2,Away,D 0–0,Fulham,Wolves,Y,AM,85,0,0,0,0,0,0,0,0,35.0,0.0,0,2.0,0.0,0.0,0.1,3.0,0.0,11.0,24.0,45.8,2.0,20.0,1.0,1.0,0.0,/en/matches/669b1665/Wolverhampton-Wanderers-Fulham-August-13-2022-Premier-League,0.5,0.5,0.4880952380952381
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2022-08-20,Sat,Premier League,Matchweek 3,Home,W 3–2,Fulham,Brentford,Y,AM,90,0,1,0,0,3,2,0,0,42.0,2.0,1,0.0,0.2,0.2,0.4,8.0,1.0,27.0,35.0,77.1,5.0,21.0,5.0,1.0,1.0,/en/matches/a107c037/Fulham-Brentford-August-20-2022-Premier-League,1.0,0.5,0.5444444444444445
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2022-08-27,Sat,Premier League,Matchweek 4,Away,L 1–2,Fulham,Arsenal,Y,"AM,LW",78,0,0,0,0,1,0,0,0,24.0,0.0,0,1.0,0.1,0.1,0.2,3.0,0.0,13.0,16.0,81.3,2.0,15.0,1.0,4.0,0.0,/en/matches/8b69fd2d/Arsenal-Fulham-August-27-2022-Premier-League,0.0,0.6666666666666666,0.9285714285714286
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2022-08-30,Tue,Premier League,Matchweek 5,Home,W 2–1,Fulham,Brighton,Y,AM,77,0,0,0,0,1,0,0,0,46.0,2.0,0,3.0,0.0,0.0,0.1,1.0,0.0,15.0,30.0,50.0,2.0,17.0,1.0,1.0,1.0,/en/matches/361f4461/Fulham-Brighton-and-Hove-Albion-August-30-2022-Premier-League,1.0,0.5,0.8000000000000002
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2022-09-03,Sat,Premier League,Matchweek 6,Away,L 1–2,Fulham,Tottenham,Y,AM,60,0,0,0,0,1,0,0,0,35.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,29.0,72.4,7.0,27.0,0.0,1.0,0.0,/en/matches/a497b725/Tottenham-Hotspur-Fulham-September-3-2022-Premier-League,0.0,0.6666666666666666,0.7820512820512822
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2022-09-16,Fri,Premier League,Matchweek 8,Away,W 3–2,Fulham,Nott'ham Forest,Y,AM,82,0,0,0,0,2,1,1,0,48.0,1.0,0,0.0,0.2,0.2,0.1,5.0,0.0,28.0,40.0,70.0,2.0,25.0,1.0,3.0,2.0,/en/matches/d0d07e66/Nottingham-Forest-Fulham-September-16-2022-Premier-League,1.0,0.3333333333333333,0.1562499999999999
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2022-10-01,Sat,Premier League,Matchweek 9,Home,L 1–4,Fulham,Newcastle Utd,Y,"DM,AM",90,0,0,0,0,1,0,0,0,38.0,1.0,0,2.0,0.2,0.2,0.0,1.0,0.0,19.0,34.0,55.9,2.0,16.0,2.0,0.0,0.0,/en/matches/dcde1172/Fulham-Newcastle-United-October-1-2022-Premier-League,0.0,0.6666666666666666,0.4999999999999999
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2022-10-09,Sun,Premier League,Matchweek 10,Away,L 1–3,Fulham,West Ham,Y,AM,76,1,0,0,0,2,2,1,0,43.0,1.0,0,0.0,0.2,0.2,0.0,1.0,0.0,23.0,36.0,63.9,2.0,24.0,0.0,1.0,0.0,/en/matches/42e38f9d/West-Ham-United-Fulham-October-9-2022-Premier-League,0.0,0.3333333333333333,0.7142857142857143
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2022-10-15,Sat,Premier League,Matchweek 11,Home,D 2–2,Fulham,Bournemouth,Y,AM,86,0,1,0,0,1,0,0,0,44.0,1.0,0,1.0,0.0,0.0,0.6,5.0,2.0,21.0,35.0,60.0,6.0,26.0,3.0,2.0,1.0,/en/matches/ab7f61dd/Fulham-Bournemouth-October-15-2022-Premier-League,0.5,0.3333333333333333,0.6888888888888889
