,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2020-09-22,Tue,EFL Cup,Third round,Away,L 1–3,Watford,Newport County,Y,CB,90,0,0,0,0,1,1,0,0,,,2,,,,,,,,,,,,,,,/en/matches/e9563d84/Newport-County-Watford-September-22-2020-EFL-Cup
1,2020-12-29,Tue,Premier League,Matchweek 16,Away,D 0–0,West Ham,Southampton,Y,CB,90,0,0,0,0,0,0,0,0,37,0,3,0,0.0,0.0,0.0,2,0,18,27,66.7,0,17,0,0,0,/en/matches/7577b54b/Southampton-West-Ham-United-December-29-2020-Premier-League
2,2021-01-01,Fri,Premier League,Matchweek 17,Away,W 1–0,West Ham,Everton,Y,CB,90,0,0,0,0,0,0,0,0,40,0,1,0,0.0,0.0,0.0,0,0,26,34,76.5,0,26,0,0,0,/en/matches/0cd189c5/Everton-West-Ham-United-January-1-2021-Premier-League
3,2021-01-11,Mon,FA Cup,Third round proper,Away,W 1–0,West Ham,Stockport,Y,CB,90,1,0,0,0,2,1,0,0,,,0,,,,,,,,,,,,,,,/en/matches/4945d0de/Stockport-West-Ham-United-January-11-2021-FA-Cup
4,2021-01-16,Sat,Premier League,Matchweek 19,Home,W 1–0,West Ham,Burnley,Y,CB,90,0,0,0,0,0,0,0,0,31,0,1,1,0.0,0.0,0.0,1,0,10,19,52.6,1,11,0,0,0,/en/matches/1b06e352/West-Ham-United-Burnley-January-16-2021-Premier-League
5,2021-01-19,Tue,Premier League,Matchweek 18,Home,W 2–1,West Ham,West Brom,Y,CB,90,0,0,0,0,1,0,0,0,55,0,1,0,0.0,0.0,0.0,1,0,44,49,89.8,7,43,1,0,0,/en/matches/42daddbb/West-Ham-United-West-Bromwich-Albion-January-19-2021-Premier-League
6,2021-01-26,Tue,Premier League,Matchweek 20,Away,W 3–2,West Ham,Crystal Palace,Y,CB,90,1,0,0,0,1,1,0,0,50,1,1,0,0.2,0.2,0.0,0,0,28,44,63.6,5,26,1,0,0,/en/matches/aab6365d/Crystal-Palace-West-Ham-United-January-26-2021-Premier-League
7,2021-01-31,Sun,Premier League,Matchweek 21,Home,L 1–3,West Ham,Liverpool,Y,CB,90,1,0,0,0,3,1,0,0,57,3,1,3,0.6,0.6,0.0,1,0,34,46,73.9,3,27,0,0,0,/en/matches/3de3a736/West-Ham-United-Liverpool-January-31-2021-Premier-League
8,2021-02-03,Wed,Premier League,Matchweek 22,Away,W 3–1,West Ham,Aston Villa,Y,CB,90,0,0,0,0,0,0,0,0,38,2,1,1,0.0,0.0,0.0,0,0,21,26,80.8,5,14,0,0,0,/en/matches/8f9d1856/Aston-Villa-West-Ham-United-February-3-2021-Premier-League
9,2021-02-06,Sat,Premier League,Matchweek 23,Away,D 0–0,West Ham,Fulham,Y,CB,90,0,0,0,0,1,0,0,0,43,0,1,3,0.0,0.0,0.0,1,0,26,34,76.5,3,24,0,0,0,/en/matches/d18e21ab/Fulham-West-Ham-United-February-6-2021-Premier-League
10,2021-02-09,Tue,FA Cup,Fifth round proper,Away,L 0–1,West Ham,Manchester Utd,Y,CB,120,0,0,0,0,1,0,0,0,,,2,,,,,,,,,,,,,,,/en/matches/286eff41/Manchester-United-West-Ham-United-February-9-2021-FA-Cup
11,2021-02-15,Mon,Premier League,Matchweek 24,Home,W 3–0,West Ham,Sheffield Utd,Y,CB,90,0,0,0,0,1,0,0,0,46,0,2,0,0.1,0.1,0.0,0,0,36,40,90.0,0,30,0,0,0,/en/matches/d6167896/West-Ham-United-Sheffield-United-February-15-2021-Premier-League
12,2021-02-21,Sun,Premier League,Matchweek 25,Home,W 2–1,West Ham,Tottenham,Y,CB,90,0,0,0,0,1,1,0,0,26,0,3,1,0.1,0.1,0.0,0,0,11,17,64.7,0,8,0,0,0,/en/matches/59222b5f/West-Ham-United-Tottenham-Hotspur-February-21-2021-Premier-League
13,2021-02-27,Sat,Premier League,Matchweek 26,Away,L 1–2,West Ham,Manchester City,Y,CB,90,0,0,0,0,1,0,0,0,62,0,2,2,0.0,0.0,0.0,0,0,47,53,88.7,1,48,0,0,0,/en/matches/6faa8392/Manchester-City-West-Ham-United-February-27-2021-Premier-League
14,2021-03-08,Mon,Premier League,Matchweek 27,Home,W 2–0,West Ham,Leeds United,Y,CB,90,1,0,0,0,2,1,0,0,34,0,1,2,0.4,0.4,0.0,0,0,16,24,66.7,0,14,0,0,0,/en/matches/c3b4d1ba/West-Ham-United-Leeds-United-March-8-2021-Premier-League
15,2021-03-14,Sun,Premier League,Matchweek 28,Away,L 0–1,West Ham,Manchester Utd,Y,CB,90,0,0,0,0,0,0,0,0,49,1,1,2,0.0,0.0,0.0,0,0,34,40,85.0,1,23,0,0,0,/en/matches/05c95367/Manchester-United-West-Ham-United-March-14-2021-Premier-League
16,2021-03-21,Sun,Premier League,Matchweek 29,Home,D 3–3,West Ham,Arsenal,Y,CB,90,0,0,0,0,0,0,0,0,45,0,1,2,0.0,0.0,0.0,1,0,31,37,83.8,1,28,0,0,0,/en/matches/c592a3d7/West-Ham-United-Arsenal-March-21-2021-Premier-League
17,2021-04-05,Mon,Premier League,Matchweek 30,Away,W 3–2,West Ham,Wolves,Y,CB,90,0,0,0,0,0,0,1,0,31,1,1,0,0.0,0.0,0.0,0,0,14,23,60.9,1,12,0,0,0,/en/matches/4c2f6a7b/Wolverhampton-Wanderers-West-Ham-United-April-5-2021-Premier-League
