,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2020-09-20,Sun,Premier League,Matchweek 2,Home,L 0–2,Chelsea,Liverpool,N,FW,12,0,0,0,0,1,1,0,0,8,0,1,0,0.0,0.0,0.0,0,0,3,4,75.0,0,4,1,0,0,/en/matches/c64e5792/Chelsea-Liverpool-September-20-2020-Premier-League
1,2020-09-23,Wed,EFL Cup,Third round,Home,W 6–0,Chelsea,Barnsley,Y,FW,71,1,2,0,0,2,2,0,0,,,0,,,,,,,,,,,,,,,/en/matches/9c3229db/Chelsea-Barnsley-September-23-2020-EFL-Cup
2,2020-09-26,Sat,Premier League,Matchweek 3,Away,D 3–3,Chelsea,West Brom,Y,FW,90,1,0,0,0,3,1,0,0,32,0,0,0,0.9,0.9,0.0,0,0,16,24,66.7,0,12,1,1,0,/en/matches/d725a16c/West-Bromwich-Albion-Chelsea-September-26-2020-Premier-League
3,2020-09-29,Tue,EFL Cup,Fourth round,Away,D 1 (4)–1 (5),Chelsea,Tottenham,N,,15,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/2e02cd1a/Tottenham-Hotspur-Chelsea-September-29-2020-EFL-Cup
4,2020-10-03,Sat,Premier League,Matchweek 4,Home,W 4–0,Chelsea,Crystal Palace,Y,FW,90,0,0,0,0,4,1,0,0,33,3,1,1,0.5,0.5,0.0,4,1,12,19,63.2,0,9,1,3,2,/en/matches/d97aa1b5/Chelsea-Crystal-Palace-October-3-2020-Premier-League
5,2020-10-17,Sat,Premier League,Matchweek 5,Home,D 3–3,Chelsea,Southampton,N,FW,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,0,/en/matches/9bd558f5/Chelsea-Southampton-October-17-2020-Premier-League
6,2020-10-20,Tue,Champions Lg,Group stage,Home,D 0–0,eng Chelsea,es Sevilla,N,FW,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,1,0,0,0,/en/matches/b9aeb47f/Chelsea-Sevilla-October-20-2020-Champions-League
7,2020-10-24,Sat,Premier League,Matchweek 6,Away,D 0–0,Chelsea,Manchester Utd,N,FW,20,0,0,0,0,0,0,0,0,7,1,0,0,0.0,0.0,0.0,0,0,2,2,100.0,1,4,1,2,0,/en/matches/3aaf7c62/Manchester-United-Chelsea-October-24-2020-Premier-League
8,2020-10-28,Wed,Champions Lg,Group stage,Away,W 4–0,eng Chelsea,ru Krasnodar,N,FW,10,0,1,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.1,2,2,3,3,100.0,1,4,0,1,1,/en/matches/1ef61ea1/Krasnodar-Chelsea-October-28-2020-Champions-League
9,2020-10-31,Sat,Premier League,Matchweek 7,Away,W 3–0,Chelsea,Burnley,Y,FW,76,0,1,0,0,2,1,0,0,31,0,0,0,0.1,0.1,0.1,2,1,19,24,79.2,2,15,0,0,0,/en/matches/0f158c5c/Burnley-Chelsea-October-31-2020-Premier-League
10,2020-11-04,Wed,Champions Lg,Group stage,Home,W 3–0,eng Chelsea,fr Rennes,Y,FW,62,1,0,0,0,2,1,0,0,10,0,0,0,0.6,0.6,0.0,1,1,5,6,83.3,0,7,0,0,0,/en/matches/795e6e29/Chelsea-Rennes-November-4-2020-Champions-League
11,2020-11-07,Sat,Premier League,Matchweek 8,Home,W 4–1,Chelsea,Sheffield Utd,Y,"FW,RW",90,1,0,0,0,4,2,0,0,31,0,1,1,0.3,0.3,0.2,3,0,11,15,73.3,0,12,1,0,0,/en/matches/089916ee/Chelsea-Sheffield-United-November-7-2020-Premier-League
12,2020-11-12,Thu,Friendlies (M),Friendlies (M),Home,W 3–0,eng England,ie Rep. of Ireland,N,,28,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/035fe1c0/England-Republic-of-Ireland-November-12-2020-Friendlies-M
13,2020-11-18,Wed,UEFA Nations League,League A,Home,W 4–0,eng England,is Iceland,N,,15,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/543924ac/England-Iceland-November-18-2020-UEFA-Nations-League
14,2020-11-21,Sat,Premier League,Matchweek 9,Away,W 2–0,Chelsea,Newcastle Utd,Y,FW,90,1,0,0,0,3,2,0,0,31,0,1,0,0.5,0.5,0.4,2,0,9,17,52.9,0,14,2,0,0,/en/matches/dbcba6c6/Newcastle-United-Chelsea-November-21-2020-Premier-League
15,2020-11-24,Tue,Champions Lg,Group stage,Away,W 2–1,eng Chelsea,fr Rennes,Y,FW,67,0,0,0,0,0,0,0,0,17,0,0,2,0.0,0.0,0.0,0,0,5,9,55.6,0,6,0,2,1,/en/matches/242bdedd/Rennes-Chelsea-November-24-2020-Champions-League
16,2020-11-29,Sun,Premier League,Matchweek 10,Home,D 0–0,Chelsea,Tottenham,Y,FW,78,0,0,0,0,4,0,0,0,24,0,0,1,0.4,0.4,0.0,0,0,8,14,57.1,2,9,1,1,1,/en/matches/58306243/Chelsea-Tottenham-Hotspur-November-29-2020-Premier-League
17,2020-12-05,Sat,Premier League,Matchweek 11,Home,W 3–1,Chelsea,Leeds United,N,FW,12,0,0,0,0,1,0,0,0,8,0,0,0,0.1,0.1,0.0,0,0,5,5,100.0,1,6,0,1,0,/en/matches/419abbc0/Chelsea-Leeds-United-December-5-2020-Premier-League
