,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2019-08-28,Wed,EFL Cup,Second round,Home,L 1–3,Burnley,Sunderland,Y,RB,77,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/9aacde1d/Burnley-Sunderland-August-28-2019-EFL-Cup
1,2019-11-09,Sat,Premier League,Matchweek 12,Home,W 3–0,Burnley,West Ham,Y,RB,90,0,0,0,0,2,1,0,0,46,1,3,1,0.0,0.0,0.3,1,0,18,34,52.9,2,11,0,0,0,/en/matches/559f666e/Burnley-West-Ham-United-November-9-2019-Premier-League
2,2019-11-23,Sat,Premier League,Matchweek 13,Away,W 3–0,Burnley,Watford,Y,RB,90,0,0,0,0,1,0,0,0,42,1,2,2,0.0,0.0,0.0,1,0,17,27,63.0,1,14,0,1,1,/en/matches/d4aea4c0/Watford-Burnley-November-23-2019-Premier-League
3,2019-11-30,Sat,Premier League,Matchweek 14,Home,L 0–2,Burnley,Crystal Palace,Y,RB,90,0,0,0,0,0,0,1,0,53,5,1,1,0.0,0.0,0.0,1,0,23,43,53.5,2,17,0,2,2,/en/matches/86428aca/Burnley-Crystal-Palace-November-30-2019-Premier-League
4,2019-12-03,Tue,Premier League,Matchweek 15,Home,L 1–4,Burnley,Manchester City,Y,RB,90,0,0,0,0,0,0,0,0,54,4,0,2,0.0,0.0,0.0,0,0,30,42,71.4,4,14,1,0,0,/en/matches/4d718594/Burnley-Manchester-City-December-3-2019-Premier-League
5,2019-12-14,Sat,Premier League,Matchweek 17,Home,W 1–0,Burnley,Newcastle Utd,Y,RB,90,0,0,0,0,0,0,0,0,57,1,0,1,0.0,0.0,0.0,0,0,32,46,69.6,3,28,2,2,1,/en/matches/4c3c57fa/Burnley-Newcastle-United-December-14-2019-Premier-League
6,2019-12-21,Sat,Premier League,Matchweek 18,Away,W 1–0,Burnley,Bournemouth,Y,RB,90,0,0,0,0,0,0,0,0,49,1,1,1,0.0,0.0,0.0,0,0,28,43,65.1,4,14,3,0,0,/en/matches/e8b74ca0/Bournemouth-Burnley-December-21-2019-Premier-League
7,2019-12-26,Thu,Premier League,Matchweek 19,Away,L 0–1,Burnley,Everton,Y,RB,90,0,0,0,0,0,0,0,0,48,3,1,1,0.0,0.0,0.0,0,0,18,33,54.5,0,11,1,1,0,/en/matches/b23c6c90/Everton-Burnley-December-26-2019-Premier-League
8,2019-12-28,Sat,Premier League,Matchweek 20,Home,L 0–2,Burnley,Manchester Utd,Y,RB,90,0,0,0,0,1,1,1,0,47,3,0,2,0.0,0.0,0.0,2,0,25,36,69.4,2,16,1,0,0,/en/matches/f66bbb03/Burnley-Manchester-United-December-28-2019-Premier-League
9,2020-01-01,Wed,Premier League,Matchweek 21,Home,L 1–2,Burnley,Aston Villa,Y,RB,90,0,0,0,0,1,0,0,0,62,3,0,1,0.0,0.0,0.1,4,0,40,53,75.5,7,31,3,0,0,/en/matches/ac409026/Burnley-Aston-Villa-January-1-2020-Premier-League
