,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Match Report
0,2019-08-31,Sat,Matchweek 13,Away,W 2–0,Norwich City,Everton,Y,CB,90,1,0,0,1,1,0,0,0,0,0,0,0,5,3,1,75.0,/en/matches/464461f5/Everton-Norwich-City-November-23-2019-Premier-League
1,2019-08-31,Sun,Matchweek 14,Home,D 2–2,Norwich City,Arsenal,Y*,CB,90,0,0,0,1,2,0,0,2,2,0,1,0,5,0,0,,/en/matches/39fce32e/Norwich-City-Arsenal-December-1-2019-Premier-League
2,2019-08-31,Wed,Matchweek 15,Away,L 1–2,Norwich City,Southampton,Y*,CB,90,0,0,0,0,1,0,0,1,1,0,0,0,6,8,1,88.9,/en/matches/367829b6/Southampton-Norwich-City-December-4-2019-Premier-League
3,2019-08-31,Sun,Matchweek 16,Home,L 1–2,Norwich City,Sheffield Utd,Y,CB,90,0,0,0,0,1,0,0,1,1,0,0,0,8,2,4,33.3,/en/matches/529b20fa/Norwich-City-Sheffield-United-December-8-2019-Premier-League
4,2019-08-31,Sat,Matchweek 17,Away,D 1–1,Norwich City,Leicester City,Y,CB,90,0,0,0,2,1,0,0,0,3,0,0,0,4,3,2,60.0,/en/matches/3b2eb152/Leicester-City-Norwich-City-December-14-2019-Premier-League
5,2019-08-31,Sat,Matchweek 18,Home,L 1–2,Norwich City,Wolves,Y,CB,90,0,0,0,1,0,0,0,2,2,0,0,0,5,0,2,0.0,/en/matches/223124ce/Norwich-City-Wolverhampton-Wanderers-December-21-2019-Premier-League
6,2019-08-31,Thu,Matchweek 19,Away,L 0–1,Norwich City,Aston Villa,Y,CB,90,0,0,0,0,1,0,0,2,1,0,0,0,10,1,3,25.0,/en/matches/010301bf/Aston-Villa-Norwich-City-December-26-2019-Premier-League
7,2019-08-31,Sat,Matchweek 20,Home,D 2–2,Norwich City,Tottenham,Y,CB,90,0,0,0,1,0,0,0,2,1,0,1,0,3,1,1,50.0,/en/matches/a6e8ab71/Norwich-City-Tottenham-Hotspur-December-28-2019-Premier-League
8,2019-08-31,Wed,Matchweek 21,Home,D 1–1,Norwich City,Crystal Palace,Y,CB,90,1,0,0,1,0,0,0,3,2,0,0,0,8,1,2,33.3,/en/matches/5bbec2c4/Norwich-City-Crystal-Palace-January-1-2020-Premier-League
9,2019-08-31,Sat,Matchweek 22,Away,L 0–4,Norwich City,Manchester Utd,Y,CB,90,0,0,0,0,0,0,0,2,2,0,0,0,5,0,0,,/en/matches/db192bf5/Manchester-United-Norwich-City-January-11-2020-Premier-League
10,2019-08-31,Sat,Matchweek 23,Home,W 1–0,Norwich City,Bournemouth,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0.0,/en/matches/2550abdc/Norwich-City-Bournemouth-January-18-2020-Premier-League
11,2019-08-31,Wed,Matchweek 24,Away,L 1–2,Norwich City,Tottenham,Y,CB,90,0,0,0,0,1,0,0,1,1,0,0,0,3,1,0,100.0,/en/matches/b36a7b4d/Tottenham-Hotspur-Norwich-City-January-22-2020-Premier-League
12,2019-08-31,Sat,Matchweek 25,Away,D 0–0,Norwich City,Newcastle Utd,Y,CB,90,0,0,0,1,0,0,0,0,2,0,0,0,7,2,1,66.7,/en/matches/eef415ec/Newcastle-United-Norwich-City-February-1-2020-Premier-League
13,2019-08-31,Sat,Matchweek 26,Home,L 0–1,Norwich City,Liverpool,Y,CB,90,0,0,0,0,0,0,0,1,2,0,0,0,3,3,0,100.0,/en/matches/9c238122/Norwich-City-Liverpool-February-15-2020-Premier-League
14,2019-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2019-08-31,Sat,Matchweek 29,Away,L 0–1,Norwich City,Sheffield Utd,N,"On matchday squad, but did not play",/en/matches/fcdf913d/Sheffield-United-Norwich-City-March-7-2020-Premier-League,,,,,,,,,,,,,,,,,
16,2019-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2019-08-31,Sat,Matchweek 37,Home,L 0–2,Norwich City,Burnley,N,CB,45,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,33.3,/en/matches/9594e0b4/Norwich-City-Burnley-July-18-2020-Premier-League
18,2019-08-31,Sun,Matchweek 38,Away,L 0–5,Norwich City,Manchester City,Y*,CB,90,1,0,0,1,0,0,0,2,1,0,0,0,0,1,0,100.0,/en/matches/9099d1e5/Manchester-City-Norwich-City-July-26-2020-Premier-League
