,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2020-09-13,Sun,Matchweek 3,Home,D 1–1,Tottenham,Newcastle Utd,N,LW,45,25,28,89.3,331,52,16,16,100.0,7,10,70.0,1,1,100.0,0,0.2,0.2,1,1,0,0,0,/en/matches/002c4e89/Tottenham-Hotspur-Newcastle-United-September-27-2020-Premier-League
1,2020-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2020-09-13,Sun,Matchweek 5,Home,D 3–3,Tottenham,West Ham,Y,RW,71,16,19,84.2,154,17,12,14,85.7,2,3,66.7,0,0,,0,0.0,0.0,0,1,0,0,1,/en/matches/17f0eec9/Tottenham-Hotspur-West-Ham-United-October-18-2020-Premier-League
3,2020-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2020-09-13,Sat,Matchweek 9,Home,W 2–0,Tottenham,Manchester City,Y,LW,72,17,21,81.0,179,64,12,12,100.0,3,6,50.0,0,1,0.0,0,0.0,0.1,0,0,2,0,2,/en/matches/8a038069/Tottenham-Hotspur-Manchester-City-November-21-2020-Premier-League
5,2020-09-13,Sun,Matchweek 10,Away,D 0–0,Tottenham,Chelsea,Y,LW,88,22,29,75.9,299,44,15,18,83.3,7,7,100.0,0,3,0.0,0,0.0,0.0,0,2,0,0,1,/en/matches/58306243/Chelsea-Tottenham-Hotspur-November-29-2020-Premier-League
6,2020-09-13,Sun,Matchweek 11,Home,W 2–0,Tottenham,Arsenal,Y,"RW,RM",89,10,15,66.7,124,33,6,7,85.7,3,5,60.0,0,1,0.0,0,0.0,0.0,1,0,0,0,1,/en/matches/35abfa2f/North-London-Derby-Tottenham-Hotspur-Arsenal-December-6-2020-Premier-League
7,2020-09-13,Sun,Matchweek 12,Away,D 1–1,Tottenham,Crystal Palace,Y,RW,84,24,29,82.8,270,58,8,10,80.0,8,8,100.0,0,2,0.0,0,0.0,0.0,0,0,0,0,0,/en/matches/9b0e267e/Crystal-Palace-Tottenham-Hotspur-December-13-2020-Premier-League
8,2020-09-13,Wed,Matchweek 13,Away,L 1–2,Tottenham,Liverpool,Y,LM,75,8,12,66.7,66,9,6,8,75.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,/en/matches/966f86fe/Liverpool-Tottenham-Hotspur-December-16-2020-Premier-League
9,2020-09-13,Sun,Matchweek 14,Home,L 0–2,Tottenham,Leicester City,N,"On matchday squad, but did not play",/en/matches/56ffe356/Tottenham-Hotspur-Leicester-City-December-20-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
