,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2022-07-30,Sat,Championship,Matchweek 1,Away,L 1–2,Bristol City,Hull City,Y*,GK,90,0,0,0,0,0,0,0,0,39,0,0,0,0.0,0.0,0.0,0,0,18,37,48.6,0,18,0,0,0,/en/matches/03cea9be/Hull-City-Bristol-City-July-30-2022-Championship
1,2022-08-06,Sat,Championship,Matchweek 2,Home,L 2–3,Bristol City,Sunderland,Y*,GK,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,0,0,21,31,67.7,1,20,0,0,0,/en/matches/f3b3073c/Bristol-City-Sunderland-August-6-2022-Championship
2,2022-08-10,Wed,EFL Cup,First round,Away,W 4–1,Bristol City,Coventry City,Y*,GK,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/13ca3e6c/Coventry-City-Bristol-City-August-10-2022-EFL-Cup
3,2022-08-13,Sat,Championship,Matchweek 3,Away,D 1–1,Bristol City,Wigan Athletic,Y*,GK,90,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,0,0,16,35,45.7,0,11,0,0,0,/en/matches/bc89a13b/Wigan-Athletic-Bristol-City-August-13-2022-Championship
4,2022-08-16,Tue,Championship,Matchweek 4,Home,W 2–0,Bristol City,Luton Town,Y*,GK,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,0,0,15,31,48.4,0,12,0,0,0,/en/matches/5a983594/Bristol-City-Luton-Town-August-16-2022-Championship
5,2022-08-21,Sun,Championship,Matchweek 5,Home,W 2–0,Bristol City,Cardiff City,Y*,GK,90,0,0,0,0,0,0,0,0,48,0,0,0,0.0,0.0,0.0,0,0,24,45,53.3,0,23,0,0,0,/en/matches/aae38626/Bristol-City-Cardiff-City-August-21-2022-Championship
6,2022-08-24,Wed,EFL Cup,Second round,Away,W 3–1,Bristol City,Wycombe,Y*,GK,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/0e66e627/Wycombe-Wanderers-Bristol-City-August-24-2022-EFL-Cup
7,2022-08-27,Sat,Championship,Matchweek 6,Away,D 3–3,Bristol City,Blackpool,Y*,GK,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0,0,14,27,51.9,0,7,0,0,0,/en/matches/4aedb770/Blackpool-Bristol-City-August-27-2022-Championship
8,2022-08-31,Wed,Championship,Matchweek 7,Home,W 2–0,Bristol City,Huddersfield,Y*,GK,90,0,0,0,0,0,0,0,0,46,0,0,0,0.0,0.0,0.0,0,0,24,41,58.5,0,26,0,0,0,/en/matches/911f1100/Bristol-City-Huddersfield-Town-August-31-2022-Championship
9,2022-09-03,Sat,Championship,Matchweek 8,Away,W 3–2,Bristol City,Blackburn,Y*,GK,90,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,0,0,17,34,50.0,0,19,0,0,0,/en/matches/fba336c5/Blackburn-Rovers-Bristol-City-September-3-2022-Championship
10,2022-09-14,Wed,Championship,Matchweek 10,Away,L 2–3,Bristol City,Norwich City,Y*,GK,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0,0,16,27,59.3,0,15,0,0,0,/en/matches/e82bcf87/Norwich-City-Bristol-City-September-14-2022-Championship
11,2022-09-17,Sat,Championship,Matchweek 11,Away,L 1–2,Bristol City,Burnley,Y*,GK,90,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.0,0,0,20,40,50.0,0,14,0,0,0,/en/matches/366a9fd8/Burnley-Bristol-City-September-17-2022-Championship
12,2022-10-01,Sat,Championship,Matchweek 12,Home,L 1–2,Bristol City,QPR,Y*,GK,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,1,0,20,30,66.7,0,14,0,0,0,/en/matches/db570c73/Bristol-City-Queens-Park-Rangers-October-1-2022-Championship
13,2022-10-04,Tue,Championship,Matchweek 13,Home,D 0–0,Bristol City,Coventry City,Y*,GK,90,0,0,0,0,0,0,0,0,23,0,0,0,0.0,0.0,0.0,0,0,15,22,68.2,0,10,0,0,0,/en/matches/f286c4ee/Bristol-City-Coventry-City-October-4-2022-Championship
14,2022-10-08,Sat,Championship,Matchweek 14,Away,L 0–3,Bristol City,Birmingham City,Y*,GK,90,0,0,0,0,0,0,0,0,36,1,0,0,0.0,0.0,0.0,2,0,13,32,40.6,0,14,0,0,0,/en/matches/87cbec5d/Birmingham-City-Bristol-City-October-8-2022-Championship
15,2023-05-13,Sat,Premier League,Matchweek 36,Away,L 0–2,Wolves,Manchester Utd,Y,GK,90,0,0,0,0,0,0,0,0,43,0,0,0,0.0,0.0,0.0,0,0,28,39,71.8,0,12,0,0,0,/en/matches/f5d61382/Manchester-United-Wolverhampton-Wanderers-May-13-2023-Premier-League
16,2023-05-20,Sat,Premier League,Matchweek 37,Home,D 1–1,Wolves,Everton,Y,GK,90,0,0,0,0,0,0,0,0,44,1,0,0,0.0,0.0,0.0,0,0,33,41,80.5,0,17,0,0,0,/en/matches/ff2b58c3/Wolverhampton-Wanderers-Everton-May-20-2023-Premier-League
