,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
0,2020-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2020-12-27,Sun,Matchweek 21,Away,L 0–1,Tottenham,Brighton,N,"On matchday squad, but did not play",/en/matches/4663c253/Brighton-and-Hove-Albion-Tottenham-Hotspur-January-31-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
2,2020-12-27,Thu,Matchweek 22,Home,L 0–1,Tottenham,Chelsea,N,"On matchday squad, but did not play",/en/matches/7d98a679/Tottenham-Hotspur-Chelsea-February-4-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
3,2020-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2020-12-27,Sat,Matchweek 24,Away,L 0–3,Tottenham,Manchester City,Y,RB,90,52,6,23,21,9,0,52,4,3,75.0,1,25.0,24,98,45,1,1,0,1,2,31,1,/en/matches/5d0cd646/Manchester-City-Tottenham-Hotspur-February-13-2021-Premier-League
5,2020-12-27,Sun,Matchweek 25,Away,L 1–2,Tottenham,West Ham,Y,RB,45,32,1,17,12,3,1,32,0,0,,0,,16,106,37,2,1,0,0,0,17,1,/en/matches/59222b5f/West-Ham-United-Tottenham-Hotspur-February-21-2021-Premier-League
6,2020-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2020-12-27,Thu,Matchweek 33,Away,W 1–0,Tottenham,Fulham,N,"On matchday squad, but did not play",/en/matches/44b3d20c/Fulham-Tottenham-Hotspur-March-4-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
8,2020-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2020-12-27,Sun,Matchweek 18,Away,W 2–0,Tottenham,Aston Villa,Y,RB,90,45,7,19,21,6,1,45,4,2,50.0,2,50.0,11,88,51,1,1,0,1,1,13,0,/en/matches/faf3633c/Aston-Villa-Tottenham-Hotspur-March-21-2021-Premier-League
10,2020-12-27,Sun,Matchweek 30,Away,D 2–2,Tottenham,Newcastle Utd,Y,RB,90,46,4,12,22,12,1,46,1,1,100.0,0,0.0,19,69,39,0,0,0,0,0,27,2,/en/matches/7a399858/Newcastle-United-Tottenham-Hotspur-April-4-2021-Premier-League
11,2020-12-27,Sun,Matchweek 31,Home,L 1–3,Tottenham,Manchester Utd,N,"On matchday squad, but did not play",/en/matches/a51d567c/Tottenham-Hotspur-Manchester-United-April-11-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
12,2020-12-27,Fri,Matchweek 32,Away,D 2–2,Tottenham,Everton,N,"On matchday squad, but did not play",/en/matches/ebeb462d/Everton-Tottenham-Hotspur-April-16-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
13,2020-12-27,Wed,Matchweek 29,Home,W 2–1,Tottenham,Southampton,N,"On matchday squad, but did not play",/en/matches/81a7befa/Tottenham-Hotspur-Southampton-April-21-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
14,2020-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2020-12-27,Sun,Matchweek 36,Home,W 2–0,Tottenham,Wolves,Y,RB,90,56,2,15,28,14,1,56,4,3,75.0,1,25.0,32,157,93,3,0,0,0,2,40,4,/en/matches/9059c960/Tottenham-Hotspur-Wolverhampton-Wanderers-May-16-2021-Premier-League
16,2020-12-27,Wed,Matchweek 37,Home,L 1–2,Tottenham,Aston Villa,Y,RB,82,51,5,18,24,11,0,51,0,0,,0,,18,85,48,1,1,0,0,0,26,3,/en/matches/d4273555/Tottenham-Hotspur-Aston-Villa-May-19-2021-Premier-League
