,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
0,2022-08-07,Sat,Matchweek 3,Away,L 2–3,Brentford,Fulham,Y*,CB,90,63,11,44,19,0,0,63,0,0,,0,,34,115,45,0,0,0,0,0,43,0,/en/matches/a107c037/Fulham-Brentford-August-20-2022-Premier-League
1,2022-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2022-08-07,Sat,Matchweek 6,Home,W 5–2,Brentford,Leeds United,Y*,CB,90,28,10,18,10,0,0,28,1,1,100.0,0,0.0,5,27,10,0,0,0,0,0,5,0,/en/matches/88f9aad9/Brentford-Leeds-United-September-3-2022-Premier-League
3,2022-08-07,Sun,Matchweek 8,Home,L 0–3,Brentford,Arsenal,Y*,CB,90,44,5,25,18,1,1,44,0,0,,0,,24,78,20,0,0,0,0,1,23,0,/en/matches/fd5626e6/Brentford-Arsenal-September-18-2022-Premier-League
4,2022-08-07,Sat,Matchweek 9,Away,D 0–0,Brentford,Bournemouth,Y*,CB,64,58,10,37,19,2,2,58,0,0,,0,,37,144,54,0,0,0,0,0,37,0,/en/matches/f2e86b27/Bournemouth-Brentford-October-1-2022-Premier-League
5,2022-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2022-08-07,Mon,Matchweek 17,Home,D 2–2,Brentford,Tottenham,N,"On matchday squad, but did not play",/en/matches/14e4f648/Brentford-Tottenham-Hotspur-December-26-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
7,2022-08-07,Fri,Matchweek 18,Away,W 2–0,Brentford,West Ham,N,CM,1,2,0,0,2,0,0,2,0,0,,0,,1,24,17,1,0,0,0,0,2,0,/en/matches/56acbbbe/West-Ham-United-Brentford-December-30-2022-Premier-League
8,2022-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2022-08-07,Mon,Matchweek 26,Home,W 3–2,Brentford,Fulham,N,"On matchday squad, but did not play",/en/matches/3dce3a24/Brentford-Fulham-March-6-2023-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
10,2022-08-07,Sat,Matchweek 27,Away,L 0–1,Brentford,Everton,N,"On matchday squad, but did not play",/en/matches/980f57d4/Everton-Brentford-March-11-2023-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
11,2022-08-07,Wed,Matchweek 7,Away,W 2–0,Brentford,Southampton,N,"CB,LW",13,3,0,0,3,0,0,3,0,0,,0,,0,0,0,0,0,0,0,0,0,0,/en/matches/a4202b5b/Southampton-Brentford-March-15-2023-Premier-League
12,2022-08-07,Sat,Matchweek 28,Home,D 1–1,Brentford,Leicester City,N,CB,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,/en/matches/7647948e/Brentford-Leicester-City-March-18-2023-Premier-League
13,2022-08-07,Sat,Matchweek 29,Away,D 3–3,Brentford,Brighton,Y*,CB,90,40,14,27,11,2,1,40,0,0,,0,,16,40,14,0,1,0,0,0,19,0,/en/matches/ead2251e/Brighton-and-Hove-Albion-Brentford-April-1-2023-Premier-League
14,2022-08-07,Wed,Matchweek 25,Away,L 0–1,Brentford,Manchester Utd,Y*,CB,90,56,12,40,13,3,0,56,0,0,,0,,27,91,55,0,0,0,1,0,29,0,/en/matches/f3e6e475/Manchester-United-Brentford-April-5-2023-Premier-League
15,2022-08-07,Sat,Matchweek 30,Home,L 1–2,Brentford,Newcastle Utd,Y*,CB,15,8,0,2,2,4,3,8,0,0,,0,,0,0,0,0,0,0,0,0,2,0,/en/matches/a5e78e89/Brentford-Newcastle-United-April-8-2023-Premier-League
