,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2022-09-03,Sat,Matchweek 9,Home,L 1–2,Southampton,Everton,Y,CM,66,21,29,72.4,353,88,11,15,73.3,8,10,80.0,2,3,66.7,0,0.0,0.0,0,1,0,0,1,/en/matches/06d00bcb/Southampton-Everton-October-1-2022-Premier-League
1,2022-09-03,Sat,Matchweek 10,Away,L 0–4,Southampton,Manchester City,N,"On matchday squad, but did not play",/en/matches/864294c0/Manchester-City-Southampton-October-8-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
2,2022-09-03,Sun,Matchweek 11,Home,D 1–1,Southampton,West Ham,Y,CM,74,18,21,85.7,344,78,7,9,77.8,9,10,90.0,2,2,100.0,0,0.0,0.0,0,3,0,0,1,/en/matches/2f5adfad/Southampton-West-Ham-United-October-16-2022-Premier-League
3,2022-09-03,Wed,Matchweek 12,Away,W 1–0,Southampton,Bournemouth,Y,CM,87,37,38,97.4,547,179,20,20,100.0,12,12,100.0,3,4,75.0,0,0.0,0.0,0,2,1,0,2,/en/matches/8a2bb3b6/Bournemouth-Southampton-October-19-2022-Premier-League
4,2022-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2022-09-03,Sat,Matchweek 14,Away,L 0–1,Southampton,Crystal Palace,N,CM,45,29,30,96.7,487,175,18,18,100.0,8,8,100.0,3,4,75.0,0,0.0,0.0,0,4,0,0,6,/en/matches/4be07239/Crystal-Palace-Southampton-October-29-2022-Premier-League
6,2022-09-03,Sun,Matchweek 15,Home,L 1–4,Southampton,Newcastle Utd,Y,"RB,DM",90,45,56,80.4,704,235,21,24,87.5,19,23,82.6,4,7,57.1,0,0.1,0.1,3,6,1,1,6,/en/matches/57f9bcc9/Southampton-Newcastle-United-November-6-2022-Premier-League
7,2022-09-03,Sat,Matchweek 16,Away,L 1–3,Southampton,Liverpool,N,RB,32,19,26,73.1,329,82,8,11,72.7,8,10,80.0,2,3,66.7,0,0.1,0.1,1,3,1,1,3,/en/matches/1579d34b/Liverpool-Southampton-November-12-2022-Premier-League
8,2022-09-03,Mon,Matchweek 17,Home,L 1–3,Southampton,Brighton,N,LB,37,18,19,94.7,312,139,6,7,85.7,8,8,100.0,3,3,100.0,0,0.2,0.2,1,0,1,1,0,/en/matches/3527c390/Southampton-Brighton-and-Hove-Albion-December-26-2022-Premier-League
9,2022-09-03,Sat,Matchweek 18,Away,L 1–2,Southampton,Fulham,Y,"WB,DM,CM",89,21,30,70.0,292,83,12,14,85.7,7,8,87.5,1,4,25.0,0,0.0,0.0,0,2,1,0,2,/en/matches/a15bf99e/Fulham-Southampton-December-31-2022-Premier-League
10,2022-09-03,Wed,Matchweek 19,Home,L 0–1,Southampton,Nott'ham Forest,N,"On matchday squad, but did not play",/en/matches/cc17c735/Southampton-Nottingham-Forest-January-4-2023-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
11,2022-09-03,Sat,Matchweek 20,Away,W 2–1,Southampton,Everton,N,CM,6,1,2,50.0,7,0,1,1,100.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,/en/matches/11603f7f/Everton-Southampton-January-14-2023-Premier-League
12,2022-09-03,Sat,Matchweek 21,Home,L 0–1,Southampton,Aston Villa,N,"On matchday squad, but did not play",/en/matches/91d49468/Southampton-Aston-Villa-January-21-2023-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
13,2022-09-03,Sat,Matchweek 22,Away,L 0–3,Southampton,Brentford,N,"On matchday squad, but did not play",/en/matches/ef31dad5/Brentford-Southampton-February-4-2023-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
14,2022-09-03,Sat,Matchweek 23,Home,L 1–2,Southampton,Wolves,Y,CB,90,27,39,69.2,521,247,11,13,84.6,13,17,76.5,3,7,42.9,0,0.0,0.0,1,5,1,0,5,/en/matches/8c7913ed/Southampton-Wolverhampton-Wanderers-February-11-2023-Premier-League
15,2022-09-03,Sat,Matchweek 24,Away,W 1–0,Southampton,Chelsea,Y,RB,89,31,41,75.6,601,300,15,17,88.2,14,20,70.0,2,3,66.7,0,0.0,0.0,0,5,0,0,3,/en/matches/8d750d5d/Chelsea-Southampton-February-18-2023-Premier-League
16,2022-09-03,Sat,Matchweek 25,Away,L 0–1,Southampton,Leeds United,Y,RB,90,32,41,78.0,424,174,19,20,95.0,11,14,78.6,0,1,0.0,0,0.0,0.0,0,2,0,0,2,/en/matches/9edb32a3/Leeds-United-Southampton-February-25-2023-Premier-League
17,2022-09-03,Sat,Matchweek 26,Home,W 1–0,Southampton,Leicester City,Y,RB,90,29,46,63.0,477,205,18,25,72.0,7,12,58.3,3,7,42.9,0,0.2,0.1,1,1,0,0,5,/en/matches/4d14422c/Southampton-Leicester-City-March-4-2023-Premier-League
18,2022-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2022-09-03,Sat,Matchweek 28,Home,D 3–3,Southampton,Tottenham,N,CB,57,26,28,92.9,510,159,7,7,100.0,18,19,94.7,1,2,50.0,0,0.0,0.0,0,3,1,0,3,/en/matches/bd9ec55d/Southampton-Tottenham-Hotspur-March-18-2023-Premier-League
20,2022-09-03,Sun,Matchweek 29,Away,L 0–1,Southampton,West Ham,N,RM,20,8,8,100.0,92,34,6,6,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,2,0,0,1,/en/matches/42e1f38d/West-Ham-United-Southampton-April-2-2023-Premier-League
21,2022-09-03,Sat,Matchweek 30,Home,L 1–4,Southampton,Manchester City,Y,"RB,CB",90,25,37,67.6,463,131,12,16,75.0,8,9,88.9,5,9,55.6,0,0.0,0.0,0,1,1,0,2,/en/matches/fb045117/Southampton-Manchester-City-April-8-2023-Premier-League
22,2022-09-03,Sat,Matchweek 31,Home,L 0–2,Southampton,Crystal Palace,Y,RB,90,52,69,75.4,912,265,28,35,80.0,18,25,72.0,5,6,83.3,0,0.0,0.0,1,3,1,1,2,/en/matches/67f47a1b/Southampton-Crystal-Palace-April-15-2023-Premier-League
23,2022-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2022-09-03,Thu,Matchweek 33,Home,L 0–1,Southampton,Bournemouth,N,"WB,CM,RB",55,34,42,81.0,512,222,18,20,90.0,10,11,90.9,4,5,80.0,0,0.0,0.0,0,4,1,0,5,/en/matches/ccabe10f/Southampton-Bournemouth-April-27-2023-Premier-League
25,2022-09-03,Sun,Matchweek 34,Away,L 1–3,Southampton,Newcastle Utd,N,RB,21,8,9,88.9,105,29,5,5,100.0,3,3,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,/en/matches/b16063b6/Newcastle-United-Southampton-April-30-2023-Premier-League
26,2022-09-03,Mon,Matchweek 35,Away,L 3–4,Southampton,Nott'ham Forest,Y,LB,90,55,68,80.9,916,261,24,26,92.3,25,30,83.3,5,10,50.0,0,0.1,0.1,2,3,2,1,5,/en/matches/23e7953f/Nottingham-Forest-Southampton-May-8-2023-Premier-League
27,2022-09-03,Sat,Matchweek 36,Home,L 0–2,Southampton,Fulham,Y,LB,81,23,27,85.2,311,121,18,18,100.0,4,4,100.0,1,2,50.0,0,0.0,0.0,0,0,0,0,2,/en/matches/e05f67be/Southampton-Fulham-May-13-2023-Premier-League
28,2022-09-03,Sun,Matchweek 37,Away,L 1–3,Southampton,Brighton,N,"On matchday squad, but did not play",/en/matches/017addef/Brighton-and-Hove-Albion-Southampton-May-21-2023-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
