,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2019-08-10,Sat,Matchweek 3,Away,W 2–1,Crystal Palace,Manchester Utd,Y,CB,90,11,15,73.3,177,56,4,5,80.0,6,7,85.7,0,2,0.0,0,0.0,0.0,0,0,0,0,1,/en/matches/7c1c4078/Manchester-United-Crystal-Palace-August-24-2019-Premier-League
1,2019-08-10,Sat,Matchweek 4,Home,W 1–0,Crystal Palace,Aston Villa,Y,CB,90,48,54,88.9,918,387,20,21,95.2,23,25,92.0,5,8,62.5,0,0.0,0.0,0,4,1,0,5,/en/matches/230f4fac/Crystal-Palace-Aston-Villa-August-31-2019-Premier-League
2,2019-08-10,Sat,Matchweek 5,Away,L 0–4,Crystal Palace,Tottenham,Y,CB,90,35,36,97.2,735,220,5,5,100.0,29,29,100.0,1,2,50.0,0,0.0,0.0,0,0,0,0,2,/en/matches/1d812c17/Tottenham-Hotspur-Crystal-Palace-September-14-2019-Premier-League
3,2019-08-10,Sun,Matchweek 6,Home,D 1–1,Crystal Palace,Wolves,Y,CB,90,47,50,94.0,919,330,14,15,93.3,27,28,96.4,6,7,85.7,0,0.0,0.0,1,1,0,0,2,/en/matches/d76eb681/Crystal-Palace-Wolverhampton-Wanderers-September-22-2019-Premier-League
4,2019-08-10,Sat,Matchweek 7,Home,W 2–0,Crystal Palace,Norwich City,Y,CB,90,34,39,87.2,732,295,11,11,100.0,16,18,88.9,7,9,77.8,0,0.0,0.0,0,1,0,0,3,/en/matches/3b180c0d/Crystal-Palace-Norwich-City-September-28-2019-Premier-League
5,2019-08-10,Sat,Matchweek 8,Away,W 2–1,Crystal Palace,West Ham,Y*,CB,90,57,60,95.0,1195,420,16,18,88.9,33,34,97.1,8,8,100.0,0,0.0,0.0,1,4,1,0,2,/en/matches/23fe51bc/West-Ham-United-Crystal-Palace-October-5-2019-Premier-League
6,2019-08-10,Sat,Matchweek 9,Home,L 0–2,Crystal Palace,Manchester City,Y,CB,90,28,32,87.5,547,106,8,9,88.9,17,17,100.0,3,6,50.0,0,0.0,0.0,0,1,0,0,2,/en/matches/f334b1dc/Crystal-Palace-Manchester-City-October-19-2019-Premier-League
7,2019-08-10,Sun,Matchweek 10,Away,D 2–2,Crystal Palace,Arsenal,Y,CB,90,24,28,85.7,483,174,10,11,90.9,12,15,80.0,2,2,100.0,0,0.0,0.0,0,3,0,0,2,/en/matches/077b30ff/Arsenal-Crystal-Palace-October-27-2019-Premier-League
8,2019-08-10,Sun,Matchweek 11,Home,L 0–2,Crystal Palace,Leicester City,Y,CB,90,36,43,83.7,637,248,12,13,92.3,21,22,95.5,2,6,33.3,0,0.0,0.0,0,1,0,0,1,/en/matches/25d28387/Crystal-Palace-Leicester-City-November-3-2019-Premier-League
9,2019-08-10,Sat,Matchweek 12,Away,L 0–2,Crystal Palace,Chelsea,Y,CB,90,32,36,88.9,596,177,13,15,86.7,14,15,93.3,5,6,83.3,0,0.0,0.0,0,2,0,0,2,/en/matches/99680077/Chelsea-Crystal-Palace-November-9-2019-Premier-League
10,2019-08-10,Sat,Matchweek 13,Home,L 1–2,Crystal Palace,Liverpool,Y,CB,90,25,31,80.6,481,168,10,10,100.0,12,13,92.3,3,7,42.9,0,0.0,0.0,0,0,0,0,0,/en/matches/0b1da656/Crystal-Palace-Liverpool-November-23-2019-Premier-League
11,2019-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2019-08-10,Sat,Matchweek 16,Away,D 0–0,Crystal Palace,Watford,Y,CB,90,45,52,86.5,966,338,10,11,90.9,30,33,90.9,5,8,62.5,0,0.0,0.0,0,3,0,0,1,/en/matches/90976b40/Watford-Crystal-Palace-December-7-2019-Premier-League
13,2019-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2019-08-10,Sat,Matchweek 22,Home,D 1–1,Crystal Palace,Arsenal,Y,CB,90,44,54,81.5,858,281,17,19,89.5,21,24,87.5,6,10,60.0,0,0.0,0.0,0,4,0,0,3,/en/matches/e1fdc1f9/Crystal-Palace-Arsenal-January-11-2020-Premier-League
15,2019-08-10,Sat,Matchweek 23,Away,D 2–2,Crystal Palace,Manchester City,Y,CB,90,16,21,76.2,293,78,6,7,85.7,9,9,100.0,1,5,20.0,1,0.1,0.1,1,0,0,0,0,/en/matches/4572cd0e/Manchester-City-Crystal-Palace-January-18-2020-Premier-League
