,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2023-02-11,Sat,Matchweek 25,Home,L 0–1,Leicester City,Arsenal,N,RW,6,4,5,80.0,43,3,4,5,80.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,/en/matches/145cc0a5/Leicester-City-Arsenal-February-25-2023-Premier-League
1,2023-02-11,Sat,Matchweek 26,Away,L 0–1,Leicester City,Southampton,Y,RB,90,65,79,82.3,1067,426,30,37,81.1,34,37,91.9,1,1,100.0,0,0.0,0.0,0,8,3,1,11,/en/matches/4d14422c/Southampton-Leicester-City-March-4-2023-Premier-League
2,2023-02-11,Sat,Matchweek 27,Home,L 1–3,Leicester City,Chelsea,Y,RM,90,49,61,80.3,714,312,26,29,89.7,20,24,83.3,1,3,33.3,1,0.3,0.2,3,3,2,1,3,/en/matches/bd5571a1/Leicester-City-Chelsea-March-11-2023-Premier-League
3,2023-02-11,Sat,Matchweek 28,Away,D 1–1,Leicester City,Brentford,Y,RB,90,55,64,85.9,1009,417,25,28,89.3,23,26,88.5,6,7,85.7,0,0.1,0.3,2,9,4,1,9,/en/matches/7647948e/Brentford-Leicester-City-March-18-2023-Premier-League
4,2023-02-11,Sat,Matchweek 29,Away,L 1–2,Leicester City,Crystal Palace,N,RB,45,32,41,78.0,486,107,19,19,100.0,12,15,80.0,1,5,20.0,0,0.0,0.0,0,3,0,0,1,/en/matches/ee1878a0/Crystal-Palace-Leicester-City-April-1-2023-Premier-League
5,2023-02-11,Tue,Matchweek 7,Home,L 1–2,Leicester City,Aston Villa,N,RW,6,1,5,20.0,3,2,0,1,0.0,0,1,0.0,0,2,0.0,0,0.0,0.0,0,0,0,0,0,/en/matches/f213214b/Leicester-City-Aston-Villa-April-4-2023-Premier-League
6,2023-02-11,Sat,Matchweek 30,Home,L 0–1,Leicester City,Bournemouth,Y,RW,57,21,29,72.4,361,53,9,10,90.0,11,14,78.6,1,2,50.0,0,0.1,0.0,1,1,0,0,1,/en/matches/72ca7930/Leicester-City-Bournemouth-April-8-2023-Premier-League
7,2023-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2023-02-11,Mon,Matchweek 35,Away,L 3–5,Leicester City,Fulham,N,"On matchday squad, but did not play",/en/matches/9a5efecc/Fulham-Leicester-City-May-8-2023-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
9,2023-02-11,Mon,Matchweek 36,Home,L 0–3,Leicester City,Liverpool,Y,RB,66,22,32,68.8,309,200,14,15,93.3,5,6,83.3,2,7,28.6,0,0.1,0.0,1,1,1,0,2,/en/matches/7dd0fbd7/Leicester-City-Liverpool-May-15-2023-Premier-League
10,2023-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-02-11,Sun,Matchweek 38,Home,W 2–1,Leicester City,West Ham,N,RB,1,2,5,40.0,23,24,2,2,100.0,0,2,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,/en/matches/a96c9915/Leicester-City-West-Ham-United-May-28-2023-Premier-League
