,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2021-10-08,Fri,WCQ,First round,Away,D 2–2,wls Wales,cz Czech Republic,Y,LB,75,0,1,0,0,2,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/3f2e2218/Czech-Republic-Wales-October-8-2021-WCQ----UEFA-M
1,2021-10-16,Sat,Premier League,Matchweek 8,Away,W 5–0,Liverpool,Watford,N,RB,8,0,1,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.7,2,2,9,9,100.0,0,7,1,1,1,/en/matches/2ce6d340/Watford-Liverpool-October-16-2021-Premier-League
2,2021-10-19,Tue,Champions Lg,Group stage,Away,W 3–2,eng Liverpool,es Atlético Madrid,N,RW,1,0,0,0,0,1,0,0,0,5,0,0,0,0.1,0.1,0.0,1,0,2,3,66.7,0,4,0,0,0,/en/matches/0f05c98d/Atletico-Madrid-Liverpool-October-19-2021-Champions-League
3,2021-10-27,Wed,EFL Cup,Fourth round,Away,W 2–0,Liverpool,Preston,Y,RB,90,0,1,0,0,2,1,0,0,,,1,,,,,,,,,,,,,,,/en/matches/54dca3c9/Preston-North-End-Liverpool-October-27-2021-EFL-Cup
4,2021-11-13,Sat,WCQ,First round,Home,W 5–1,wls Wales,by Belarus,Y,LB,90,1,0,0,0,4,1,0,0,,,2,,,,,,,,,,,,,,,/en/matches/f1c0e8a2/Wales-Belarus-November-13-2021-WCQ----UEFA-M
5,2021-11-16,Tue,WCQ,First round,Home,D 1–1,wls Wales,be Belgium,Y,RB,90,0,0,0,0,2,1,0,0,,,0,,,,,,,,,,,,,,,/en/matches/c2aa4863/Wales-Belgium-November-16-2021-WCQ----UEFA-M
6,2021-11-24,Wed,Champions Lg,Group stage,Home,W 2–0,eng Liverpool,pt Porto,Y,RB,90,0,0,0,0,0,0,0,0,81,3,0,4,0.0,0.0,0.1,3,0,46,67,68.7,5,35,5,6,5,/en/matches/a8898813/Liverpool-Porto-November-24-2021-Champions-League
7,2021-12-07,Tue,Champions Lg,Group stage,Away,W 2–1,eng Liverpool,it Milan,Y,"RB,RW",89,0,0,0,0,2,1,0,0,70,3,1,3,0.1,0.1,0.2,5,0,46,59,78.0,7,55,1,1,0,/en/matches/dd8d2903/Milan-Liverpool-December-7-2021-Champions-League
8,2021-12-22,Wed,EFL Cup,Quarter-finals,Home,D 3 (5)–3 (4),Liverpool,Leicester City,Y,FW,90,0,0,0,0,1,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/7d868ad3/Liverpool-Leicester-City-December-22-2021-EFL-Cup
9,2022-01-13,Thu,EFL Cup,Semi-finals,Home,D 0–0,Liverpool,Arsenal,N,,15,0,0,0,0,1,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/16ed0d3e/Liverpool-Arsenal-January-13-2022-EFL-Cup
10,2022-01-20,Thu,EFL Cup,Semi-finals,Away,W 2–0,Liverpool,Arsenal,N,,7,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/cae31df4/Arsenal-Liverpool-January-20-2022-EFL-Cup
