,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-08-12,Sat,Premier League,Matchweek 1,Home,W 4–1,Brighton,Luton Town,Y,FW,77,0,0,0,0,4,1,0,0,26.0,0.0,0,1.0,0.3,0.3,0.0,3.0,0.0,12.0,14.0,85.7,1.0,16.0,2.0,1.0,1.0,/en/matches/56a137f7/Brighton-and-Hove-Albion-Luton-Town-August-12-2023-Premier-League,1.0,0.5,0.5104166666666666
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2023-08-19,Sat,Premier League,Matchweek 2,Away,W 4–1,Brighton,Wolves,Y,FW,56,0,0,0,0,2,1,0,0,33.0,0.0,0,2.0,0.2,0.2,0.1,6.0,2.0,19.0,22.0,86.4,2.0,22.0,3.0,0.0,0.0,/en/matches/d7c606ec/Wolverhampton-Wanderers-Brighton-and-Hove-Albion-August-19-2023-Premier-League,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2023-08-26,Sat,Premier League,Matchweek 3,Home,L 1–3,Brighton,West Ham,Y,AM,59,0,0,0,0,1,0,0,0,26.0,1.0,0,1.0,0.0,0.0,0.1,4.0,0.0,18.0,21.0,85.7,2.0,20.0,1.0,1.0,0.0,/en/matches/ba68d60c/Brighton-and-Hove-Albion-West-Ham-United-August-26-2023-Premier-League,0.0,0.5,0.5333333333333333
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2023-09-16,Sat,Premier League,Matchweek 5,Away,W 3–1,Brighton,Manchester Utd,Y,FW,63,1,0,0,0,2,1,0,0,35.0,3.0,1,0.0,0.5,0.5,0.0,2.0,1.0,20.0,23.0,87.0,2.0,22.0,1.0,1.0,0.0,/en/matches/ddcf2857/Manchester-United-Brighton-and-Hove-Albion-September-16-2023-Premier-League,1.0,0.6666666666666666,0.4895833333333333
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2023-09-21,Thu,Europa Lg,Group stage,Home,L 2–3,eng Brighton,gr AEK Athens,N,FW,9,0,0,0,0,1,0,1,0,11.0,0.0,0,0.0,0.1,0.1,0.0,0.0,0.0,6.0,8.0,75.0,0.0,8.0,0.0,1.0,0.0,/en/matches/8aebde7a/Brighton-and-Hove-Albion-AEK-Athens-September-21-2023-Europa-League,0.0,0.6666666666666666,0.5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2023-09-24,Sun,Premier League,Matchweek 6,Home,W 3–1,Brighton,Bournemouth,Y,"AM,FW",62,0,0,0,0,0,0,0,0,25.0,0.0,1,0.0,0.0,0.0,0.0,2.0,0.0,17.0,20.0,85.0,2.0,18.0,1.0,2.0,0.0,/en/matches/5593f16c/Brighton-and-Hove-Albion-Bournemouth-September-24-2023-Premier-League,1.0,0.3333333333333333,0.53125
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2023-09-27,Wed,EFL Cup,Third round,Away,L 0–1,Brighton,Chelsea,N,,27,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/4761dbfb/Chelsea-Brighton-and-Hove-Albion-September-27-2023-EFL-Cup,0.0,0.6666666666666666,0.5
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2023-09-30,Sat,Premier League,Matchweek 7,Away,L 1–6,Brighton,Aston Villa,Y,AM,45,0,0,0,0,0,0,1,0,19.0,3.0,0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,13.0,76.9,1.0,11.0,0.0,0.0,0.0,/en/matches/2df9a3a1/Aston-Villa-Brighton-and-Hove-Albion-September-30-2023-Premier-League,0.0,0.3333333333333333,0.3928571428571428
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2023-10-05,Thu,Europa Lg,Group stage,Away,D 2–2,eng Brighton,fr Marseille,Y,FW,76,0,0,0,0,2,1,0,0,20.0,0.0,0,0.0,0.5,0.5,0.0,2.0,0.0,10.0,12.0,83.3,0.0,18.0,0.0,3.0,0.0,/en/matches/6e5bc2fb/Marseille-Brighton-and-Hove-Albion-October-5-2023-Europa-League,0.5,0.3333333333333333,0.5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2023-10-08,Sun,Premier League,Matchweek 8,Home,D 2–2,Brighton,Liverpool,N,"AM,FW",31,0,0,0,0,0,0,0,0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,/en/matches/3b1ec657/Brighton-and-Hove-Albion-Liverpool-October-8-2023-Premier-League,0.5,0.1666666666666666,0.7142857142857142
