,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2021-10-11,Mon,WCQ,First round,Away,W 1–0,wls Wales,ee Estonia,Y,FW,90,0,0,0,0,1,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/49a42498/Estonia-Wales-October-11-2021-WCQ----UEFA-M,1.0,0.5,0.5
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2021-10-16,Sat,Premier League,Matchweek 8,Away,L 0–1,Leeds United,Southampton,Y,"LW,RW",90,0,0,0,0,1,0,0,0,29.0,0.0,1,0.0,0.1,0.1,0.0,0.0,0.0,15.0,22.0,68.2,2.0,19.0,2.0,4.0,2.0,/en/matches/8bde822c/Southampton-Leeds-United-October-16-2021-Premier-League,0.0,0.8333333333333334,0.3571428571428571
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2021-10-23,Sat,Premier League,Matchweek 9,Home,D 1–1,Leeds United,Wolves,Y,FW,90,0,0,0,0,0,0,0,0,28.0,2.0,0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,21.0,71.4,1.0,12.0,1.0,0.0,0.0,/en/matches/49b3afe3/Leeds-United-Wolverhampton-Wanderers-October-23-2021-Premier-League,0.5,0.5,0.9285714285714286
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2021-10-26,Tue,EFL Cup,Fourth round,Away,L 0–2,Leeds United,Arsenal,Y,AM,69,0,0,0,0,2,2,0,0,,,0,,,,,,,,,,,,,,,/en/matches/2dc8556d/Arsenal-Leeds-United-October-26-2021-EFL-Cup,0.0,0.5,0.5
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2021-10-31,Sun,Premier League,Matchweek 10,Away,W 2–1,Leeds United,Norwich City,Y,"LW,FW",76,0,1,0,0,1,0,0,0,23.0,0.0,0,0.0,0.2,0.2,0.2,4.0,1.0,14.0,16.0,87.5,2.0,9.0,2.0,2.0,2.0,/en/matches/52daf8d4/Norwich-City-Leeds-United-October-31-2021-Premier-League,1.0,0.1666666666666666,0.4047619047619047
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2021-11-07,Sun,Premier League,Matchweek 11,Home,D 1–1,Leeds United,Leicester City,Y,"FW,LM",90,0,0,0,0,6,0,0,0,45.0,1.0,1,1.0,0.2,0.2,0.0,3.0,0.0,19.0,32.0,59.4,6.0,29.0,4.0,2.0,0.0,/en/matches/8fd004c6/Leeds-United-Leicester-City-November-7-2021-Premier-League,0.5,0.5,0.4761904761904761
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2021-11-13,Sat,WCQ,First round,Home,W 5–1,wls Wales,by Belarus,Y,LM,75,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/f1c0e8a2/Wales-Belarus-November-13-2021-WCQ----UEFA-M,1.0,0.5,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2021-11-16,Tue,WCQ,First round,Home,D 1–1,wls Wales,be Belgium,Y,FW,90,0,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/c2aa4863/Wales-Belgium-November-16-2021-WCQ----UEFA-M,0.5,0.8333333333333334,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2021-11-21,Sun,Premier League,Matchweek 12,Away,L 1–2,Leeds United,Tottenham,Y,"RW,CM",90,1,0,0,0,7,4,0,0,38.0,0.0,1,0.0,0.9,0.9,0.0,2.0,0.0,13.0,27.0,48.1,1.0,30.0,7.0,1.0,1.0,/en/matches/a74a684e/Tottenham-Hotspur-Leeds-United-November-21-2021-Premier-League,0.0,0.6666666666666666,0.5595238095238095
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2021-11-27,Sat,Premier League,Matchweek 13,Away,D 0–0,Leeds United,Brighton,Y,"FW,RW",90,0,0,0,0,2,0,0,0,17.0,0.0,0,1.0,0.2,0.2,0.1,1.0,0.0,6.0,10.0,60.0,1.0,13.0,1.0,2.0,2.0,/en/matches/5d651cd7/Brighton-and-Hove-Albion-Leeds-United-November-27-2021-Premier-League,0.5,0.5,0.4047619047619046
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2021-11-30,Tue,Premier League,Matchweek 14,Home,W 1–0,Leeds United,Crystal Palace,Y,LM,90,0,0,0,0,4,0,0,0,44.0,3.0,1,2.0,0.2,0.2,0.1,2.0,0.0,16.0,23.0,69.6,5.0,28.0,4.0,4.0,0.0,/en/matches/b0ab4044/Leeds-United-Crystal-Palace-November-30-2021-Premier-League,1.0,0.3333333333333333,0.4880952380952381
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2021-12-05,Sun,Premier League,Matchweek 15,Home,D 2–2,Leeds United,Brentford,Y,"LW,RW",90,0,0,0,0,0,0,0,0,36.0,2.0,1,0.0,0.0,0.0,0.1,4.0,0.0,21.0,28.0,75.0,4.0,28.0,2.0,0.0,0.0,/en/matches/175160b7/Leeds-United-Brentford-December-5-2021-Premier-League,0.5,0.5,0.4761904761904762
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2021-12-11,Sat,Premier League,Matchweek 16,Away,L 2–3,Leeds United,Chelsea,Y,FW,87,0,0,0,0,0,0,0,0,25.0,2.0,0,0.0,0.0,0.0,0.0,6.0,2.0,12.0,18.0,66.7,2.0,17.0,3.0,5.0,3.0,/en/matches/6ad3036b/Chelsea-Leeds-United-December-11-2021-Premier-League,0.0,0.6666666666666666,0.5119047619047619
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2021-12-14,Tue,Premier League,Matchweek 17,Away,L 0–7,Leeds United,Manchester City,Y,FW,45,0,0,0,0,0,0,0,0,12.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,70.0,0.0,3.0,0.0,0.0,0.0,/en/matches/5730a84c/Manchester-City-Leeds-United-December-14-2021-Premier-League,0.0,0.5,0.7619047619047619
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2022-01-02,Sun,Premier League,Matchweek 21,Home,W 3–1,Leeds United,Burnley,N,LW,29,1,0,0,0,1,1,0,0,10.0,0.0,0,0.0,0.3,0.3,0.5,2.0,0.0,4.0,8.0,50.0,1.0,6.0,1.0,0.0,0.0,/en/matches/cff8022b/Leeds-United-Burnley-January-2-2022-Premier-League,1.0,0.1666666666666666,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2022-01-09,Sun,FA Cup,Third round proper,Away,L 0–2,Leeds United,West Ham,Y,AM,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/b5e5de2f/West-Ham-United-Leeds-United-January-9-2022-FA-Cup,0.0,0.3333333333333333,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2022-01-16,Sun,Premier League,Matchweek 22,Away,W 3–2,Leeds United,West Ham,Y,FW,90,0,0,0,0,5,1,1,0,30.0,2.0,0,2.0,0.3,0.3,0.0,3.0,0.0,11.0,18.0,61.1,1.0,14.0,3.0,3.0,1.0,/en/matches/62c16969/West-Ham-United-Leeds-United-January-16-2022-Premier-League,1.0,0.3333333333333333,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2022-01-22,Sat,Premier League,Matchweek 23,Home,L 0–1,Leeds United,Newcastle Utd,Y,FW,70,0,0,0,0,2,2,1,0,14.0,0.0,0,1.0,0.3,0.3,0.0,0.0,0.0,4.0,9.0,44.4,2.0,10.0,5.0,2.0,1.0,/en/matches/07df6328/Leeds-United-Newcastle-United-January-22-2022-Premier-League,0.0,0.6666666666666666,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2022-02-09,Wed,Premier League,Matchweek 24,Away,D 3–3,Leeds United,Aston Villa,Y,FW,90,2,0,0,0,4,3,1,0,21.0,0.0,0,2.0,1.0,1.0,0.0,2.0,0.0,7.0,12.0,58.3,1.0,8.0,1.0,1.0,0.0,/en/matches/f1e84229/Aston-Villa-Leeds-United-February-9-2022-Premier-League,0.5,0.3333333333333333,0.5
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2022-02-12,Sat,Premier League,Matchweek 25,Away,L 0–3,Leeds United,Everton,Y,FW,90,0,0,0,0,1,0,1,0,22.0,1.0,0,0.0,0.1,0.1,0.0,1.0,0.0,8.0,14.0,57.1,2.0,16.0,1.0,2.0,2.0,/en/matches/0a51943e/Everton-Leeds-United-February-12-2022-Premier-League,0.0,0.5,0.5
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2022-02-20,Sun,Premier League,Matchweek 26,Home,L 2–4,Leeds United,Manchester Utd,Y,"LM,RW",90,0,1,0,0,0,0,0,0,31.0,0.0,1,1.0,0.0,0.0,0.8,3.0,1.0,11.0,22.0,50.0,2.0,20.0,6.0,4.0,1.0,/en/matches/002f0ff0/Leeds-United-Manchester-United-February-20-2022-Premier-League,0.0,0.1666666666666666,0.5
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2022-02-23,Wed,Premier League,Matchweek 19,Away,L 0–6,Leeds United,Liverpool,Y,FW,60,0,0,0,0,0,0,0,0,12.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,77.8,0.0,7.0,0.0,0.0,0.0,/en/matches/6d0f3b48/Liverpool-Leeds-United-February-23-2022-Premier-League,0.0,0.1666666666666666,0.5
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2022-02-26,Sat,Premier League,Matchweek 27,Home,L 0–4,Leeds United,Tottenham,Y,"LM,FW",90,0,0,0,0,1,0,0,0,28.0,0.0,0,2.0,0.1,0.1,0.0,2.0,0.0,16.0,19.0,84.2,1.0,11.0,2.0,2.0,1.0,/en/matches/05d37de9/Leeds-United-Tottenham-Hotspur-February-26-2022-Premier-League,0.0,0.0,0.5
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2022-03-05,Sat,Premier League,Matchweek 28,Away,L 0–1,Leeds United,Leicester City,Y,FW,90,0,0,0,0,2,1,0,0,30.0,0.0,0,0.0,0.1,0.1,0.3,3.0,0.0,17.0,23.0,73.9,5.0,19.0,3.0,2.0,0.0,/en/matches/1d777dcd/Leicester-City-Leeds-United-March-5-2022-Premier-League,0.0,0.0,0.5
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,2022-03-10,Thu,Premier League,Matchweek 20,Home,L 0–3,Leeds United,Aston Villa,Y,FW,90,0,0,0,0,0,0,1,0,23.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,73.3,2.0,13.0,0.0,4.0,2.0,/en/matches/79b8fb6e/Leeds-United-Aston-Villa-March-10-2022-Premier-League,0.0,0.0,0.5
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2022-03-13,Sun,Premier League,Matchweek 29,Home,W 2–1,Leeds United,Norwich City,Y,"FW,RW",90,0,1,0,0,1,1,1,0,31.0,0.0,0,0.0,0.0,0.0,0.1,0.0,0.0,13.0,21.0,61.9,2.0,20.0,6.0,0.0,0.0,/en/matches/b13fb9b9/Leeds-United-Norwich-City-March-13-2022-Premier-League,1.0,0.0,0.5
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,2022-03-18,Fri,Premier League,Matchweek 30,Away,W 3–2,Leeds United,Wolves,Y,"RW,FW",90,0,0,0,0,4,1,0,0,21.0,0.0,0,0.0,0.6,0.6,0.4,5.0,1.0,9.0,13.0,69.2,2.0,18.0,4.0,0.0,0.0,/en/matches/1c402923/Wolverhampton-Wanderers-Leeds-United-March-18-2022-Premier-League,1.0,0.3333333333333333,0.5
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,2022-03-24,Thu,WCQ,Semi-finals,Home,W 2–1,wls Wales,at Austria,Y,FW,87,0,0,0,0,2,2,0,0,,,0,,,,,,,,,,,,,,,/en/matches/a5b025eb/Wales-Austria-March-24-2022-WCQ----UEFA-M,1.0,0.6666666666666666,0.5
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,2022-04-02,Sat,Premier League,Matchweek 31,Home,D 1–1,Leeds United,Southampton,Y,FW,58,0,0,0,0,2,1,0,0,27.0,0.0,0,1.0,0.3,0.3,0.0,2.0,0.0,8.0,15.0,53.3,0.0,12.0,1.0,0.0,0.0,/en/matches/abc88be4/Leeds-United-Southampton-April-2-2022-Premier-League,0.5,1.0,0.5
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,2022-04-09,Sat,Premier League,Matchweek 32,Away,W 3–0,Leeds United,Watford,Y,FW,66,0,1,0,0,0,0,0,0,16.0,0.0,0,0.0,0.0,0.0,0.1,0.0,0.0,5.0,10.0,50.0,0.0,4.0,0.0,0.0,0.0,/en/matches/b18deecf/Watford-Leeds-United-April-9-2022-Premier-League,1.0,0.8333333333333334,0.5
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,2022-04-25,Mon,Premier League,Matchweek 34,Away,D 0–0,Leeds United,Crystal Palace,Y,FW,58,0,0,0,0,0,0,1,0,13.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,11.0,63.6,2.0,9.0,1.0,0.0,0.0,/en/matches/1a9f4c1e/Crystal-Palace-Leeds-United-April-25-2022-Premier-League,0.5,0.8333333333333334,0.5
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,2022-04-30,Sat,Premier League,Matchweek 35,Home,L 0–4,Leeds United,Manchester City,N,"RM,LM",46,0,0,0,0,1,0,0,0,12.0,0.0,0,1.0,0.6,0.6,0.1,3.0,0.0,5.0,8.0,62.5,3.0,4.0,1.0,1.0,1.0,/en/matches/5ce80a04/Leeds-United-Manchester-City-April-30-2022-Premier-League,0.0,0.6666666666666666,0.5
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,2022-05-08,Sun,Premier League,Matchweek 36,Away,L 1–2,Leeds United,Arsenal,Y,"RB,FW,AM",90,0,0,0,0,0,0,0,0,26.0,4.0,0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,66.7,2.0,17.0,1.0,1.0,0.0,/en/matches/ef41dec1/Arsenal-Leeds-United-May-8-2022-Premier-League,0.0,0.5,0.5
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,2022-05-11,Wed,Premier League,Matchweek 33,Home,L 0–3,Leeds United,Chelsea,Y,RM,23,0,0,0,0,0,0,0,1,13.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,42.9,0.0,10.0,1.0,2.0,0.0,/en/matches/6f225dc6/Leeds-United-Chelsea-May-11-2022-Premier-League,0.0,0.1666666666666666,0.5
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,2022-06-01,Wed,UEFA Nations League,League A,Away,L 1–2,wls Wales,pl Poland,Y,FW,45,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/394edf43/Poland-Wales-June-1-2022-UEFA-Nations-League,0.0,0.0,0.5
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,2022-06-05,Sun,WCQ,Finals,Home,W 1–0,wls Wales,ua Ukraine,Y,LM,70,0,0,0,0,0,0,1,0,,,0,,,,,,,,,,,,,,,/en/matches/bf22f694/Wales-Ukraine-June-5-2022-WCQ----UEFA-M,1.0,0.0,0.5
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,2022-06-08,Wed,UEFA Nations League,League A,Home,L 1–2,wls Wales,nl Netherlands,Y,FW,76,0,0,0,0,2,1,0,0,,,0,,,,,,,,,,,,,,,/en/matches/280538f0/Wales-Netherlands-June-8-2022-UEFA-Nations-League,0.0,0.3333333333333333,0.5
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,2022-06-11,Sat,UEFA Nations League,League A,Home,D 1–1,wls Wales,be Belgium,Y,FW,90,0,0,0,0,1,1,0,0,,,0,,,,,,,,,,,,,,,/en/matches/510eb1dc/Wales-Belgium-June-11-2022-UEFA-Nations-League,0.5,0.3333333333333333,0.5
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,2022-06-14,Tue,UEFA Nations League,League A,Away,L 2–3,wls Wales,nl Netherlands,Y,FW,69,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/6e6d4c86/Netherlands-Wales-June-14-2022-UEFA-Nations-League,0.0,0.5,0.5
